locus_tag	ftype	length_bp	gene	EC_number	COG	product
NAIMLHBL_00162	CDS	1344				hypothetical protein
NAIMLHBL_00163	CDS	960				hypothetical protein
NAIMLHBL_00164	CDS	906				hypothetical protein
NAIMLHBL_00165	CDS	849	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
NAIMLHBL_00166	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
NAIMLHBL_00167	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
NAIMLHBL_00168	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
NAIMLHBL_00169	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
NAIMLHBL_00170	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
NAIMLHBL_00171	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
NAIMLHBL_00172	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
NAIMLHBL_00173	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
NAIMLHBL_00174	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NAIMLHBL_00175	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
NAIMLHBL_00176	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
NAIMLHBL_00177	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
NAIMLHBL_00178	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
NAIMLHBL_00179	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
NAIMLHBL_00180	CDS	1833	appA_1			Oligopeptide-binding protein AppA
NAIMLHBL_00181	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
NAIMLHBL_00182	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
NAIMLHBL_00183	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
NAIMLHBL_00184	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
NAIMLHBL_00185	CDS	345				hypothetical protein
NAIMLHBL_00186	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
NAIMLHBL_00187	CDS	240				hypothetical protein
NAIMLHBL_00188	CDS	210				hypothetical protein
NAIMLHBL_00189	CDS	552				hypothetical protein
NAIMLHBL_00190	CDS	477	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
NAIMLHBL_00191	tRNA	90				tRNA-Ser(gga)
NAIMLHBL_00192	CDS	318				hypothetical protein
NAIMLHBL_00193	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
NAIMLHBL_00194	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NAIMLHBL_00195	CDS	1104				hypothetical protein
NAIMLHBL_00196	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
NAIMLHBL_00197	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
NAIMLHBL_00198	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
NAIMLHBL_00199	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
NAIMLHBL_00200	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
NAIMLHBL_00201	CDS	570				hypothetical protein
NAIMLHBL_00202	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
NAIMLHBL_00203	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
NAIMLHBL_00204	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
NAIMLHBL_00205	CDS	582				hypothetical protein
NAIMLHBL_00206	CDS	636				hypothetical protein
NAIMLHBL_00207	CDS	411				hypothetical protein
NAIMLHBL_00208	CDS	186				hypothetical protein
NAIMLHBL_00209	CDS	513				hypothetical protein
NAIMLHBL_00210	CDS	816				hypothetical protein
NAIMLHBL_00211	CDS	1500	sctC			Type 3 secretion system secretin
NAIMLHBL_00212	CDS	729				hypothetical protein
NAIMLHBL_00213	CDS	1278				hypothetical protein
NAIMLHBL_00214	CDS	1476				hypothetical protein
NAIMLHBL_00215	CDS	1008				hypothetical protein
NAIMLHBL_00216	CDS	987				hypothetical protein
NAIMLHBL_00217	CDS	633	rhtC_1		COG1280	Threonine efflux protein
NAIMLHBL_00218	CDS	828	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
NAIMLHBL_00219	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
NAIMLHBL_00220	CDS	351				hypothetical protein
NAIMLHBL_00221	CDS	858				hypothetical protein
NAIMLHBL_00222	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
NAIMLHBL_00223	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
NAIMLHBL_00224	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
NAIMLHBL_00225	CDS	276				hypothetical protein
NAIMLHBL_00226	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
NAIMLHBL_00227	CDS	921	argP_1			HTH-type transcriptional regulator ArgP
NAIMLHBL_00228	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
NAIMLHBL_00229	CDS	195				hypothetical protein
NAIMLHBL_00230	CDS	2922	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
NAIMLHBL_00231	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
NAIMLHBL_00232	CDS	1020				hypothetical protein
NAIMLHBL_00233	CDS	1281				hypothetical protein
NAIMLHBL_00234	CDS	1050	egl	3.2.1.4		Endoglucanase
NAIMLHBL_00235	CDS	1527				hypothetical protein
NAIMLHBL_00236	CDS	333				hypothetical protein
NAIMLHBL_00237	CDS	1158				hypothetical protein
NAIMLHBL_00238	CDS	861				hypothetical protein
NAIMLHBL_00239	CDS	726				putative protein
NAIMLHBL_00240	CDS	540				hypothetical protein
NAIMLHBL_00241	CDS	1134	per	2.6.1.102	COG0399	GDP-perosamine synthase
NAIMLHBL_00242	CDS	1248				hypothetical protein
NAIMLHBL_00243	CDS	543	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
NAIMLHBL_00244	CDS	1236				hypothetical protein
NAIMLHBL_00245	CDS	1065	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
NAIMLHBL_00246	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
NAIMLHBL_00247	CDS	282				hypothetical protein
NAIMLHBL_00248	CDS	291				hypothetical protein
NAIMLHBL_00249	CDS	768				hypothetical protein
NAIMLHBL_00250	CDS	210				hypothetical protein
NAIMLHBL_00251	CDS	570	hin		COG1961	DNA-invertase hin
NAIMLHBL_00252	CDS	810	dpnM	2.1.1.72		Modification methylase DpnIIA
NAIMLHBL_00253	CDS	435				hypothetical protein
NAIMLHBL_00254	CDS	1173				hypothetical protein
NAIMLHBL_00255	CDS	1578	xerC_1			Tyrosine recombinase XerC
NAIMLHBL_00256	tRNA	87				tRNA-Leu(cag)
NAIMLHBL_00257	CDS	423				hypothetical protein
NAIMLHBL_00258	CDS	294				hypothetical protein
NAIMLHBL_00259	CDS	738				hypothetical protein
NAIMLHBL_00260	CDS	549	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
NAIMLHBL_00261	CDS	453				hypothetical protein
NAIMLHBL_00262	CDS	300	ccdB			Toxin CcdB
NAIMLHBL_00263	CDS	231				hypothetical protein
NAIMLHBL_00264	CDS	1833	lepA	3.6.5.-		Elongation factor 4
NAIMLHBL_00265	CDS	699	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
NAIMLHBL_00266	CDS	567	sutR		COG1396	HTH-type transcriptional regulator SutR
NAIMLHBL_00267	CDS	519	ttr	2.3.1.-		Acetyltransferase
NAIMLHBL_00268	CDS	612	gph_1	3.1.3.18		Phosphoglycolate phosphatase
NAIMLHBL_00269	CDS	1026	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
NAIMLHBL_00270	CDS	576	recX			Regulatory protein RecX
NAIMLHBL_00271	CDS	909	rhtA		COG5006	Threonine/homoserine exporter RhtA
NAIMLHBL_00272	CDS	468				hypothetical protein
NAIMLHBL_00273	CDS	984				hypothetical protein
NAIMLHBL_00274	CDS	600				hypothetical protein
NAIMLHBL_00275	CDS	840				hypothetical protein
NAIMLHBL_00276	CDS	657	infC			Translation initiation factor IF-3
NAIMLHBL_00277	CDS	204	rpmI		COG0291	50S ribosomal protein L35
NAIMLHBL_00278	CDS	405				hypothetical protein
NAIMLHBL_00279	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
NAIMLHBL_00280	CDS	2424	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
NAIMLHBL_00281	CDS	360				hypothetical protein
NAIMLHBL_00282	CDS	996	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
NAIMLHBL_00283	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
NAIMLHBL_00284	CDS	498	yciF		COG3685	Protein YciF
NAIMLHBL_00285	CDS	618				hypothetical protein
NAIMLHBL_00286	CDS	444				hypothetical protein
NAIMLHBL_00287	CDS	948	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NAIMLHBL_00288	CDS	987		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
NAIMLHBL_00289	CDS	378				hypothetical protein
NAIMLHBL_00290	CDS	1008				hypothetical protein
NAIMLHBL_00291	CDS	1869				hypothetical protein
NAIMLHBL_00292	CDS	246				hypothetical protein
NAIMLHBL_00293	CDS	1581	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NAIMLHBL_00294	CDS	594	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
NAIMLHBL_00295	CDS	297				hypothetical protein
NAIMLHBL_00296	CDS	1254		3.4.11.-	COG2309	Aminopeptidase T
NAIMLHBL_00297	CDS	684				hypothetical protein
NAIMLHBL_00298	CDS	387				hypothetical protein
NAIMLHBL_00299	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
NAIMLHBL_00300	CDS	351	yffB		COG1393	Protein YffB
NAIMLHBL_00301	CDS	1062				hypothetical protein
NAIMLHBL_00302	CDS	609	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NAIMLHBL_00303	CDS	564	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
NAIMLHBL_00304	CDS	747		1.-.-.-		putative oxidoreductase
NAIMLHBL_00305	CDS	843	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NAIMLHBL_00306	CDS	240				hypothetical protein
NAIMLHBL_00307	CDS	897	pgrR_2			HTH-type transcriptional regulator PgrR
NAIMLHBL_00308	CDS	288				hypothetical protein
NAIMLHBL_00309	CDS	525				hypothetical protein
NAIMLHBL_00310	CDS	996	pgrR_3			HTH-type transcriptional regulator PgrR
NAIMLHBL_00311	CDS	993	pcpR_1			PCP degradation transcriptional activation protein
NAIMLHBL_00312	CDS	1080	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
NAIMLHBL_00313	CDS	1086	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NAIMLHBL_00314	CDS	879				hypothetical protein
NAIMLHBL_00315	CDS	798	ydcV_1			Inner membrane ABC transporter permease protein YdcV
NAIMLHBL_00316	CDS	1515	hpyO_1	1.14.13.-	COG2072	FAD-dependent urate hydroxylase
NAIMLHBL_00317	CDS	819				hypothetical protein
NAIMLHBL_00318	CDS	1689	cocE	3.1.1.84		Cocaine esterase
NAIMLHBL_00319	CDS	483	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
NAIMLHBL_00320	CDS	1050				hypothetical protein
NAIMLHBL_00321	CDS	1572		3.5.4.32	COG0402	8-oxoguanine deaminase
NAIMLHBL_00322	CDS	153				hypothetical protein
NAIMLHBL_00323	CDS	198				IS1380 family transposase ISRsp7
NAIMLHBL_00324	CDS	192				hypothetical protein
NAIMLHBL_00325	CDS	2487	rapA	3.6.4.-		RNA polymerase-associated protein RapA
NAIMLHBL_00326	CDS	855				hypothetical protein
NAIMLHBL_00327	CDS	546				hypothetical protein
NAIMLHBL_00328	CDS	471				hypothetical protein
NAIMLHBL_00329	CDS	882	rhaS_1			HTH-type transcriptional activator RhaS
NAIMLHBL_00330	CDS	531	yyaP_1		COG0262	putative protein YyaP
NAIMLHBL_00331	CDS	195				hypothetical protein
NAIMLHBL_00332	CDS	648				hypothetical protein
NAIMLHBL_00333	CDS	894	dmlR_1			HTH-type transcriptional regulator DmlR
NAIMLHBL_00334	CDS	897	hdfR_1			HTH-type transcriptional regulator HdfR
NAIMLHBL_00335	CDS	600				hypothetical protein
NAIMLHBL_00336	CDS	885	rhaS_2			HTH-type transcriptional activator RhaS
NAIMLHBL_00337	CDS	390				hypothetical protein
NAIMLHBL_00338	CDS	612				hypothetical protein
NAIMLHBL_00339	CDS	1428	calB_1	1.2.1.68		Coniferyl aldehyde dehydrogenase
NAIMLHBL_00340	CDS	462				hypothetical protein
NAIMLHBL_00341	CDS	636	nrsF_1			Anti-sigma-F factor NrsF
NAIMLHBL_00342	CDS	558				hypothetical protein
NAIMLHBL_00343	CDS	636	nrsF_2			Anti-sigma-F factor NrsF
NAIMLHBL_00344	CDS	555	sigF_1		COG1595	ECF RNA polymerase sigma factor SigF
NAIMLHBL_00345	CDS	609	comR_1			HTH-type transcriptional repressor ComR
NAIMLHBL_00346	CDS	210				hypothetical protein
NAIMLHBL_00347	CDS	771				hypothetical protein
NAIMLHBL_00348	CDS	1098	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
NAIMLHBL_00349	CDS	165				hypothetical protein
NAIMLHBL_00350	CDS	216				hypothetical protein
NAIMLHBL_00351	CDS	720	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NAIMLHBL_00352	CDS	1329				hypothetical protein
NAIMLHBL_00353	CDS	483				hypothetical protein
NAIMLHBL_00354	CDS	1632	alsS	2.2.1.6	COG0028	Acetolactate synthase
NAIMLHBL_00355	CDS	1158				hypothetical protein
NAIMLHBL_00356	CDS	1212	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NAIMLHBL_00357	CDS	642				hypothetical protein
NAIMLHBL_00358	CDS	288				hypothetical protein
NAIMLHBL_00359	CDS	1431		4.1.1.105	COG0076	Tryptophan decarboxylase
NAIMLHBL_00360	CDS	459				hypothetical protein
NAIMLHBL_00361	CDS	873				hypothetical protein
