Name	Gene	Start	End	Length	Type	Strand	Contig	Product
L104_fsa_00283		787	1092	306	CDS	Reverse	C79	hypothetical protein
L104_fsa_00284		1434	2138	705	CDS	Forward	C79	IS6 family transposase ISRH1
L104_fsa_00285		134	745	612	CDS	Forward	C81	IS6 family transposase ISRle7
L104_fsa_00286		865	1254	390	CDS	Forward	C81	hypothetical protein
L104_fsa_00287	virC1_3	1210	1566	357	CDS	Reverse	C81	Protein virC1
L104_fsa_00288		66	587	522	CDS	Forward	C82	IS6 family transposase ISRle7
L104_fsa_00289	virC1_4	93	485	393	CDS	Forward	C83	Protein virC1
L104_fsa_00290		635	811	177	CDS	Reverse	C83	hypothetical protein
L104_fsa_00291		924	1526	603	CDS	Forward	C83	IS6 family transposase ISRH1
L104_fsa_00292	virD4_2	394	714	321	CDS	Reverse	C85	Protein VirD4
L104_fsa_00293		147	320	174	CDS	Forward	C86	IS6 family transposase ISRle7
L104_fsa_00294	virD4_3	123	503	381	CDS	Reverse	C97	Protein VirD4
L104_fsa_00295		933	2423	1491	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00296		2420	5179	2760	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00297		5293	5502	210	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00298	pal_1	5499	6755	1257	CDS	Reverse	Cchr	Peptidoglycan-associated lipoprotein
L104_fsa_00299		7659	8978	1320	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00300	ndvB_1	8984	12874	3891	CDS	Reverse	Cchr	Cyclic beta-(1%2C2)-glucan synthase NdvB
L104_fsa_00301	xpkA_1	12905	15370	2466	CDS	Reverse	Cchr	Xylulose-5-phosphate phosphoketolase
L104_fsa_00302	IMPDH_1	15747	16415	669	CDS	Reverse	Cchr	Inosine-5'-monophosphate dehydrogenase
L104_fsa_00303	bacA	16528	18216	1689	CDS	Reverse	Cchr	Vitamin B12 transport ATP-binding protein BacA
L104_fsa_00304	bepA_1	18339	19991	1653	CDS	Reverse	Cchr	Beta-barrel assembly-enhancing protease
L104_fsa_00305		20261	20752	492	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00306	prsE_1	20870	22219	1350	CDS	Reverse	Cchr	Type I secretion system membrane fusion protein PrsE
L104_fsa_00307	btuD_1	22225	24462	2238	CDS	Reverse	Cchr	Vitamin B12 import ATP-binding protein BtuD
L104_fsa_00308		24488	26524	2037	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00309		26666	27622	957	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00310	malT	28466	29248	783	CDS	Forward	Cchr	HTH-type transcriptional regulator MalT
L104_fsa_00311		29264	29584	321	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00312		29969	30994	1026	CDS	Forward	Cchr	UDP-glucose 4-epimerase
L104_fsa_00313	galE_1	30996	31979	984	CDS	Forward	Cchr	UDP-glucose 4-epimerase
L104_fsa_00314		31976	33844	1869	CDS	Forward	Cchr	hypothetical protein
L104_fsa_00315		33883	34404	522	CDS	Forward	Cchr	hypothetical protein
L104_fsa_00316		34408	35379	972	CDS	Forward	Cchr	hypothetical protein
L104_fsa_00317	yesO_1	35441	36727	1287	CDS	Reverse	Cchr	Putative ABC transporter substrate-binding protein YesO
L104_fsa_00318	cytR_1	36875	37894	1020	CDS	Forward	Cchr	HTH-type transcriptional repressor CytR
L104_fsa_00319		38022	39878	1857	CDS	Forward	Cchr	hypothetical protein
L104_fsa_00320		39875	40885	1011	CDS	Forward	Cchr	Formate dehydrogenase%2C mitochondrial
L104_fsa_00321	yteT_1	40974	42251	1278	CDS	Reverse	Cchr	Putative oxidoreductase YteT
L104_fsa_00322		42403	43227	825	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00323		43365	44528	1164	CDS	Reverse	Cchr	hypothetical protein
L104_fsa_00324	xdh_1	44532	45680	1149	CDS	Reverse	Cchr	D-xylose dehydrogenase
L104_fsa_00325	nicS	45812	46489	678	CDS	Reverse	Cchr	HTH-type transcriptional repressor NicS
