locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNGKOFBP_00056	CDS	912	dmlR_1			HTH-type transcriptional regulator DmlR
CNGKOFBP_00057	CDS	528				hypothetical protein
CNGKOFBP_00058	CDS	954				hypothetical protein
CNGKOFBP_00059	CDS	447				hypothetical protein
CNGKOFBP_00060	CDS	1617				hypothetical protein
CNGKOFBP_00061	CDS	318				hypothetical protein
CNGKOFBP_00062	CDS	243				hypothetical protein
CNGKOFBP_00063	CDS	621	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
CNGKOFBP_00064	CDS	774	thiG	2.8.1.10	COG2022	Thiazole synthase
CNGKOFBP_00065	CDS	198				hypothetical protein
CNGKOFBP_00066	CDS	975	dadA_1	1.4.99.-		D-amino acid dehydrogenase
CNGKOFBP_00067	CDS	1827	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CNGKOFBP_00068	CDS	117				hypothetical protein
CNGKOFBP_00069	CDS	219				hypothetical protein
CNGKOFBP_00070	CDS	534				hypothetical protein
CNGKOFBP_00071	CDS	1188	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
CNGKOFBP_00072	CDS	840	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CNGKOFBP_00073	CDS	954	pcpR_1			PCP degradation transcriptional activation protein
CNGKOFBP_00074	CDS	468				hypothetical protein
CNGKOFBP_00075	CDS	804	artM		COG1126	Arginine transport ATP-binding protein ArtM
CNGKOFBP_00076	CDS	942				hypothetical protein
CNGKOFBP_00077	CDS	180				hypothetical protein
CNGKOFBP_00078	CDS	492	lrp_1		COG1522	Leucine-responsive regulatory protein
CNGKOFBP_00079	CDS	807	thrB_1	2.7.1.39	COG2334	Homoserine kinase
CNGKOFBP_00080	CDS	1053	fumC_1	4.2.1.2		Fumarate hydratase class II
CNGKOFBP_00081	CDS	1419	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
CNGKOFBP_00082	CDS	1062				hypothetical protein
CNGKOFBP_00083	CDS	1206	csd_1	2.8.1.7		putative cysteine desulfurase
CNGKOFBP_00084	CDS	921	hdfR_1			HTH-type transcriptional regulator HdfR
CNGKOFBP_00085	CDS	384	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CNGKOFBP_00086	CDS	1020		3.5.5.1	COG0388	Nitrilase
CNGKOFBP_00087	CDS	987	msrP_1	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
CNGKOFBP_00088	CDS	207				hypothetical protein
CNGKOFBP_00089	CDS	984	deoR_1		COG2390	Deoxyribonucleoside regulator
CNGKOFBP_00090	CDS	957	scrK_1	2.7.1.4	COG0524	Fructokinase
CNGKOFBP_00091	CDS	669			COG0596	putative protein
CNGKOFBP_00092	CDS	237	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CNGKOFBP_00093	CDS	2466	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
CNGKOFBP_00094	CDS	846		5.1.3.31	COG1082	L-ribulose 3-epimerase
CNGKOFBP_00095	CDS	999	lsrB_1			Autoinducer 2-binding protein LsrB
CNGKOFBP_00096	CDS	1485	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CNGKOFBP_00097	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
CNGKOFBP_00098	CDS	1059	lsrD_1			Autoinducer 2 import system permease protein LsrD
CNGKOFBP_00099	CDS	456	fucU_1	5.1.3.29	COG4154	L-fucose mutarotase
CNGKOFBP_00100	CDS	198	RBKS_1	2.7.1.15		Ribokinase
CNGKOFBP_00101	CDS	876	sugA_1		COG1175	Trehalose transport system permease protein SugA
CNGKOFBP_00102	CDS	165				hypothetical protein
CNGKOFBP_00103	CDS	1149	xerC_1			Tyrosine recombinase XerC
CNGKOFBP_00104	CDS	372				hypothetical protein
CNGKOFBP_00105	CDS	1167			COG1373	putative protein
CNGKOFBP_00106	CDS	159				hypothetical protein
CNGKOFBP_00107	CDS	1194				hypothetical protein
CNGKOFBP_00108	CDS	1029	noc_1			Nucleoid occlusion protein
CNGKOFBP_00109	CDS	1218	pomZ		COG1192	Cell division protein PomZ
CNGKOFBP_00110	CDS	627				hypothetical protein
CNGKOFBP_00111	CDS	966			COG0630	Type IV secretion system protein VirB11
CNGKOFBP_00112	CDS	381				hypothetical protein
CNGKOFBP_00113	CDS	300				hypothetical protein
CNGKOFBP_00114	CDS	2448	virB4		COG3451	Type IV secretion system protein virB4
CNGKOFBP_00115	CDS	801				hypothetical protein
CNGKOFBP_00116	CDS	1284				hypothetical protein
CNGKOFBP_00117	CDS	663				hypothetical protein
CNGKOFBP_00118	CDS	822				hypothetical protein
CNGKOFBP_00119	CDS	429				hypothetical protein
CNGKOFBP_00120	CDS	1281				hypothetical protein
CNGKOFBP_00121	CDS	711	traR			Transcriptional activator protein TraR
CNGKOFBP_00122	CDS	153				hypothetical protein
CNGKOFBP_00123	CDS	1962	fusA_1		COG0480	Elongation factor G
CNGKOFBP_00124	CDS	420			COG1926	Putative phosphoribosyl transferase
CNGKOFBP_00125	CDS	663			COG1926	Putative phosphoribosyl transferase
CNGKOFBP_00126	CDS	459				hypothetical protein
CNGKOFBP_00127	CDS	657				hypothetical protein
CNGKOFBP_00128	CDS	408				hypothetical protein
CNGKOFBP_00129	CDS	336				IS630 family transposase ISPye35
CNGKOFBP_00130	CDS	426				hypothetical protein
CNGKOFBP_00131	CDS	333				hypothetical protein
CNGKOFBP_00132	CDS	765			COG0330	putative protein
CNGKOFBP_00133	CDS	1350				hypothetical protein
CNGKOFBP_00134	CDS	237				hypothetical protein
CNGKOFBP_00135	CDS	891	benM_1			HTH-type transcriptional regulator BenM
CNGKOFBP_00136	CDS	453				hypothetical protein
CNGKOFBP_00137	CDS	906				IS3 family transposase IS868
CNGKOFBP_00138	CDS	582				hypothetical protein
CNGKOFBP_00139	CDS	294				hypothetical protein
CNGKOFBP_00140	CDS	606	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
CNGKOFBP_00141	CDS	147				hypothetical protein
CNGKOFBP_00142	CDS	138				hypothetical protein
CNGKOFBP_00143	CDS	1104				hypothetical protein
CNGKOFBP_00144	CDS	741				hypothetical protein
CNGKOFBP_00145	CDS	966				IS110 family transposase ISRle1
CNGKOFBP_00146	CDS	702				IS6 family transposase ISRsp9
CNGKOFBP_00147	CDS	450	dnaJ_1			Chaperone protein DnaJ
CNGKOFBP_00148	CDS	228				hypothetical protein
CNGKOFBP_00149	CDS	1503	sctC_1			Type 3 secretion system secretin
CNGKOFBP_00150	CDS	357				hypothetical protein
CNGKOFBP_00151	CDS	510				hypothetical protein
CNGKOFBP_00152	CDS	765	ompR_1			Transcriptional regulatory protein OmpR
CNGKOFBP_00153	CDS	402				hypothetical protein
CNGKOFBP_00154	CDS	561				hypothetical protein
CNGKOFBP_00155	CDS	921	traC_1	2.7.7.-		DNA primase TraC
CNGKOFBP_00156	CDS	777	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CNGKOFBP_00157	CDS	945	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
CNGKOFBP_00158	CDS	1083	rfuC_1		COG4603	putative riboflavin import permease protein RfuC
CNGKOFBP_00159	CDS	1545	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CNGKOFBP_00160	CDS	1107				hypothetical protein
CNGKOFBP_00161	CDS	1170	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
CNGKOFBP_00162	CDS	1869	adeC	3.5.4.2		Adenine deaminase
CNGKOFBP_00163	CDS	648				hypothetical protein
CNGKOFBP_00164	CDS	936		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
CNGKOFBP_00165	CDS	153				hypothetical protein
CNGKOFBP_00166	CDS	312				hypothetical protein
CNGKOFBP_00167	CDS	267				hypothetical protein
CNGKOFBP_00168	CDS	405				hypothetical protein
CNGKOFBP_00169	CDS	1968				hypothetical protein
CNGKOFBP_00170	CDS	216				hypothetical protein
CNGKOFBP_00171	CDS	297				hypothetical protein
CNGKOFBP_00172	CDS	3324	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
CNGKOFBP_00173	CDS	567				hypothetical protein
CNGKOFBP_00174	CDS	1155				hypothetical protein
CNGKOFBP_00175	CDS	618				hypothetical protein
CNGKOFBP_00176	CDS	633				hypothetical protein
CNGKOFBP_00177	CDS	1044				hypothetical protein
CNGKOFBP_00178	CDS	900	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
CNGKOFBP_00179	CDS	804	ydcV_1			Inner membrane ABC transporter permease protein YdcV
CNGKOFBP_00180	CDS	1089	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CNGKOFBP_00181	CDS	867	rdpA	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
CNGKOFBP_00182	CDS	654	ligK_1	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
CNGKOFBP_00183	CDS	864	nit1_1	3.5.1.128		Deaminated glutathione amidase
CNGKOFBP_00184	CDS	1065	arcB_1	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
CNGKOFBP_00185	CDS	1362				hypothetical protein
CNGKOFBP_00186	CDS	1395	ade_1	3.5.4.2		Adenine deaminase
CNGKOFBP_00187	CDS	759	mtrA_1		COG0745	DNA-binding response regulator MtrA
CNGKOFBP_00188	CDS	744	ompR_2			Transcriptional regulatory protein OmpR
CNGKOFBP_00189	CDS	981				hypothetical protein
CNGKOFBP_00190	CDS	918	pcpR_2			PCP degradation transcriptional activation protein
CNGKOFBP_00191	CDS	498				hypothetical protein
CNGKOFBP_00192	CDS	297				hypothetical protein
CNGKOFBP_00193	CDS	714				hypothetical protein
CNGKOFBP_00194	CDS	294				hypothetical protein
CNGKOFBP_00195	CDS	378				hypothetical protein
CNGKOFBP_00196	CDS	2079				hypothetical protein
CNGKOFBP_00197	CDS	102				hypothetical protein
CNGKOFBP_00198	CDS	408				hypothetical protein
CNGKOFBP_00199	CDS	3402				hypothetical protein
CNGKOFBP_00200	CDS	873				hypothetical protein
CNGKOFBP_00201	CDS	540				hypothetical protein
CNGKOFBP_00202	CDS	750				hypothetical protein
CNGKOFBP_00203	CDS	1218				hypothetical protein
CNGKOFBP_00204	CDS	990				hypothetical protein
CNGKOFBP_00205	CDS	1308				hypothetical protein
CNGKOFBP_00206	CDS	615				hypothetical protein
CNGKOFBP_00207	CDS	387	vapC	3.1.-.-	COG3742	Ribonuclease VapC
CNGKOFBP_00208	CDS	249	vapB		COG4423	Antitoxin VapB
CNGKOFBP_00209	CDS	1143	xerC_2			Tyrosine recombinase XerC
CNGKOFBP_00210	CDS	327				hypothetical protein
CNGKOFBP_00211	CDS	378				hypothetical protein
CNGKOFBP_00212	CDS	291				hypothetical protein
CNGKOFBP_00213	CDS	1131				hypothetical protein
CNGKOFBP_00214	CDS	348	fixP_1		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
CNGKOFBP_00215	CDS	186				hypothetical protein
CNGKOFBP_00216	CDS	1569				hypothetical protein
CNGKOFBP_00217	CDS	486				hypothetical protein
CNGKOFBP_00218	CDS	2271	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
CNGKOFBP_00219	CDS	159				hypothetical protein
CNGKOFBP_00220	CDS	393				hypothetical protein
CNGKOFBP_00221	CDS	549				hypothetical protein
CNGKOFBP_00222	CDS	1671				hypothetical protein
CNGKOFBP_00223	CDS	897				hypothetical protein
CNGKOFBP_00224	CDS	1494				hypothetical protein
CNGKOFBP_00225	CDS	1542				IS66 family transposase ISRle3
CNGKOFBP_00226	CDS	345				hypothetical protein
CNGKOFBP_00227	CDS	1386				IS1182 family transposase ISRle11
CNGKOFBP_00228	CDS	222				hypothetical protein
CNGKOFBP_00229	CDS	525				hypothetical protein
CNGKOFBP_00230	CDS	336				hypothetical protein
CNGKOFBP_00231	CDS	123	yfmO			Multidrug efflux protein YfmO
CNGKOFBP_00232	CDS	318	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
CNGKOFBP_00233	tRNA	77				tRNA-Met(cat)
CNGKOFBP_00234	CDS	1491				hypothetical protein
CNGKOFBP_00235	CDS	2760				hypothetical protein
CNGKOFBP_00236	CDS	210				hypothetical protein
CNGKOFBP_00237	CDS	1257	pal_1			Peptidoglycan-associated lipoprotein
CNGKOFBP_00238	CDS	1320				hypothetical protein
CNGKOFBP_00239	CDS	3891	ndvB_1	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
CNGKOFBP_00240	CDS	2466	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
CNGKOFBP_00241	CDS	669	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CNGKOFBP_00242	CDS	1689	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
CNGKOFBP_00243	CDS	1653	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CNGKOFBP_00244	CDS	492				hypothetical protein
CNGKOFBP_00245	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
CNGKOFBP_00246	CDS	2238	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNGKOFBP_00247	CDS	2037				hypothetical protein
CNGKOFBP_00248	CDS	957				hypothetical protein
CNGKOFBP_00249	CDS	783	malT_1			HTH-type transcriptional regulator MalT
CNGKOFBP_00250	CDS	321				hypothetical protein
CNGKOFBP_00251	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
CNGKOFBP_00252	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CNGKOFBP_00253	CDS	1869				hypothetical protein
CNGKOFBP_00254	CDS	522				hypothetical protein
CNGKOFBP_00255	CDS	969				hypothetical protein
CNGKOFBP_00256	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
CNGKOFBP_00257	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
CNGKOFBP_00258	CDS	1857				hypothetical protein
CNGKOFBP_00259	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
CNGKOFBP_00260	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
CNGKOFBP_00261	CDS	825				hypothetical protein
CNGKOFBP_00262	CDS	1164				hypothetical protein
CNGKOFBP_00263	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
CNGKOFBP_00264	CDS	678	nicS			HTH-type transcriptional repressor NicS
CNGKOFBP_00265	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
CNGKOFBP_00266	CDS	960	lacF_1			Lactose transport system permease protein LacF
CNGKOFBP_00267	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
CNGKOFBP_00268	CDS	1098	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CNGKOFBP_00269	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
CNGKOFBP_00270	CDS	876	thiK_1	2.7.1.89		Thiamine kinase
CNGKOFBP_00271	CDS	2451	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
CNGKOFBP_00272	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
CNGKOFBP_00273	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
CNGKOFBP_00274	CDS	210	slyX			Protein SlyX
CNGKOFBP_00275	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
CNGKOFBP_00276	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
CNGKOFBP_00277	CDS	810				hypothetical protein
CNGKOFBP_00278	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
CNGKOFBP_00279	CDS	1566				hypothetical protein
CNGKOFBP_00280	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
CNGKOFBP_00281	CDS	648	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
CNGKOFBP_00282	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
CNGKOFBP_00283	CDS	384				hypothetical protein
CNGKOFBP_00284	tRNA	76				tRNA-Ala(ggc)
CNGKOFBP_00285	CDS	240				hypothetical protein
CNGKOFBP_00286	CDS	723				hypothetical protein
CNGKOFBP_00287	CDS	789				hypothetical protein
CNGKOFBP_00288	CDS	474				hypothetical protein
CNGKOFBP_00289	CDS	636				hypothetical protein
CNGKOFBP_00290	CDS	420	perR_1		COG0735	Peroxide-responsive repressor PerR
CNGKOFBP_00291	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
CNGKOFBP_00292	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
CNGKOFBP_00293	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CNGKOFBP_00294	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
CNGKOFBP_00295	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CNGKOFBP_00296	CDS	270	rpsO		COG0184	30S ribosomal protein S15
CNGKOFBP_00297	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
CNGKOFBP_00298	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
CNGKOFBP_00299	CDS	405	rbfA			Ribosome-binding factor A
CNGKOFBP_00300	CDS	2751	infB			Translation initiation factor IF-2
CNGKOFBP_00301	CDS	693				hypothetical protein
CNGKOFBP_00302	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
CNGKOFBP_00303	CDS	606	rimP			Ribosome maturation factor RimP
CNGKOFBP_00304	CDS	1632	entS_1			Enterobactin exporter EntS
CNGKOFBP_00305	CDS	471				hypothetical protein
CNGKOFBP_00306	CDS	1260				Tn3 family transposase TnXax1
CNGKOFBP_00307	CDS	606	recR		COG0353	Recombination protein RecR
CNGKOFBP_00308	CDS	630				hypothetical protein
CNGKOFBP_00309	CDS	324			COG0718	Nucleoid-associated protein
CNGKOFBP_00310	CDS	1821				hypothetical protein
CNGKOFBP_00311	CDS	411				hypothetical protein
CNGKOFBP_00312	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
CNGKOFBP_00313	CDS	696				hypothetical protein
CNGKOFBP_00314	CDS	261				hypothetical protein
CNGKOFBP_00315	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
CNGKOFBP_00316	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
CNGKOFBP_00317	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
CNGKOFBP_00318	CDS	564	cycM		COG3474	Cytochrome c-552
CNGKOFBP_00319	CDS	948				hypothetical protein
CNGKOFBP_00320	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
CNGKOFBP_00321	CDS	540				hypothetical protein
CNGKOFBP_00322	CDS	1002		1.1.1.29		Glycerate dehydrogenase
CNGKOFBP_00323	CDS	489				hypothetical protein
CNGKOFBP_00324	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
CNGKOFBP_00325	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
CNGKOFBP_00326	CDS	366				hypothetical protein
CNGKOFBP_00327	CDS	201				hypothetical protein
CNGKOFBP_00328	CDS	1128	dnaJ_2		COG0484	Chaperone protein DnaJ
CNGKOFBP_00329	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
CNGKOFBP_00330	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
CNGKOFBP_00331	CDS	222				hypothetical protein
CNGKOFBP_00332	CDS	660				hypothetical protein
CNGKOFBP_00333	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
CNGKOFBP_00334	CDS	2385			COG2199	putative signaling protein
CNGKOFBP_00335	CDS	417				hypothetical protein
CNGKOFBP_00336	CDS	174				hypothetical protein
CNGKOFBP_00337	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
CNGKOFBP_00338	CDS	1683	ftsK		COG1674	DNA translocase FtsK
CNGKOFBP_00339	CDS	504				hypothetical protein
CNGKOFBP_00340	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
CNGKOFBP_00341	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
CNGKOFBP_00342	CDS	696				hypothetical protein
CNGKOFBP_00343	CDS	1353				hypothetical protein
CNGKOFBP_00344	CDS	981				hypothetical protein
CNGKOFBP_00345	CDS	912	ptxB			putative phosphite transport system-binding protein PtxB
CNGKOFBP_00346	CDS	846	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
CNGKOFBP_00347	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CNGKOFBP_00348	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
CNGKOFBP_00349	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
CNGKOFBP_00350	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
CNGKOFBP_00351	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
CNGKOFBP_00352	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
CNGKOFBP_00353	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
CNGKOFBP_00354	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
CNGKOFBP_00355	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
CNGKOFBP_00356	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
CNGKOFBP_00357	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CNGKOFBP_00358	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
CNGKOFBP_00359	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
CNGKOFBP_00360	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
CNGKOFBP_00361	CDS	1833	appA_2			Oligopeptide-binding protein AppA
CNGKOFBP_00362	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
CNGKOFBP_00363	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
CNGKOFBP_00364	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
CNGKOFBP_00365	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
CNGKOFBP_00366	CDS	345				hypothetical protein
