locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNGMADPI_00031	CDS	771	kynB	3.5.1.9		Kynurenine formamidase
CNGMADPI_00032	CDS	1338	ttuB_1			Putative tartrate transporter
CNGMADPI_00033	CDS	648				hypothetical protein
CNGMADPI_00034	CDS	1410	stp_1			Multidrug resistance protein Stp
CNGMADPI_00035	CDS	534	comR_1			HTH-type transcriptional repressor ComR
CNGMADPI_00036	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
CNGMADPI_00037	CDS	1536	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CNGMADPI_00038	CDS	1038				hypothetical protein
CNGMADPI_00039	CDS	348				hypothetical protein
CNGMADPI_00040	CDS	1062				hypothetical protein
CNGMADPI_00041	CDS	795	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
CNGMADPI_00042	CDS	1056				hypothetical protein
CNGMADPI_00043	CDS	741	linC_1	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
CNGMADPI_00044	CDS	801	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
CNGMADPI_00045	CDS	426				hypothetical protein
CNGMADPI_00046	CDS	957				hypothetical protein
CNGMADPI_00047	CDS	882				hypothetical protein
CNGMADPI_00048	CDS	201				hypothetical protein
CNGMADPI_00049	CDS	588				hypothetical protein
CNGMADPI_00050	CDS	960	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
CNGMADPI_00051	CDS	741	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
CNGMADPI_00052	CDS	753				hypothetical protein
CNGMADPI_00053	CDS	1056	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
CNGMADPI_00054	CDS	663				hypothetical protein
CNGMADPI_00055	CDS	540				hypothetical protein
CNGMADPI_00056	CDS	165	rcsB			Transcriptional regulatory protein RcsB
CNGMADPI_00057	CDS	984				hypothetical protein
CNGMADPI_00058	CDS	309				hypothetical protein
CNGMADPI_00059	CDS	930	hcaR_1			Hca operon transcriptional activator HcaR
CNGMADPI_00060	CDS	252				hypothetical protein
CNGMADPI_00061	CDS	1383	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
CNGMADPI_00062	CDS	147				hypothetical protein
CNGMADPI_00063	CDS	375				hypothetical protein
CNGMADPI_00064	CDS	819	ydfG_1	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CNGMADPI_00065	CDS	396				hypothetical protein
CNGMADPI_00066	CDS	918	hemC_1	2.5.1.61	COG0181	Porphobilinogen deaminase
CNGMADPI_00067	CDS	783	ydcV_1			Inner membrane ABC transporter permease protein YdcV
CNGMADPI_00068	CDS	888	potH_1		COG1176	Putrescine transport system permease protein PotH
CNGMADPI_00069	CDS	1074	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNGMADPI_00070	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CNGMADPI_00071	CDS	957	bcpA_1	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
CNGMADPI_00072	CDS	681	gntR_1			putative D-xylose utilization operon transcriptional repressor
CNGMADPI_00073	CDS	594	azo1	1.7.1.17	COG0431	FMN-dependent NADPH-azoreductase
CNGMADPI_00074	CDS	165				hypothetical protein
CNGMADPI_00075	CDS	894				hypothetical protein
CNGMADPI_00076	CDS	1029	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
CNGMADPI_00077	CDS	894				hypothetical protein
CNGMADPI_00078	CDS	1401	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
CNGMADPI_00079	CDS	1293	limB	1.14.13.107		Limonene 1,2-monooxygenase
CNGMADPI_00080	CDS	2706	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
CNGMADPI_00081	CDS	1377		3.5.2.-		D-hydantoinase
CNGMADPI_00082	CDS	726	nicF	3.5.1.107	COG1335	Maleamate amidohydrolase
CNGMADPI_00083	CDS	393	yjgH_1		COG0251	RutC family protein YjgH
CNGMADPI_00084	CDS	777				hypothetical protein
CNGMADPI_00085	CDS	549	sigF_1			ECF RNA polymerase sigma factor SigF
CNGMADPI_00086	CDS	648	nrsF_1			Anti-sigma-F factor NrsF
CNGMADPI_00087	CDS	114				hypothetical protein
CNGMADPI_00088	CDS	858				hypothetical protein
CNGMADPI_00089	CDS	297			COG3039	IS5 family transposase IS869
CNGMADPI_00090	CDS	372			COG3039	IS5 family transposase IS869
CNGMADPI_00091	CDS	426				hypothetical protein
CNGMADPI_00092	CDS	798	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
CNGMADPI_00093	CDS	657				hypothetical protein
CNGMADPI_00094	CDS	759				hypothetical protein
CNGMADPI_00095	CDS	900	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
CNGMADPI_00096	CDS	1500	stp_2			Multidrug resistance protein Stp
CNGMADPI_00097	CDS	300				hypothetical protein
CNGMADPI_00098	CDS	864	hdfR_1			HTH-type transcriptional regulator HdfR
CNGMADPI_00099	CDS	627				hypothetical protein
CNGMADPI_00100	CDS	297			COG3039	IS5 family transposase IS869
CNGMADPI_00101	CDS	372			COG3039	IS5 family transposase IS869
CNGMADPI_00102	CDS	426				hypothetical protein
CNGMADPI_00103	CDS	810	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CNGMADPI_00104	CDS	297				hypothetical protein
CNGMADPI_00105	CDS	267	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
CNGMADPI_00106	CDS	210	cspA_1		COG1278	Cold shock protein CspA
CNGMADPI_00107	CDS	996				hypothetical protein
CNGMADPI_00108	CDS	813				hypothetical protein
CNGMADPI_00109	CDS	366				hypothetical protein
CNGMADPI_00110	CDS	1272			COG0654	putative protein
CNGMADPI_00111	CDS	525				hypothetical protein
CNGMADPI_00112	CDS	537				hypothetical protein
CNGMADPI_00113	CDS	384				hypothetical protein
CNGMADPI_00114	CDS	285				hypothetical protein
CNGMADPI_00115	CDS	1191	emrA_1			Colistin resistance protein EmrA
CNGMADPI_00116	CDS	1584	emrB_1			Colistin resistance protein EmrB
CNGMADPI_00117	CDS	372	hxlR		COG1733	HTH-type transcriptional activator HxlR
CNGMADPI_00118	CDS	1113		1.-.-.-		NADH oxidase
CNGMADPI_00119	CDS	534	comR_2			HTH-type transcriptional repressor ComR
CNGMADPI_00120	CDS	753	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
CNGMADPI_00121	CDS	627	leuE_1		COG1280	Leucine efflux protein
CNGMADPI_00122	CDS	903	dmlR_2			HTH-type transcriptional regulator DmlR
CNGMADPI_00123	CDS	1650	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
CNGMADPI_00124	CDS	972	aes_1	3.1.1.-		Acetyl esterase
CNGMADPI_00125	CDS	1263				hypothetical protein
CNGMADPI_00126	CDS	906	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CNGMADPI_00127	CDS	1002				hypothetical protein
CNGMADPI_00128	CDS	774	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
CNGMADPI_00129	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CNGMADPI_00130	CDS	738	ucpA_1	1.-.-.-		Oxidoreductase UcpA
CNGMADPI_00131	CDS	969	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
CNGMADPI_00132	CDS	1623	betA_1	1.1.99.1		Oxygen-dependent choline dehydrogenase
CNGMADPI_00133	CDS	1383				IS1380 family transposase ISRsp7
CNGMADPI_00134	CDS	936	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
CNGMADPI_00135	CDS	999	mlhB_1	3.1.1.83		Monoterpene epsilon-lactone hydrolase
CNGMADPI_00136	CDS	921	paoD_1		COG1975	Molybdenum cofactor insertion chaperone PaoD
CNGMADPI_00137	CDS	267				IS3 family transposase ISRle4
CNGMADPI_00138	CDS	267				IS3 family transposase ISRle4
CNGMADPI_00139	CDS	573				hypothetical protein
CNGMADPI_00140	CDS	1464	xylC	1.2.1.28		Benzaldehyde dehydrogenase [NAD(+)]
CNGMADPI_00141	CDS	534	comR_3			HTH-type transcriptional repressor ComR
CNGMADPI_00142	CDS	819	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
CNGMADPI_00143	CDS	846		3.3.2.10		Soluble epoxide hydrolase
CNGMADPI_00144	CDS	531	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
CNGMADPI_00145	CDS	732				hypothetical protein
CNGMADPI_00146	CDS	1290				hypothetical protein
CNGMADPI_00147	CDS	1245	xerC_1			Tyrosine recombinase XerC
CNGMADPI_00148	CDS	309				hypothetical protein
CNGMADPI_00149	CDS	669	xerC_2			Tyrosine recombinase XerC
CNGMADPI_00150	CDS	1017	xerC_3		COG4974	Tyrosine recombinase XerC
CNGMADPI_00151	CDS	417				IS66 family transposase ISAzs21
CNGMADPI_00152	CDS	297				IS66 family transposase ISPpa5
CNGMADPI_00153	CDS	861				hypothetical protein
CNGMADPI_00154	CDS	240				hypothetical protein
CNGMADPI_00155	CDS	441				hypothetical protein
CNGMADPI_00156	CDS	588				hypothetical protein
CNGMADPI_00157	CDS	636				hypothetical protein
CNGMADPI_00158	CDS	858				hypothetical protein
CNGMADPI_00159	CDS	780	yedY1_1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
CNGMADPI_00160	CDS	687	ygeA_1	5.1.1.13		L-aspartate/glutamate-specific racemase
CNGMADPI_00161	CDS	267				hypothetical protein
CNGMADPI_00162	CDS	222				hypothetical protein
CNGMADPI_00163	CDS	720				hypothetical protein
CNGMADPI_00164	CDS	912	pgrR_1			HTH-type transcriptional regulator PgrR
CNGMADPI_00165	CDS	624				hypothetical protein
CNGMADPI_00166	tRNA	77				tRNA-Met(cat)
CNGMADPI_00167	CDS	198				hypothetical protein
CNGMADPI_00168	CDS	1206	pcaF_1	2.3.1.174		Beta-ketoadipyl-CoA thiolase
CNGMADPI_00169	CDS	705	pcaJ_1	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
CNGMADPI_00170	CDS	708	pcaI_1	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
CNGMADPI_00171	CDS	762	pcaR_1		COG1414	Pca regulon regulatory protein
CNGMADPI_00172	CDS	225				hypothetical protein
CNGMADPI_00173	CDS	789	nimR			HTH-type transcriptional regulator NimR
CNGMADPI_00174	CDS	969				hypothetical protein
CNGMADPI_00175	CDS	303				hypothetical protein
CNGMADPI_00176	CDS	324				hypothetical protein
CNGMADPI_00177	CDS	258				hypothetical protein
CNGMADPI_00178	CDS	267				hypothetical protein
CNGMADPI_00179	CDS	1047				hypothetical protein
CNGMADPI_00180	CDS	93				hypothetical protein
CNGMADPI_00181	CDS	96				hypothetical protein
CNGMADPI_00182	CDS	375				hypothetical protein
CNGMADPI_00183	CDS	585				hypothetical protein
CNGMADPI_00184	CDS	1386	rclA_1		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
CNGMADPI_00185	CDS	267				hypothetical protein
CNGMADPI_00186	CDS	378				hypothetical protein
CNGMADPI_00187	CDS	975				hypothetical protein
CNGMADPI_00188	CDS	549				hypothetical protein
CNGMADPI_00189	CDS	771	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
CNGMADPI_00190	CDS	801	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
CNGMADPI_00191	CDS	867	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
CNGMADPI_00192	CDS	918	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
CNGMADPI_00193	CDS	1020	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
CNGMADPI_00194	CDS	948	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
CNGMADPI_00195	CDS	1566	appA_1			Oligopeptide-binding protein AppA
CNGMADPI_00196	CDS	774	srlR_1		COG1349	Glucitol operon repressor
CNGMADPI_00197	CDS	318				ISL3 family transposase ISMex24
CNGMADPI_00198	CDS	891	dmlR_3			HTH-type transcriptional regulator DmlR
CNGMADPI_00199	CDS	795	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CNGMADPI_00200	CDS	180				hypothetical protein
CNGMADPI_00201	CDS	273				hypothetical protein
CNGMADPI_00202	CDS	1116				hypothetical protein
CNGMADPI_00203	CDS	600				hypothetical protein
CNGMADPI_00204	CDS	573				hypothetical protein
CNGMADPI_00205	CDS	963				hypothetical protein
CNGMADPI_00206	CDS	549				IS1182 family transposase ISPye18
CNGMADPI_00207	CDS	90				hypothetical protein
CNGMADPI_00208	CDS	1104				hypothetical protein
CNGMADPI_00209	CDS	1098				hypothetical protein
CNGMADPI_00210	CDS	699	sugB_1		COG0395	Trehalose transport system permease protein SugB
CNGMADPI_00211	CDS	570	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNGMADPI_00212	CDS	570	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
CNGMADPI_00213	CDS	1080	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CNGMADPI_00214	CDS	1206				hypothetical protein
CNGMADPI_00215	CDS	1368	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
CNGMADPI_00216	CDS	774	rhaS_1			HTH-type transcriptional activator RhaS
CNGMADPI_00217	CDS	1773	ade_1	3.5.4.2	COG1001	Adenine deaminase
CNGMADPI_00218	CDS	1374				ISNCY family transposase ISRel26
CNGMADPI_00219	CDS	606	fixN_1	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
CNGMADPI_00220	CDS	735				hypothetical protein
CNGMADPI_00221	CDS	153				hypothetical protein
CNGMADPI_00222	CDS	864	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
CNGMADPI_00223	CDS	186				hypothetical protein
CNGMADPI_00224	CDS	1569				hypothetical protein
CNGMADPI_00225	CDS	378				hypothetical protein
CNGMADPI_00226	CDS	105				hypothetical protein
CNGMADPI_00227	CDS	1518	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
CNGMADPI_00228	CDS	159				hypothetical protein
CNGMADPI_00229	CDS	105				hypothetical protein
CNGMADPI_00230	CDS	276				hypothetical protein
CNGMADPI_00231	CDS	234				hypothetical protein
CNGMADPI_00232	CDS	348				hypothetical protein
CNGMADPI_00233	CDS	1542				hypothetical protein
CNGMADPI_00234	CDS	987				hypothetical protein
CNGMADPI_00235	CDS	570				hypothetical protein
CNGMADPI_00236	CDS	672				hypothetical protein
CNGMADPI_00237	CDS	462	ccmE_1		COG2332	Cytochrome c-type biogenesis protein CcmE
CNGMADPI_00238	CDS	198				hypothetical protein
CNGMADPI_00239	CDS	681	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CNGMADPI_00240	CDS	237				IS3 family transposase ISRle4
CNGMADPI_00241	CDS	225				IS3 family transposase ISBm2
CNGMADPI_00242	CDS	126				hypothetical protein
CNGMADPI_00243	CDS	582				hypothetical protein
CNGMADPI_00244	CDS	603	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
CNGMADPI_00245	CDS	609				hypothetical protein
CNGMADPI_00246	CDS	666	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CNGMADPI_00247	CDS	576	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
CNGMADPI_00248	CDS	216				hypothetical protein
CNGMADPI_00249	CDS	699				hypothetical protein
CNGMADPI_00250	CDS	219	yceF_1	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
CNGMADPI_00251	CDS	279	virB4		COG3451	Type IV secretion system protein virB4
CNGMADPI_00252	CDS	360				hypothetical protein
CNGMADPI_00253	tRNA	76				tRNA-Ala(tgc)
CNGMADPI_00254	CDS	363	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CNGMADPI_00255	CDS	201				hypothetical protein
CNGMADPI_00256	CDS	381	copC			Copper resistance protein C
CNGMADPI_00257	CDS	276				hypothetical protein
CNGMADPI_00258	CDS	180				hypothetical protein
CNGMADPI_00259	CDS	204				hypothetical protein
CNGMADPI_00260	CDS	276				hypothetical protein
CNGMADPI_00261	CDS	330				hypothetical protein
CNGMADPI_00262	CDS	363	fdhC_1			Fructose dehydrogenase cytochrome subunit
CNGMADPI_00263	CDS	93				hypothetical protein
CNGMADPI_00264	rRNA	1477				16S ribosomal RNA
CNGMADPI_00265	tRNA	77				tRNA-Ile(gat)
CNGMADPI_00266	tRNA	76				tRNA-Ala(tgc)
CNGMADPI_00267	rRNA	2931				23S ribosomal RNA
CNGMADPI_00268	rRNA	109				5S ribosomal RNA
CNGMADPI_00269	tRNA	77				tRNA-Met(cat)
CNGMADPI_00270	CDS	399				IS3 family transposase ISRle4
CNGMADPI_00271	CDS	1491				hypothetical protein
CNGMADPI_00272	CDS	2760				hypothetical protein
CNGMADPI_00273	CDS	210				hypothetical protein
CNGMADPI_00274	CDS	1257	pal_1			Peptidoglycan-associated lipoprotein
CNGMADPI_00275	CDS	1320				hypothetical protein
CNGMADPI_00276	CDS	3891	ndvB_1	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
CNGMADPI_00277	CDS	2466	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
CNGMADPI_00278	CDS	669	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CNGMADPI_00279	CDS	1689	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
CNGMADPI_00280	CDS	1653	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CNGMADPI_00281	CDS	492				hypothetical protein
CNGMADPI_00282	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
CNGMADPI_00283	CDS	2298	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNGMADPI_00284	CDS	2037				hypothetical protein
CNGMADPI_00285	CDS	957				hypothetical protein
CNGMADPI_00286	CDS	783	malT_1			HTH-type transcriptional regulator MalT
CNGMADPI_00287	CDS	321				hypothetical protein
CNGMADPI_00288	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
CNGMADPI_00289	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CNGMADPI_00290	CDS	1869				hypothetical protein
CNGMADPI_00291	CDS	522				hypothetical protein
CNGMADPI_00292	CDS	972				hypothetical protein
CNGMADPI_00293	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
CNGMADPI_00294	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
CNGMADPI_00295	CDS	1857				hypothetical protein
CNGMADPI_00296	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
CNGMADPI_00297	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
CNGMADPI_00298	CDS	825				hypothetical protein
CNGMADPI_00299	CDS	1164				hypothetical protein
CNGMADPI_00300	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
CNGMADPI_00301	CDS	678	nicS			HTH-type transcriptional repressor NicS
CNGMADPI_00302	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
CNGMADPI_00303	CDS	960	lacF_1			Lactose transport system permease protein LacF
CNGMADPI_00304	CDS	888	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
CNGMADPI_00305	CDS	1098	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CNGMADPI_00306	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
CNGMADPI_00307	CDS	894	thiK_1	2.7.1.89		Thiamine kinase
CNGMADPI_00308	CDS	2451	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
CNGMADPI_00309	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
CNGMADPI_00310	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
CNGMADPI_00311	CDS	210	slyX			Protein SlyX
CNGMADPI_00312	CDS	1482	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
CNGMADPI_00313	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
CNGMADPI_00314	CDS	810				hypothetical protein
CNGMADPI_00315	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
CNGMADPI_00316	CDS	1566				hypothetical protein
CNGMADPI_00317	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
CNGMADPI_00318	CDS	648	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
CNGMADPI_00319	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
CNGMADPI_00320	CDS	384				hypothetical protein
CNGMADPI_00321	tRNA	76				tRNA-Ala(ggc)
CNGMADPI_00322	CDS	240				hypothetical protein
CNGMADPI_00323	CDS	723				hypothetical protein
CNGMADPI_00324	CDS	789				hypothetical protein
CNGMADPI_00325	CDS	474				hypothetical protein
CNGMADPI_00326	CDS	636				hypothetical protein
CNGMADPI_00327	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
CNGMADPI_00328	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
CNGMADPI_00329	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
CNGMADPI_00330	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CNGMADPI_00331	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
CNGMADPI_00332	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CNGMADPI_00333	CDS	270	rpsO		COG0184	30S ribosomal protein S15
CNGMADPI_00334	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
CNGMADPI_00335	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
CNGMADPI_00336	CDS	405	rbfA			Ribosome-binding factor A
CNGMADPI_00337	CDS	2754	infB			Translation initiation factor IF-2
CNGMADPI_00338	CDS	693				hypothetical protein
CNGMADPI_00339	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
CNGMADPI_00340	CDS	606	rimP			Ribosome maturation factor RimP
CNGMADPI_00341	CDS	1632	entS_1			Enterobactin exporter EntS
CNGMADPI_00342	CDS	471				hypothetical protein
CNGMADPI_00343	CDS	1260				Tn3 family transposase TnXax1
CNGMADPI_00344	CDS	606	recR		COG0353	Recombination protein RecR
CNGMADPI_00345	CDS	630				hypothetical protein
CNGMADPI_00346	CDS	324			COG0718	Nucleoid-associated protein
CNGMADPI_00347	CDS	1821				hypothetical protein
CNGMADPI_00348	CDS	411				hypothetical protein
CNGMADPI_00349	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
CNGMADPI_00350	CDS	696				hypothetical protein
CNGMADPI_00351	CDS	261				hypothetical protein
CNGMADPI_00352	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
CNGMADPI_00353	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
CNGMADPI_00354	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
CNGMADPI_00355	CDS	564	cycM		COG3474	Cytochrome c-552
CNGMADPI_00356	CDS	948				hypothetical protein
CNGMADPI_00357	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
CNGMADPI_00358	CDS	540				hypothetical protein
CNGMADPI_00359	CDS	1002		1.1.1.29		Glycerate dehydrogenase
CNGMADPI_00360	CDS	489				hypothetical protein
CNGMADPI_00361	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
CNGMADPI_00362	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
CNGMADPI_00363	CDS	366				hypothetical protein
CNGMADPI_00364	CDS	201				hypothetical protein
CNGMADPI_00365	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
CNGMADPI_00366	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
CNGMADPI_00367	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
CNGMADPI_00368	CDS	222				hypothetical protein
CNGMADPI_00369	CDS	651				hypothetical protein
CNGMADPI_00370	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
CNGMADPI_00371	CDS	2385			COG2199	putative signaling protein
CNGMADPI_00372	CDS	417				hypothetical protein
CNGMADPI_00373	CDS	174				hypothetical protein
CNGMADPI_00374	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
CNGMADPI_00375	CDS	2346				hypothetical protein
CNGMADPI_00376	CDS	504				hypothetical protein
