locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAIMJHFH_00106	CDS	639				hypothetical protein
AAIMJHFH_00107	CDS	561				hypothetical protein
AAIMJHFH_00108	CDS	474				hypothetical protein
AAIMJHFH_00109	CDS	828				hypothetical protein
AAIMJHFH_00110	CDS	468	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
AAIMJHFH_00111	CDS	693				hypothetical protein
AAIMJHFH_00112	CDS	2193	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
AAIMJHFH_00113	CDS	618	paoA_1	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
AAIMJHFH_00114	CDS	1002	paoB_1	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
AAIMJHFH_00115	CDS	2181	paoC_1	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
AAIMJHFH_00116	CDS	366				hypothetical protein
AAIMJHFH_00117	CDS	939			COG3039	IS5 family transposase IS4811
AAIMJHFH_00118	CDS	654	comR_2			HTH-type transcriptional repressor ComR
AAIMJHFH_00119	CDS	738	bdcA_3		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
AAIMJHFH_00120	CDS	579	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
AAIMJHFH_00121	CDS	966	rhaS_2			HTH-type transcriptional activator RhaS
AAIMJHFH_00122	CDS	390	limA	3.3.2.8		Limonene-1,2-epoxide hydrolase
AAIMJHFH_00123	CDS	1140				hypothetical protein
AAIMJHFH_00124	CDS	1017				hypothetical protein
AAIMJHFH_00125	CDS	711				hypothetical protein
AAIMJHFH_00126	CDS	909	pgrR_2			HTH-type transcriptional regulator PgrR
AAIMJHFH_00127	CDS	132				hypothetical protein
AAIMJHFH_00128	CDS	492				hypothetical protein
AAIMJHFH_00129	CDS	585				hypothetical protein
AAIMJHFH_00130	CDS	1080				hypothetical protein
AAIMJHFH_00131	CDS	993				hypothetical protein
AAIMJHFH_00132	CDS	942	pgrR_3			HTH-type transcriptional regulator PgrR
AAIMJHFH_00133	CDS	414	yybR		COG1733	putative HTH-type transcriptional regulator YybR
AAIMJHFH_00134	CDS	912	azoB_1	1.7.-.-		NAD(P)H azoreductase
AAIMJHFH_00135	CDS	978				hypothetical protein
AAIMJHFH_00136	CDS	498				hypothetical protein
AAIMJHFH_00137	CDS	834	rbtD_1	1.1.1.56		Ribitol 2-dehydrogenase
AAIMJHFH_00138	CDS	900	pgrR_4			HTH-type transcriptional regulator PgrR
AAIMJHFH_00139	CDS	327				hypothetical protein
AAIMJHFH_00140	CDS	555				hypothetical protein
AAIMJHFH_00141	CDS	1059	yajO_3	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
AAIMJHFH_00142	CDS	891	pgrR_5			HTH-type transcriptional regulator PgrR
AAIMJHFH_00143	CDS	450	nicR		COG1846	HTH-type transcriptional repressor NicR
AAIMJHFH_00144	CDS	810	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
AAIMJHFH_00145	CDS	618				hypothetical protein
AAIMJHFH_00146	CDS	948	pgrR_6			HTH-type transcriptional regulator PgrR
AAIMJHFH_00147	CDS	738	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
AAIMJHFH_00148	CDS	651	paoA_2	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
AAIMJHFH_00149	CDS	981	paoB_2	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
AAIMJHFH_00150	CDS	2175	paoC_2	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
AAIMJHFH_00151	CDS	1515	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
AAIMJHFH_00152	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
AAIMJHFH_00153	CDS	1635	glmU_1	2.7.7.23		Bifunctional protein GlmU
AAIMJHFH_00154	CDS	708				hypothetical protein
AAIMJHFH_00155	CDS	330				hypothetical protein
AAIMJHFH_00156	CDS	3147	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
AAIMJHFH_00157	CDS	1257	mexA			Multidrug resistance protein MexA
AAIMJHFH_00158	CDS	207				hypothetical protein
AAIMJHFH_00159	CDS	474				hypothetical protein
AAIMJHFH_00160	CDS	756				hypothetical protein
AAIMJHFH_00161	CDS	192				hypothetical protein
AAIMJHFH_00162	CDS	921	xerC_1		COG4974	Tyrosine recombinase XerC
AAIMJHFH_00163	CDS	108				hypothetical protein
AAIMJHFH_00164	CDS	3294	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
AAIMJHFH_00165	CDS	1419	imuB_1			Protein ImuB
AAIMJHFH_00166	CDS	753				hypothetical protein
AAIMJHFH_00167	CDS	192				hypothetical protein
AAIMJHFH_00168	CDS	954	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
AAIMJHFH_00169	CDS	774				hypothetical protein
AAIMJHFH_00170	CDS	879			COG0596	putative protein
AAIMJHFH_00171	CDS	582				hypothetical protein
AAIMJHFH_00172	CDS	1095		1.-.-.-		NADH oxidase
AAIMJHFH_00173	CDS	351				hypothetical protein
AAIMJHFH_00174	CDS	459			COG2826	IS30 family transposase ISHar5
AAIMJHFH_00175	CDS	393				hypothetical protein
AAIMJHFH_00176	CDS	894	aidA			Quorum-quenching protein AidA
AAIMJHFH_00177	CDS	819	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AAIMJHFH_00178	CDS	906	pgrR_7			HTH-type transcriptional regulator PgrR
AAIMJHFH_00179	CDS	390				IS6 family transposase ISRsp9
AAIMJHFH_00180	CDS	645				hypothetical protein
AAIMJHFH_00181	CDS	420				hypothetical protein
AAIMJHFH_00182	CDS	699				hypothetical protein
AAIMJHFH_00183	CDS	471				hypothetical protein
AAIMJHFH_00184	CDS	1773	ade_1	3.5.4.2	COG1001	Adenine deaminase
AAIMJHFH_00185	CDS	774	rhaS_3			HTH-type transcriptional activator RhaS
AAIMJHFH_00186	CDS	1368	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
AAIMJHFH_00187	CDS	1206				hypothetical protein
AAIMJHFH_00188	CDS	1080	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AAIMJHFH_00189	CDS	570	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
AAIMJHFH_00190	CDS	570	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AAIMJHFH_00191	CDS	699	sugB_1		COG0395	Trehalose transport system permease protein SugB
AAIMJHFH_00192	CDS	1098				hypothetical protein
AAIMJHFH_00193	CDS	1104				hypothetical protein
AAIMJHFH_00194	CDS	267				IS3 family transposase ISRle4
AAIMJHFH_00195	CDS	279				ISNCY family transposase ISRel26
AAIMJHFH_00196	CDS	1428				ISNCY family transposase ISRel10
AAIMJHFH_00197	CDS	135				hypothetical protein
AAIMJHFH_00198	CDS	810			COG2826	IS30 family transposase ISRssp4
AAIMJHFH_00199	CDS	738				hypothetical protein
AAIMJHFH_00200	CDS	1368				ISNCY family transposase ISRel26
AAIMJHFH_00201	CDS	183				hypothetical protein
AAIMJHFH_00202	CDS	630				hypothetical protein
AAIMJHFH_00203	CDS	726				hypothetical protein
AAIMJHFH_00204	CDS	1068				hypothetical protein
AAIMJHFH_00205	CDS	1401				hypothetical protein
AAIMJHFH_00206	CDS	279	hupB		COG0776	DNA-binding protein HU-beta
AAIMJHFH_00207	CDS	678				hypothetical protein
AAIMJHFH_00208	CDS	1596	gsiB_1		COG0747	Glutathione-binding protein GsiB
AAIMJHFH_00209	CDS	972	dppB_1		COG0601	Dipeptide transport system permease protein DppB
AAIMJHFH_00210	CDS	870	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
AAIMJHFH_00211	CDS	1686	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
AAIMJHFH_00212	CDS	1239				hypothetical protein
AAIMJHFH_00213	CDS	951				hypothetical protein
AAIMJHFH_00214	CDS	1434	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
AAIMJHFH_00215	CDS	231				hypothetical protein
AAIMJHFH_00216	CDS	177				hypothetical protein
AAIMJHFH_00217	CDS	981				hypothetical protein
AAIMJHFH_00218	CDS	660				hypothetical protein
AAIMJHFH_00219	CDS	5100				hypothetical protein
AAIMJHFH_00220	CDS	936				hypothetical protein
AAIMJHFH_00221	CDS	846	rhaR_1			HTH-type transcriptional activator RhaR
AAIMJHFH_00222	CDS	318				hypothetical protein
AAIMJHFH_00223	CDS	1752	noc_1			Nucleoid occlusion protein
AAIMJHFH_00224	CDS	141				hypothetical protein
AAIMJHFH_00225	CDS	588				hypothetical protein
AAIMJHFH_00226	CDS	924	traC_1	2.7.7.-		DNA primase TraC
AAIMJHFH_00227	CDS	174				hypothetical protein
AAIMJHFH_00228	CDS	309				hypothetical protein
AAIMJHFH_00229	CDS	600				hypothetical protein
AAIMJHFH_00230	CDS	411				hypothetical protein
AAIMJHFH_00231	CDS	438				hypothetical protein
AAIMJHFH_00232	CDS	927	ytfF_1			Inner membrane protein YtfF
AAIMJHFH_00233	CDS	480	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
AAIMJHFH_00234	CDS	312				hypothetical protein
AAIMJHFH_00235	CDS	162				hypothetical protein
AAIMJHFH_00236	CDS	549		2.3.1.-	COG1670	Acetyltransferase
AAIMJHFH_00237	CDS	651				hypothetical protein
AAIMJHFH_00238	CDS	672				hypothetical protein
AAIMJHFH_00239	CDS	207				hypothetical protein
AAIMJHFH_00240	CDS	174				hypothetical protein
AAIMJHFH_00241	CDS	267				hypothetical protein
AAIMJHFH_00242	CDS	378				hypothetical protein
AAIMJHFH_00243	CDS	978				hypothetical protein
AAIMJHFH_00244	CDS	318				hypothetical protein
AAIMJHFH_00245	CDS	1935				hypothetical protein
AAIMJHFH_00246	CDS	216				hypothetical protein
AAIMJHFH_00247	CDS	297				hypothetical protein
AAIMJHFH_00248	CDS	3327	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
AAIMJHFH_00249	CDS	564				hypothetical protein
AAIMJHFH_00250	CDS	1164				hypothetical protein
AAIMJHFH_00251	CDS	621				hypothetical protein
AAIMJHFH_00252	CDS	1671	atm1_1		COG5265	ATM1-type heavy metal exporter
AAIMJHFH_00253	CDS	804	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AAIMJHFH_00254	CDS	1608				hypothetical protein
AAIMJHFH_00255	CDS	189				hypothetical protein
AAIMJHFH_00256	CDS	375				hypothetical protein
AAIMJHFH_00257	CDS	633				hypothetical protein
AAIMJHFH_00258	CDS	324	traM			putative transcriptional repressor TraM
AAIMJHFH_00259	CDS	705	traR			putative transcriptional activator protein TraR
AAIMJHFH_00260	CDS	741	vjbR_1		COG2771	HTH-type quorum sensing-dependent transcriptional regulator VjbR
AAIMJHFH_00261	CDS	1296				hypothetical protein
AAIMJHFH_00262	CDS	441				hypothetical protein
AAIMJHFH_00263	CDS	813				hypothetical protein
AAIMJHFH_00264	CDS	663				hypothetical protein
AAIMJHFH_00265	CDS	1176				hypothetical protein
AAIMJHFH_00266	CDS	174				hypothetical protein
AAIMJHFH_00267	CDS	798				hypothetical protein
AAIMJHFH_00268	CDS	2454	virB4		COG3451	Type IV secretion system protein virB4
AAIMJHFH_00269	CDS	300				hypothetical protein
AAIMJHFH_00270	CDS	384				hypothetical protein
AAIMJHFH_00271	CDS	978				hypothetical protein
AAIMJHFH_00272	CDS	624	esaI	2.3.1.184		Acyl-homoserine-lactone synthase
AAIMJHFH_00273	CDS	1188				hypothetical protein
AAIMJHFH_00274	CDS	993	noc_2			Nucleoid occlusion protein
AAIMJHFH_00275	CDS	1245				hypothetical protein
AAIMJHFH_00276	CDS	1059				hypothetical protein
AAIMJHFH_00277	CDS	1077				hypothetical protein
AAIMJHFH_00278	CDS	1476				hypothetical protein
AAIMJHFH_00279	CDS	1149	xerC_2			Tyrosine recombinase XerC
AAIMJHFH_00280	CDS	90				hypothetical protein
AAIMJHFH_00281	CDS	549				IS1182 family transposase ISPye18
AAIMJHFH_00282	CDS	963				hypothetical protein
AAIMJHFH_00283	CDS	573				hypothetical protein
AAIMJHFH_00284	CDS	600				hypothetical protein
AAIMJHFH_00285	CDS	1116				hypothetical protein
AAIMJHFH_00286	CDS	273				hypothetical protein
AAIMJHFH_00287	CDS	180				hypothetical protein
AAIMJHFH_00288	CDS	795	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AAIMJHFH_00289	CDS	891	dmlR_5			HTH-type transcriptional regulator DmlR
AAIMJHFH_00290	CDS	318				ISL3 family transposase ISMex24
AAIMJHFH_00291	CDS	774	srlR_1		COG1349	Glucitol operon repressor
AAIMJHFH_00292	CDS	1566	appA_1			Oligopeptide-binding protein AppA
AAIMJHFH_00293	CDS	948	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
AAIMJHFH_00294	CDS	1020	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
AAIMJHFH_00295	CDS	918	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
AAIMJHFH_00296	CDS	867	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
AAIMJHFH_00297	CDS	801	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
AAIMJHFH_00298	CDS	771	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
AAIMJHFH_00299	CDS	549				hypothetical protein
AAIMJHFH_00300	CDS	975				hypothetical protein
AAIMJHFH_00301	CDS	378				hypothetical protein
AAIMJHFH_00302	CDS	267				hypothetical protein
AAIMJHFH_00303	CDS	1386	rclA_1		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
AAIMJHFH_00304	CDS	585				hypothetical protein
AAIMJHFH_00305	CDS	375				hypothetical protein
AAIMJHFH_00306	CDS	96				hypothetical protein
AAIMJHFH_00307	CDS	93				hypothetical protein
AAIMJHFH_00308	CDS	159				hypothetical protein
AAIMJHFH_00309	CDS	741				hypothetical protein
AAIMJHFH_00310	CDS	267				hypothetical protein
AAIMJHFH_00311	CDS	786				hypothetical protein
AAIMJHFH_00312	CDS	810	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AAIMJHFH_00313	CDS	297				hypothetical protein
AAIMJHFH_00314	CDS	267	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
AAIMJHFH_00315	CDS	210	cspA_1		COG1278	Cold shock protein CspA
AAIMJHFH_00316	CDS	996				hypothetical protein
AAIMJHFH_00317	CDS	813				hypothetical protein
AAIMJHFH_00318	CDS	366				hypothetical protein
AAIMJHFH_00319	CDS	1272			COG0654	putative protein
AAIMJHFH_00320	CDS	525				hypothetical protein
AAIMJHFH_00321	CDS	537				hypothetical protein
AAIMJHFH_00322	CDS	666				hypothetical protein
AAIMJHFH_00323	CDS	1191	emrA_1			Colistin resistance protein EmrA
AAIMJHFH_00324	CDS	1584	emrB_1			Colistin resistance protein EmrB
AAIMJHFH_00325	CDS	372	hxlR		COG1733	HTH-type transcriptional activator HxlR
AAIMJHFH_00326	CDS	1113		1.-.-.-		NADH oxidase
AAIMJHFH_00327	CDS	534	comR_3			HTH-type transcriptional repressor ComR
AAIMJHFH_00328	CDS	753	bdcA_4		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
AAIMJHFH_00329	CDS	627	leuE_1		COG1280	Leucine efflux protein
AAIMJHFH_00330	CDS	903	dmlR_6			HTH-type transcriptional regulator DmlR
AAIMJHFH_00331	CDS	1650	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
AAIMJHFH_00332	CDS	972	aes_1	3.1.1.-		Acetyl esterase
AAIMJHFH_00333	CDS	1263				hypothetical protein
AAIMJHFH_00334	CDS	906	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
AAIMJHFH_00335	CDS	1002				hypothetical protein
AAIMJHFH_00336	CDS	774	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
AAIMJHFH_00337	CDS	714	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
AAIMJHFH_00338	CDS	738	ucpA_1	1.-.-.-		Oxidoreductase UcpA
AAIMJHFH_00339	CDS	969	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
AAIMJHFH_00340	CDS	1623	betA_1	1.1.99.1		Oxygen-dependent choline dehydrogenase
AAIMJHFH_00341	CDS	1383				IS1380 family transposase ISRsp7
AAIMJHFH_00342	CDS	936	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
AAIMJHFH_00343	CDS	999	mlhB_1	3.1.1.83		Monoterpene epsilon-lactone hydrolase
AAIMJHFH_00344	CDS	921	paoD_1		COG1975	Molybdenum cofactor insertion chaperone PaoD
AAIMJHFH_00345	CDS	267				IS3 family transposase ISRle4
AAIMJHFH_00346	CDS	165	mnmG_1			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
AAIMJHFH_00347	CDS	255				hypothetical protein
AAIMJHFH_00348	CDS	168				hypothetical protein
AAIMJHFH_00349	CDS	252	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
AAIMJHFH_00350	CDS	252				hypothetical protein
AAIMJHFH_00351	CDS	321				hypothetical protein
AAIMJHFH_00352	CDS	183	anmK_1	2.7.1.170		Anhydro-N-acetylmuramic acid kinase
AAIMJHFH_00353	CDS	321	ddn	1.-.-.-		Deazaflavin-dependent nitroreductase
AAIMJHFH_00354	CDS	252	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AAIMJHFH_00355	CDS	222				hypothetical protein
AAIMJHFH_00356	CDS	624				hypothetical protein
AAIMJHFH_00357	CDS	201				hypothetical protein
AAIMJHFH_00358	CDS	312				hypothetical protein
AAIMJHFH_00359	CDS	357				hypothetical protein
AAIMJHFH_00360	CDS	1410	stp_1			Multidrug resistance protein Stp
AAIMJHFH_00361	CDS	288				hypothetical protein
AAIMJHFH_00362	CDS	345				hypothetical protein
AAIMJHFH_00363	CDS	501				hypothetical protein
AAIMJHFH_00364	CDS	207				hypothetical protein
AAIMJHFH_00365	CDS	525				hypothetical protein
AAIMJHFH_00366	CDS	1218	pbuE		COG2814	Purine efflux pump PbuE
AAIMJHFH_00367	CDS	1302				L-lactate transporter
AAIMJHFH_00368	CDS	585				hypothetical protein
AAIMJHFH_00369	CDS	555				hypothetical protein
AAIMJHFH_00370	CDS	1041	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
