locus_tag	ftype	length_bp	gene	EC_number	COG	product
ECHFBHLB_00088	CDS	1323				hypothetical protein
ECHFBHLB_00089	CDS	1095				hypothetical protein
ECHFBHLB_00090	CDS	2160				hypothetical protein
ECHFBHLB_00091	CDS	1509				hypothetical protein
ECHFBHLB_00092	CDS	3849				hypothetical protein
ECHFBHLB_00093	CDS	516				hypothetical protein
ECHFBHLB_00094	CDS	1164				hypothetical protein
ECHFBHLB_00095	CDS	2250				hypothetical protein
ECHFBHLB_00096	CDS	534				hypothetical protein
ECHFBHLB_00097	CDS	132				hypothetical protein
ECHFBHLB_00098	CDS	1122				hypothetical protein
ECHFBHLB_00099	CDS	1149	xerC_1			Tyrosine recombinase XerC
ECHFBHLB_00100	CDS	1212				hypothetical protein
ECHFBHLB_00101	CDS	1044	noc_1			Nucleoid occlusion protein
ECHFBHLB_00102	CDS	1215				hypothetical protein
ECHFBHLB_00103	CDS	165				hypothetical protein
ECHFBHLB_00104	CDS	1401				hypothetical protein
ECHFBHLB_00105	CDS	354				hypothetical protein
ECHFBHLB_00106	CDS	462				hypothetical protein
ECHFBHLB_00107	CDS	2127	noc_2			Nucleoid occlusion protein
ECHFBHLB_00108	CDS	657				hypothetical protein
ECHFBHLB_00109	CDS	1191				hypothetical protein
ECHFBHLB_00110	CDS	255				hypothetical protein
ECHFBHLB_00111	CDS	4377				hypothetical protein
ECHFBHLB_00112	CDS	1038				hypothetical protein
ECHFBHLB_00113	CDS	942				hypothetical protein
ECHFBHLB_00114	CDS	315				hypothetical protein
ECHFBHLB_00115	CDS	420				hypothetical protein
ECHFBHLB_00116	CDS	324				hypothetical protein
ECHFBHLB_00117	CDS	333				hypothetical protein
ECHFBHLB_00118	CDS	195	hupB		COG0776	DNA-binding protein HU-beta
ECHFBHLB_00119	CDS	210				hypothetical protein
ECHFBHLB_00120	CDS	486				hypothetical protein
ECHFBHLB_00121	CDS	183				hypothetical protein
ECHFBHLB_00122	CDS	432				hypothetical protein
ECHFBHLB_00123	CDS	417				hypothetical protein
ECHFBHLB_00124	CDS	1143				hypothetical protein
ECHFBHLB_00125	CDS	360				hypothetical protein
ECHFBHLB_00126	CDS	327				hypothetical protein
ECHFBHLB_00127	CDS	2520	virB4_1		COG3451	Type IV secretion system protein virB4
ECHFBHLB_00128	CDS	1176	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
ECHFBHLB_00129	CDS	792				hypothetical protein
ECHFBHLB_00130	CDS	204				hypothetical protein
ECHFBHLB_00131	CDS	1074				hypothetical protein
ECHFBHLB_00132	CDS	735				hypothetical protein
ECHFBHLB_00133	CDS	828	virB9_1		COG3504	Type IV secretion system protein virB9
ECHFBHLB_00134	CDS	384				hypothetical protein
ECHFBHLB_00135	CDS	939				hypothetical protein
ECHFBHLB_00136	CDS	180	liaR		COG2197	Transcriptional regulatory protein LiaR
ECHFBHLB_00137	CDS	273				hypothetical protein
ECHFBHLB_00138	CDS	396				hypothetical protein
ECHFBHLB_00139	CDS	882				hypothetical protein
ECHFBHLB_00140	CDS	168				hypothetical protein
ECHFBHLB_00141	CDS	582				hypothetical protein
ECHFBHLB_00142	CDS	2790				hypothetical protein
ECHFBHLB_00143	CDS	930				hypothetical protein
ECHFBHLB_00144	CDS	147				hypothetical protein
ECHFBHLB_00145	CDS	933	ligD_2		COG1793	Multifunctional non-homologous end joining protein LigD
ECHFBHLB_00146	CDS	162				hypothetical protein
ECHFBHLB_00147	CDS	579				hypothetical protein
ECHFBHLB_00148	CDS	195				hypothetical protein
ECHFBHLB_00149	CDS	2010				hypothetical protein
ECHFBHLB_00150	CDS	303				hypothetical protein
ECHFBHLB_00151	CDS	1878	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
ECHFBHLB_00152	CDS	624				hypothetical protein
ECHFBHLB_00153	CDS	177				hypothetical protein
ECHFBHLB_00154	CDS	3873				hypothetical protein
ECHFBHLB_00155	CDS	1026				hypothetical protein
ECHFBHLB_00156	CDS	1515				hypothetical protein
ECHFBHLB_00157	CDS	798				hypothetical protein
ECHFBHLB_00158	CDS	1722				hypothetical protein
ECHFBHLB_00159	CDS	2598				hypothetical protein
ECHFBHLB_00160	CDS	981				hypothetical protein
ECHFBHLB_00161	CDS	1233				hypothetical protein
ECHFBHLB_00162	CDS	1647		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
ECHFBHLB_00163	CDS	978				hypothetical protein
ECHFBHLB_00164	CDS	939				hypothetical protein
ECHFBHLB_00165	CDS	522				hypothetical protein
ECHFBHLB_00166	CDS	990				hypothetical protein
ECHFBHLB_00167	CDS	1554				hypothetical protein
ECHFBHLB_00168	CDS	1302				hypothetical protein
ECHFBHLB_00169	CDS	1617		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
ECHFBHLB_00170	CDS	963		1.8.3.7	COG1262	Formylglycine-generating enzyme
ECHFBHLB_00171	CDS	1014				hypothetical protein
ECHFBHLB_00172	CDS	1917				hypothetical protein
ECHFBHLB_00173	CDS	1134				hypothetical protein
ECHFBHLB_00174	CDS	183				hypothetical protein
ECHFBHLB_00175	CDS	591				hypothetical protein
ECHFBHLB_00176	CDS	813				hypothetical protein
ECHFBHLB_00177	CDS	369				hypothetical protein
ECHFBHLB_00178	CDS	132				hypothetical protein
ECHFBHLB_00179	CDS	717				hypothetical protein
ECHFBHLB_00180	CDS	2250				hypothetical protein
ECHFBHLB_00181	CDS	1047				hypothetical protein
ECHFBHLB_00182	CDS	1824				hypothetical protein
ECHFBHLB_00183	CDS	1005				hypothetical protein
ECHFBHLB_00184	CDS	1266				hypothetical protein
ECHFBHLB_00185	CDS	1332				hypothetical protein
ECHFBHLB_00186	CDS	471				hypothetical protein
ECHFBHLB_00187	CDS	633	nagL_1	5.2.1.4		Maleylpyruvate isomerase
ECHFBHLB_00188	CDS	1026				hypothetical protein
ECHFBHLB_00189	CDS	1362	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
ECHFBHLB_00190	CDS	1110	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
ECHFBHLB_00191	CDS	501	lrp_2		COG1522	Leucine-responsive regulatory protein
ECHFBHLB_00192	CDS	462	decR_1		COG1522	DNA-binding transcriptional activator DecR
ECHFBHLB_00193	CDS	792	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
ECHFBHLB_00194	CDS	993				hypothetical protein
ECHFBHLB_00195	CDS	885				hypothetical protein
ECHFBHLB_00196	CDS	315				hypothetical protein
ECHFBHLB_00197	CDS	582				hypothetical protein
ECHFBHLB_00198	CDS	168				hypothetical protein
ECHFBHLB_00199	CDS	399				hypothetical protein
ECHFBHLB_00200	CDS	294				hypothetical protein
ECHFBHLB_00201	CDS	852	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ECHFBHLB_00202	CDS	177				hypothetical protein
ECHFBHLB_00203	CDS	1389				hypothetical protein
ECHFBHLB_00204	CDS	624	degU_1		COG2197	Transcriptional regulatory protein DegU
ECHFBHLB_00205	CDS	522				hypothetical protein
ECHFBHLB_00206	CDS	489				hypothetical protein
ECHFBHLB_00207	CDS	819	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
ECHFBHLB_00208	CDS	2085				hypothetical protein
ECHFBHLB_00209	CDS	1179	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
ECHFBHLB_00210	CDS	1656	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
ECHFBHLB_00211	CDS	1461	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
ECHFBHLB_00212	CDS	570	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
ECHFBHLB_00213	CDS	273				IS3 family transposase ISBcen16
ECHFBHLB_00214	CDS	360				hypothetical protein
ECHFBHLB_00215	CDS	408				hypothetical protein
ECHFBHLB_00216	CDS	1092				hypothetical protein
ECHFBHLB_00217	CDS	336				hypothetical protein
ECHFBHLB_00218	CDS	1878	ade_1	3.5.4.2	COG1001	Adenine deaminase
ECHFBHLB_00219	CDS	1041	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
ECHFBHLB_00220	CDS	795	potH_1		COG1176	Putrescine transport system permease protein PotH
ECHFBHLB_00221	CDS	792	ydcV_1			Inner membrane ABC transporter permease protein YdcV
ECHFBHLB_00222	CDS	1059	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ECHFBHLB_00223	CDS	1398	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
ECHFBHLB_00224	CDS	1266	ttuD_1	1.1.1.81		Putative hydroxypyruvate reductase
ECHFBHLB_00225	CDS	954				hypothetical protein
ECHFBHLB_00226	CDS	966				hypothetical protein
ECHFBHLB_00227	CDS	723	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ECHFBHLB_00228	CDS	771	puuD_1	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
ECHFBHLB_00229	CDS	660		1.11.1.15	COG0450	Peroxiredoxin
ECHFBHLB_00230	CDS	999			COG1638	Solute-binding protein
ECHFBHLB_00231	CDS	1833				hypothetical protein
ECHFBHLB_00232	CDS	1131	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
ECHFBHLB_00233	CDS	861	ssuA_1			Putative aliphatic sulfonates-binding protein
ECHFBHLB_00234	CDS	366	bigR_1		COG0640	Biofilm growth-associated repressor
ECHFBHLB_00235	CDS	342	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ECHFBHLB_00236	CDS	186				hypothetical protein
ECHFBHLB_00237	CDS	588	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
ECHFBHLB_00238	CDS	1272	nrtA_1		COG0715	Nitrate/nitrite binding protein NrtA
ECHFBHLB_00239	CDS	1269	narT		COG2223	putative nitrate transporter NarT
ECHFBHLB_00240	CDS	2451	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
ECHFBHLB_00241	CDS	330	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
ECHFBHLB_00242	CDS	2658	nasA	1.7.-.-		Nitrate reductase
ECHFBHLB_00243	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
ECHFBHLB_00244	CDS	285				hypothetical protein
ECHFBHLB_00245	CDS	327				hypothetical protein
ECHFBHLB_00246	CDS	1452	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
ECHFBHLB_00247	CDS	1332		1.6.3.5		Renalase
ECHFBHLB_00248	CDS	852				hypothetical protein
ECHFBHLB_00249	CDS	1260	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
ECHFBHLB_00250	CDS	834	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ECHFBHLB_00251	CDS	645	chrR_1		COG3806	Anti-sigma-E factor ChrR
ECHFBHLB_00252	CDS	1038	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
ECHFBHLB_00253	CDS	738	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
ECHFBHLB_00254	CDS	870	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
ECHFBHLB_00255	CDS	561				hypothetical protein
ECHFBHLB_00256	CDS	168				hypothetical protein
ECHFBHLB_00257	CDS	504				hypothetical protein
ECHFBHLB_00258	CDS	285				hypothetical protein
ECHFBHLB_00259	CDS	549				hypothetical protein
ECHFBHLB_00260	CDS	750		1.-.-.-		putative oxidoreductase
ECHFBHLB_00261	CDS	930	rhaR_1			HTH-type transcriptional activator RhaR
ECHFBHLB_00262	CDS	1119	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
ECHFBHLB_00263	CDS	462	lrp_3		COG1522	Leucine-responsive regulatory protein
ECHFBHLB_00264	CDS	882	ribN_1			Riboflavin transporter
ECHFBHLB_00265	CDS	405				hypothetical protein
ECHFBHLB_00266	CDS	1989	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
ECHFBHLB_00267	CDS	969	yahB			putative HTH-type transcriptional regulator YahB
ECHFBHLB_00268	CDS	615	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
ECHFBHLB_00269	CDS	1194				hypothetical protein
ECHFBHLB_00270	CDS	1269				hypothetical protein
ECHFBHLB_00271	CDS	327				hypothetical protein
ECHFBHLB_00272	CDS	1251	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
ECHFBHLB_00273	CDS	375				hypothetical protein
ECHFBHLB_00274	CDS	132				hypothetical protein
ECHFBHLB_00275	tRNA	85				tRNA-Leu(taa)
ECHFBHLB_00276	CDS	597		1.6.5.2		NAD(P)H dehydrogenase (quinone)
ECHFBHLB_00277	CDS	777	cinA			Putative competence-damage inducible protein
ECHFBHLB_00278	CDS	843				hypothetical protein
ECHFBHLB_00279	CDS	495	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
ECHFBHLB_00280	CDS	591				hypothetical protein
ECHFBHLB_00281	CDS	3816				hypothetical protein
ECHFBHLB_00282	CDS	1131				hypothetical protein
ECHFBHLB_00283	CDS	2124				hypothetical protein
ECHFBHLB_00284	CDS	1209				hypothetical protein
ECHFBHLB_00285	CDS	876				hypothetical protein
ECHFBHLB_00286	CDS	1668				hypothetical protein
ECHFBHLB_00287	CDS	954				hypothetical protein
ECHFBHLB_00288	CDS	678				hypothetical protein
ECHFBHLB_00289	CDS	594				hypothetical protein
ECHFBHLB_00290	CDS	816	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
ECHFBHLB_00291	CDS	912				hypothetical protein
ECHFBHLB_00292	CDS	843				hypothetical protein
ECHFBHLB_00293	CDS	183				hypothetical protein
ECHFBHLB_00294	CDS	387	cckA_1			Sensor kinase CckA
ECHFBHLB_00295	CDS	381				hypothetical protein
ECHFBHLB_00296	CDS	228				hypothetical protein
ECHFBHLB_00297	CDS	297				hypothetical protein
ECHFBHLB_00298	CDS	288				hypothetical protein
ECHFBHLB_00299	CDS	165				hypothetical protein
ECHFBHLB_00300	CDS	939	murR_1			HTH-type transcriptional regulator MurR
ECHFBHLB_00301	CDS	879	yisK_1		COG0179	putative protein YisK
ECHFBHLB_00302	CDS	1617	alkJ_2	1.1.99.-		Alcohol dehydrogenase [acceptor]
ECHFBHLB_00303	CDS	420				hypothetical protein
ECHFBHLB_00304	CDS	1740	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
ECHFBHLB_00305	CDS	2076	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
ECHFBHLB_00306	CDS	1353	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
ECHFBHLB_00307	CDS	1659	mpdB_1	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
ECHFBHLB_00308	CDS	429				hypothetical protein
ECHFBHLB_00309	CDS	1461		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ECHFBHLB_00310	CDS	954	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
ECHFBHLB_00311	CDS	411	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
ECHFBHLB_00312	CDS	1107	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
ECHFBHLB_00313	CDS	1479				hypothetical protein
ECHFBHLB_00314	CDS	990	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
ECHFBHLB_00315	CDS	867	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
ECHFBHLB_00316	CDS	612				hypothetical protein
ECHFBHLB_00317	CDS	993				IS481 family transposase ISRel12
ECHFBHLB_00318	CDS	945	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
ECHFBHLB_00319	CDS	585	adk_1	2.7.4.3	COG0563	Adenylate kinase
ECHFBHLB_00320	CDS	1458	davD_1	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
ECHFBHLB_00321	CDS	444				hypothetical protein
ECHFBHLB_00322	CDS	1161	adh1_1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
ECHFBHLB_00323	CDS	1530	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ECHFBHLB_00324	CDS	756	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ECHFBHLB_00325	CDS	768	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ECHFBHLB_00326	CDS	1212				hypothetical protein
ECHFBHLB_00327	CDS	759	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ECHFBHLB_00328	CDS	708	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ECHFBHLB_00329	CDS	888	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ECHFBHLB_00330	CDS	972				hypothetical protein
ECHFBHLB_00331	CDS	792				hypothetical protein
ECHFBHLB_00332	CDS	876	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
ECHFBHLB_00333	CDS	480	cdhC	1.17.5.2		Caffeine dehydrogenase subunit gamma
ECHFBHLB_00334	CDS	762	attM_1	3.1.1.81		N-acyl homoserine lactonase AttM
ECHFBHLB_00335	CDS	2391	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
ECHFBHLB_00336	CDS	891				hypothetical protein
ECHFBHLB_00337	CDS	624	nboR	1.1.1.328		Nicotine blue oxidoreductase
ECHFBHLB_00338	CDS	657				hypothetical protein
ECHFBHLB_00339	CDS	648				hypothetical protein
ECHFBHLB_00340	CDS	510				hypothetical protein
ECHFBHLB_00341	CDS	855				hypothetical protein
ECHFBHLB_00342	CDS	282				hypothetical protein
ECHFBHLB_00343	CDS	900				hypothetical protein
ECHFBHLB_00344	CDS	333				hypothetical protein
ECHFBHLB_00345	CDS	309				hypothetical protein
ECHFBHLB_00346	CDS	243				hypothetical protein
ECHFBHLB_00347	CDS	516	dnaE2_2	2.7.7.7		Error-prone DNA polymerase
ECHFBHLB_00348	CDS	327	dnaE2_3	2.7.7.7		Error-prone DNA polymerase
ECHFBHLB_00349	CDS	666	hxpA_1	3.1.3.22	COG0637	Hexitol phosphatase A
ECHFBHLB_00350	CDS	1902				hypothetical protein
ECHFBHLB_00351	CDS	387				hypothetical protein
ECHFBHLB_00352	CDS	1065	fda_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
ECHFBHLB_00353	CDS	1443	lpd_1	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
ECHFBHLB_00354	CDS	1284	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ECHFBHLB_00355	CDS	999	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
ECHFBHLB_00356	CDS	1032	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
ECHFBHLB_00357	CDS	1326				hypothetical protein
ECHFBHLB_00358	CDS	978	deoR_2		COG2390	Deoxyribonucleoside regulator
ECHFBHLB_00359	CDS	1557				hypothetical protein
ECHFBHLB_00360	CDS	771	lacF_1			Lactose transport system permease protein LacF
ECHFBHLB_00361	CDS	843	dasC_2		COG0395	Diacetylchitobiose uptake system permease protein DasC
ECHFBHLB_00362	CDS	1044	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
ECHFBHLB_00363	CDS	993	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
ECHFBHLB_00364	CDS	693				hypothetical protein
ECHFBHLB_00365	CDS	624				hypothetical protein
ECHFBHLB_00366	CDS	138				hypothetical protein
ECHFBHLB_00367	CDS	1185	ybjJ_1			Inner membrane protein YbjJ
ECHFBHLB_00368	CDS	609	dnaJ_1			Chaperone protein DnaJ
ECHFBHLB_00369	CDS	1206				hypothetical protein
ECHFBHLB_00370	CDS	2646	ligD_3		COG1793	Multifunctional non-homologous end joining protein LigD
ECHFBHLB_00371	CDS	312				hypothetical protein
ECHFBHLB_00372	CDS	486	ibpA_1		COG0071	Small heat shock protein IbpA
ECHFBHLB_00373	CDS	507				hypothetical protein
ECHFBHLB_00374	CDS	822				hypothetical protein
ECHFBHLB_00375	CDS	639	lov_1	2.7.13.3		Blue-light-activated histidine kinase
ECHFBHLB_00376	CDS	264	lov_2	2.7.13.3		Blue-light-activated histidine kinase
ECHFBHLB_00377	CDS	1026		2.7.13.3		Blue-light-activated histidine kinase
ECHFBHLB_00378	CDS	1011				hypothetical protein
ECHFBHLB_00379	CDS	327				hypothetical protein
ECHFBHLB_00380	CDS	276				hypothetical protein
ECHFBHLB_00381	CDS	924				hypothetical protein
ECHFBHLB_00382	CDS	384				hypothetical protein
ECHFBHLB_00383	CDS	168				hypothetical protein
ECHFBHLB_00384	CDS	288				hypothetical protein
ECHFBHLB_00385	CDS	669				hypothetical protein
ECHFBHLB_00386	CDS	456				hypothetical protein
ECHFBHLB_00387	CDS	1461				hypothetical protein
ECHFBHLB_00388	CDS	456				hypothetical protein
ECHFBHLB_00389	CDS	903	ku_1			Non-homologous end joining protein Ku
