locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILGCGFME_00198	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
ILGCGFME_00199	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
ILGCGFME_00200	CDS	564	cycM		COG3474	Cytochrome c-552
ILGCGFME_00201	CDS	948				hypothetical protein
ILGCGFME_00202	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
ILGCGFME_00203	CDS	540				hypothetical protein
ILGCGFME_00204	CDS	1002		1.1.1.29		Glycerate dehydrogenase
ILGCGFME_00205	CDS	489				hypothetical protein
ILGCGFME_00206	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
ILGCGFME_00207	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
ILGCGFME_00208	CDS	366				hypothetical protein
ILGCGFME_00209	CDS	201				hypothetical protein
ILGCGFME_00210	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
ILGCGFME_00211	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
ILGCGFME_00212	CDS	2124	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
ILGCGFME_00213	CDS	222				hypothetical protein
ILGCGFME_00214	CDS	624				hypothetical protein
ILGCGFME_00215	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
ILGCGFME_00216	CDS	2385			COG2199	putative signaling protein
ILGCGFME_00217	CDS	417				hypothetical protein
ILGCGFME_00218	CDS	174				hypothetical protein
ILGCGFME_00219	CDS	3051	polA	2.7.7.7	COG0258	DNA polymerase I
ILGCGFME_00220	CDS	510				hypothetical protein
ILGCGFME_00221	CDS	1551	ftsK		COG1674	DNA translocase FtsK
ILGCGFME_00222	CDS	504				hypothetical protein
ILGCGFME_00223	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
ILGCGFME_00224	CDS	1125	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
ILGCGFME_00225	CDS	762				hypothetical protein
ILGCGFME_00226	CDS	1353				hypothetical protein
ILGCGFME_00227	CDS	981				hypothetical protein
ILGCGFME_00228	CDS	912	ptxB			putative phosphite transport system-binding protein PtxB
ILGCGFME_00229	CDS	846	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
ILGCGFME_00230	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
ILGCGFME_00231	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
ILGCGFME_00232	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
ILGCGFME_00233	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
ILGCGFME_00234	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
ILGCGFME_00235	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
ILGCGFME_00236	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
ILGCGFME_00237	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
ILGCGFME_00238	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ILGCGFME_00239	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ILGCGFME_00240	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
ILGCGFME_00241	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
ILGCGFME_00242	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
ILGCGFME_00243	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
ILGCGFME_00244	CDS	1833	appA_1			Oligopeptide-binding protein AppA
ILGCGFME_00245	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
ILGCGFME_00246	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
ILGCGFME_00247	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
ILGCGFME_00248	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
ILGCGFME_00249	CDS	345				hypothetical protein
ILGCGFME_00250	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
ILGCGFME_00251	CDS	240				hypothetical protein
ILGCGFME_00252	CDS	210				hypothetical protein
ILGCGFME_00253	CDS	765				hypothetical protein
ILGCGFME_00254	tRNA	90				tRNA-Ser(gga)
ILGCGFME_00255	CDS	318				hypothetical protein
ILGCGFME_00256	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
ILGCGFME_00257	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
ILGCGFME_00258	CDS	1104				hypothetical protein
ILGCGFME_00259	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
ILGCGFME_00260	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
ILGCGFME_00261	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
ILGCGFME_00262	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
ILGCGFME_00263	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
ILGCGFME_00264	CDS	534				hypothetical protein
ILGCGFME_00265	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
ILGCGFME_00266	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
ILGCGFME_00267	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
ILGCGFME_00268	CDS	585				hypothetical protein
ILGCGFME_00269	CDS	636				hypothetical protein
ILGCGFME_00270	CDS	411				hypothetical protein
ILGCGFME_00271	CDS	180				hypothetical protein
ILGCGFME_00272	CDS	513				hypothetical protein
ILGCGFME_00273	CDS	816				hypothetical protein
ILGCGFME_00274	CDS	1500	sctC			Type 3 secretion system secretin
ILGCGFME_00275	CDS	759				hypothetical protein
ILGCGFME_00276	CDS	1278				hypothetical protein
ILGCGFME_00277	CDS	1476				hypothetical protein
ILGCGFME_00278	CDS	1008				hypothetical protein
ILGCGFME_00279	CDS	987				hypothetical protein
ILGCGFME_00280	CDS	633	rhtC_1		COG1280	Threonine efflux protein
ILGCGFME_00281	CDS	837	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
ILGCGFME_00282	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
ILGCGFME_00283	CDS	351				hypothetical protein
ILGCGFME_00284	CDS	858		3.4.22.-		Dipeptidyl-peptidase 6
ILGCGFME_00285	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
ILGCGFME_00286	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
ILGCGFME_00287	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
ILGCGFME_00288	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
ILGCGFME_00289	CDS	921	argP_1			HTH-type transcriptional regulator ArgP
ILGCGFME_00290	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
ILGCGFME_00291	CDS	195				hypothetical protein
ILGCGFME_00292	CDS	2922	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
ILGCGFME_00293	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ILGCGFME_00294	CDS	1020				hypothetical protein
ILGCGFME_00295	CDS	1293				hypothetical protein
ILGCGFME_00296	CDS	1050	egl	3.2.1.4		Endoglucanase
ILGCGFME_00297	CDS	1287				hypothetical protein
ILGCGFME_00298	CDS	333				hypothetical protein
ILGCGFME_00299	CDS	675				hypothetical protein
ILGCGFME_00300	CDS	759		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
ILGCGFME_00301	CDS	1149	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
ILGCGFME_00302	CDS	126				hypothetical protein
ILGCGFME_00303	CDS	543	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
ILGCGFME_00304	CDS	1236				hypothetical protein
ILGCGFME_00305	CDS	1065	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
ILGCGFME_00306	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
ILGCGFME_00307	CDS	291				hypothetical protein
ILGCGFME_00308	tRNA	87				tRNA-Leu(cag)
ILGCGFME_00309	CDS	420				hypothetical protein
ILGCGFME_00310	CDS	294				hypothetical protein
ILGCGFME_00311	CDS	738				hypothetical protein
ILGCGFME_00312	CDS	549	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
ILGCGFME_00313	CDS	453				hypothetical protein
ILGCGFME_00314	CDS	300	ccdB			Toxin CcdB
ILGCGFME_00315	CDS	231				hypothetical protein
ILGCGFME_00316	CDS	1833	lepA	3.6.5.-		Elongation factor 4
ILGCGFME_00317	CDS	699	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
ILGCGFME_00318	CDS	603	sutR		COG1396	HTH-type transcriptional regulator SutR
ILGCGFME_00319	CDS	519	ttr	2.3.1.-		Acetyltransferase
ILGCGFME_00320	CDS	612	gph_1	3.1.3.18		Phosphoglycolate phosphatase
ILGCGFME_00321	CDS	1026	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
ILGCGFME_00322	CDS	552	recX			Regulatory protein RecX
ILGCGFME_00323	CDS	918	rhtA		COG5006	Threonine/homoserine exporter RhtA
ILGCGFME_00324	CDS	402	ctb		COG2346	Group 3 truncated hemoglobin ctb
ILGCGFME_00325	CDS	984				hypothetical protein
ILGCGFME_00326	CDS	600				hypothetical protein
ILGCGFME_00327	CDS	840				hypothetical protein
ILGCGFME_00328	CDS	657	infC			Translation initiation factor IF-3
ILGCGFME_00329	CDS	204	rpmI		COG0291	50S ribosomal protein L35
ILGCGFME_00330	CDS	405				hypothetical protein
ILGCGFME_00331	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
ILGCGFME_00332	CDS	2424	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ILGCGFME_00333	CDS	360				hypothetical protein
ILGCGFME_00334	CDS	996	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
ILGCGFME_00335	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
ILGCGFME_00336	CDS	498	yciF		COG3685	Protein YciF
ILGCGFME_00337	CDS	654				hypothetical protein
ILGCGFME_00338	CDS	444				hypothetical protein
ILGCGFME_00339	CDS	948	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
ILGCGFME_00340	CDS	987		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
ILGCGFME_00341	CDS	378				hypothetical protein
ILGCGFME_00342	CDS	1008				hypothetical protein
ILGCGFME_00343	CDS	1866				hypothetical protein
ILGCGFME_00344	CDS	246				hypothetical protein
ILGCGFME_00345	CDS	1581	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ILGCGFME_00346	CDS	594	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
ILGCGFME_00347	CDS	297				hypothetical protein
ILGCGFME_00348	CDS	1254		3.4.11.-	COG2309	Aminopeptidase T
ILGCGFME_00349	CDS	684				hypothetical protein
ILGCGFME_00350	CDS	387				hypothetical protein
ILGCGFME_00351	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
ILGCGFME_00352	CDS	351	yffB		COG1393	Protein YffB
ILGCGFME_00353	CDS	1062				hypothetical protein
ILGCGFME_00354	CDS	609	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
