locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBJECBCC_00189	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
FBJECBCC_00190	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
FBJECBCC_00191	CDS	1857				hypothetical protein
FBJECBCC_00192	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
FBJECBCC_00193	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
FBJECBCC_00194	CDS	825				hypothetical protein
FBJECBCC_00195	CDS	1164				hypothetical protein
FBJECBCC_00196	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
FBJECBCC_00197	CDS	678	nicS			HTH-type transcriptional repressor NicS
FBJECBCC_00198	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
FBJECBCC_00199	CDS	960	lacF_1			Lactose transport system permease protein LacF
FBJECBCC_00200	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FBJECBCC_00201	CDS	1098	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
FBJECBCC_00202	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
FBJECBCC_00203	CDS	894	thiK	2.7.1.89		Thiamine kinase
FBJECBCC_00204	CDS	2451	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
FBJECBCC_00205	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
FBJECBCC_00206	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
FBJECBCC_00207	CDS	210	slyX			Protein SlyX
FBJECBCC_00208	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
FBJECBCC_00209	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
FBJECBCC_00210	CDS	810				hypothetical protein
FBJECBCC_00211	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
FBJECBCC_00212	CDS	1566				hypothetical protein
FBJECBCC_00213	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
FBJECBCC_00214	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
FBJECBCC_00215	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
FBJECBCC_00216	CDS	384				hypothetical protein
FBJECBCC_00217	tRNA	76				tRNA-Ala(ggc)
FBJECBCC_00218	CDS	333				hypothetical protein
FBJECBCC_00219	CDS	723				hypothetical protein
FBJECBCC_00220	CDS	789				hypothetical protein
FBJECBCC_00221	CDS	474				hypothetical protein
FBJECBCC_00222	CDS	636				hypothetical protein
FBJECBCC_00223	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
FBJECBCC_00224	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
FBJECBCC_00225	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
FBJECBCC_00226	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
FBJECBCC_00227	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
FBJECBCC_00228	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
FBJECBCC_00229	CDS	270	rpsO		COG0184	30S ribosomal protein S15
FBJECBCC_00230	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
FBJECBCC_00231	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
FBJECBCC_00232	CDS	405	rbfA			Ribosome-binding factor A
FBJECBCC_00233	CDS	2754	infB			Translation initiation factor IF-2
FBJECBCC_00234	CDS	693				hypothetical protein
FBJECBCC_00235	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
FBJECBCC_00236	CDS	606	rimP			Ribosome maturation factor RimP
FBJECBCC_00237	CDS	1632	entS_1			Enterobactin exporter EntS
FBJECBCC_00238	CDS	471				hypothetical protein
FBJECBCC_00239	CDS	1260				Tn3 family transposase TnXax1
FBJECBCC_00240	CDS	606	recR		COG0353	Recombination protein RecR
FBJECBCC_00241	CDS	630				hypothetical protein
FBJECBCC_00242	CDS	324			COG0718	Nucleoid-associated protein
FBJECBCC_00243	CDS	1821				hypothetical protein
FBJECBCC_00244	CDS	411				hypothetical protein
FBJECBCC_00245	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
FBJECBCC_00246	CDS	696				hypothetical protein
FBJECBCC_00247	CDS	261				hypothetical protein
FBJECBCC_00248	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
FBJECBCC_00249	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
FBJECBCC_00250	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
FBJECBCC_00251	CDS	564	cycM		COG3474	Cytochrome c-552
FBJECBCC_00252	CDS	948				hypothetical protein
FBJECBCC_00253	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
FBJECBCC_00254	CDS	540				hypothetical protein
FBJECBCC_00255	CDS	1002		1.1.1.29		Glycerate dehydrogenase
FBJECBCC_00256	CDS	489				hypothetical protein
FBJECBCC_00257	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
FBJECBCC_00258	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
FBJECBCC_00259	CDS	366				hypothetical protein
FBJECBCC_00260	CDS	201				hypothetical protein
FBJECBCC_00261	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
FBJECBCC_00262	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
FBJECBCC_00263	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
FBJECBCC_00264	CDS	222				hypothetical protein
FBJECBCC_00265	CDS	651				hypothetical protein
FBJECBCC_00266	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FBJECBCC_00267	CDS	2385			COG2199	putative signaling protein
FBJECBCC_00268	CDS	417				hypothetical protein
FBJECBCC_00269	CDS	174				hypothetical protein
FBJECBCC_00270	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
FBJECBCC_00271	CDS	1683	ftsK		COG1674	DNA translocase FtsK
FBJECBCC_00272	CDS	504				hypothetical protein
FBJECBCC_00273	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
FBJECBCC_00274	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
FBJECBCC_00275	CDS	696				hypothetical protein
FBJECBCC_00276	CDS	1353				hypothetical protein
FBJECBCC_00277	CDS	981				hypothetical protein
FBJECBCC_00278	CDS	912	ptxB			putative phosphite transport system-binding protein PtxB
FBJECBCC_00279	CDS	1158				hypothetical protein
FBJECBCC_00280	CDS	846	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
FBJECBCC_00281	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
FBJECBCC_00282	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
FBJECBCC_00283	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
FBJECBCC_00284	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
FBJECBCC_00285	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
FBJECBCC_00286	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
FBJECBCC_00287	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
FBJECBCC_00288	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
FBJECBCC_00289	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FBJECBCC_00290	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
FBJECBCC_00291	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
FBJECBCC_00292	CDS	1026	glk_1	2.7.1.2	COG0837	Glucokinase
FBJECBCC_00293	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
FBJECBCC_00294	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
FBJECBCC_00295	CDS	1833	appA_1			Oligopeptide-binding protein AppA
FBJECBCC_00296	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
FBJECBCC_00297	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
FBJECBCC_00298	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
FBJECBCC_00299	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
FBJECBCC_00300	CDS	345				hypothetical protein
FBJECBCC_00301	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
FBJECBCC_00302	CDS	240				hypothetical protein
FBJECBCC_00303	CDS	210				hypothetical protein
FBJECBCC_00304	CDS	552				hypothetical protein
FBJECBCC_00305	CDS	477	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
FBJECBCC_00306	tRNA	90				tRNA-Ser(gga)
FBJECBCC_00307	CDS	318				hypothetical protein
FBJECBCC_00308	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
FBJECBCC_00309	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FBJECBCC_00310	CDS	1104				hypothetical protein
FBJECBCC_00311	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
FBJECBCC_00312	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
FBJECBCC_00313	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
FBJECBCC_00314	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
FBJECBCC_00315	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
FBJECBCC_00316	CDS	570				hypothetical protein
FBJECBCC_00317	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
FBJECBCC_00318	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
FBJECBCC_00319	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
FBJECBCC_00320	CDS	582				hypothetical protein
FBJECBCC_00321	CDS	636				hypothetical protein
FBJECBCC_00322	CDS	411				hypothetical protein
FBJECBCC_00323	CDS	180				hypothetical protein
FBJECBCC_00324	CDS	513				hypothetical protein
FBJECBCC_00325	CDS	816				hypothetical protein
FBJECBCC_00326	CDS	1500	sctC			Type 3 secretion system secretin
FBJECBCC_00327	CDS	705				hypothetical protein
FBJECBCC_00328	CDS	1278				hypothetical protein
FBJECBCC_00329	CDS	1476				hypothetical protein
FBJECBCC_00330	CDS	1008				hypothetical protein
FBJECBCC_00331	CDS	987				hypothetical protein
FBJECBCC_00332	CDS	633	rhtC_1		COG1280	Threonine efflux protein
FBJECBCC_00333	CDS	834	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
FBJECBCC_00334	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
FBJECBCC_00335	CDS	351				hypothetical protein
FBJECBCC_00336	CDS	858		3.4.22.-		Dipeptidyl-peptidase 6
FBJECBCC_00337	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
FBJECBCC_00338	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
FBJECBCC_00339	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
FBJECBCC_00340	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
FBJECBCC_00341	CDS	921	argP_1			HTH-type transcriptional regulator ArgP
FBJECBCC_00342	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
FBJECBCC_00343	CDS	195				hypothetical protein
FBJECBCC_00344	CDS	2922	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
FBJECBCC_00345	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
FBJECBCC_00346	CDS	1020				hypothetical protein
FBJECBCC_00347	CDS	1293				hypothetical protein
FBJECBCC_00348	CDS	1050	egl	3.2.1.4		Endoglucanase
FBJECBCC_00349	CDS	1599				hypothetical protein
FBJECBCC_00350	CDS	333				hypothetical protein
FBJECBCC_00351	CDS	675				hypothetical protein
FBJECBCC_00352	CDS	759		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
FBJECBCC_00353	CDS	1149	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
FBJECBCC_00354	CDS	1239				hypothetical protein
FBJECBCC_00355	CDS	543	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
FBJECBCC_00356	CDS	1236				hypothetical protein
FBJECBCC_00357	CDS	1065	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
FBJECBCC_00358	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
FBJECBCC_00359	CDS	291				hypothetical protein
FBJECBCC_00360	tRNA	87				tRNA-Leu(cag)
FBJECBCC_00361	CDS	420				hypothetical protein
FBJECBCC_00362	CDS	294				hypothetical protein
FBJECBCC_00363	CDS	738				hypothetical protein
FBJECBCC_00364	CDS	549	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
FBJECBCC_00365	CDS	453				hypothetical protein
FBJECBCC_00366	CDS	1833	lepA	3.6.5.-	COG0481	Elongation factor 4
FBJECBCC_00367	CDS	699	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
FBJECBCC_00368	CDS	567	sutR		COG1396	HTH-type transcriptional regulator SutR
FBJECBCC_00369	CDS	519	ttr	2.3.1.-		Acetyltransferase
FBJECBCC_00370	CDS	612	gph_1	3.1.3.18		Phosphoglycolate phosphatase
FBJECBCC_00371	CDS	1026	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
FBJECBCC_00372	CDS	576	recX			Regulatory protein RecX
FBJECBCC_00373	CDS	912	rhtA		COG5006	Threonine/homoserine exporter RhtA
FBJECBCC_00374	CDS	402	ctb		COG2346	Group 3 truncated hemoglobin ctb
FBJECBCC_00375	CDS	984				hypothetical protein
FBJECBCC_00376	CDS	600				hypothetical protein
FBJECBCC_00377	CDS	825				hypothetical protein
FBJECBCC_00378	CDS	432	infC		COG0290	Translation initiation factor IF-3
FBJECBCC_00379	CDS	204	rpmI		COG0291	50S ribosomal protein L35
