locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLLJADHD_00186	CDS	1617				hypothetical protein
CLLJADHD_00187	CDS	318				hypothetical protein
CLLJADHD_00188	CDS	243				hypothetical protein
CLLJADHD_00189	CDS	621	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
CLLJADHD_00190	CDS	774	thiG	2.8.1.10	COG2022	Thiazole synthase
CLLJADHD_00191	CDS	198				hypothetical protein
CLLJADHD_00192	CDS	975	dadA_1	1.4.99.-		D-amino acid dehydrogenase
CLLJADHD_00193	CDS	1827	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CLLJADHD_00194	CDS	117				hypothetical protein
CLLJADHD_00195	CDS	219				hypothetical protein
CLLJADHD_00196	CDS	534				hypothetical protein
CLLJADHD_00197	CDS	1188	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
CLLJADHD_00198	CDS	840	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CLLJADHD_00199	CDS	954	pcpR_1			PCP degradation transcriptional activation protein
CLLJADHD_00200	CDS	468				hypothetical protein
CLLJADHD_00201	CDS	804	artM		COG1126	Arginine transport ATP-binding protein ArtM
CLLJADHD_00202	CDS	942				hypothetical protein
CLLJADHD_00203	CDS	180				hypothetical protein
CLLJADHD_00204	CDS	492	lrp_1		COG1522	Leucine-responsive regulatory protein
CLLJADHD_00205	CDS	807	thrB_1	2.7.1.39	COG2334	Homoserine kinase
CLLJADHD_00206	CDS	1053	fumC_1	4.2.1.2		Fumarate hydratase class II
CLLJADHD_00207	CDS	1419	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
CLLJADHD_00208	CDS	1062				hypothetical protein
CLLJADHD_00209	CDS	1206	csd_1	2.8.1.7		putative cysteine desulfurase
CLLJADHD_00210	CDS	921	hdfR_1			HTH-type transcriptional regulator HdfR
CLLJADHD_00211	CDS	384	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CLLJADHD_00212	CDS	1020		3.5.5.1	COG0388	Nitrilase
CLLJADHD_00213	CDS	987	msrP_1	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
CLLJADHD_00214	CDS	207				hypothetical protein
CLLJADHD_00215	CDS	984	deoR_1		COG2390	Deoxyribonucleoside regulator
CLLJADHD_00216	CDS	957	scrK_1	2.7.1.4	COG0524	Fructokinase
CLLJADHD_00217	CDS	669			COG0596	putative protein
CLLJADHD_00218	CDS	237	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CLLJADHD_00219	CDS	2466	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
CLLJADHD_00220	CDS	846		5.1.3.31	COG1082	L-ribulose 3-epimerase
CLLJADHD_00221	CDS	999	lsrB_1			Autoinducer 2-binding protein LsrB
CLLJADHD_00222	CDS	1485	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CLLJADHD_00223	CDS	990	rbsC_2		COG1172	Ribose import permease protein RbsC
CLLJADHD_00224	CDS	1059	lsrD_1			Autoinducer 2 import system permease protein LsrD
CLLJADHD_00225	CDS	456	fucU_1	5.1.3.29	COG4154	L-fucose mutarotase
CLLJADHD_00226	CDS	198	RBKS_1	2.7.1.15		Ribokinase
CLLJADHD_00227	CDS	165				hypothetical protein
CLLJADHD_00228	CDS	1149	xerC_1			Tyrosine recombinase XerC
CLLJADHD_00229	CDS	372				hypothetical protein
CLLJADHD_00230	CDS	1167			COG1373	putative protein
CLLJADHD_00231	CDS	486				hypothetical protein
CLLJADHD_00232	CDS	1194				hypothetical protein
CLLJADHD_00233	CDS	1029	noc_1			Nucleoid occlusion protein
CLLJADHD_00234	CDS	1218	pomZ		COG1192	Cell division protein PomZ
CLLJADHD_00235	CDS	627				hypothetical protein
CLLJADHD_00236	CDS	966			COG0630	Type IV secretion system protein VirB11
CLLJADHD_00237	CDS	381				hypothetical protein
CLLJADHD_00238	CDS	300				hypothetical protein
CLLJADHD_00239	CDS	2448	virB4_1		COG3451	Type IV secretion system protein virB4
CLLJADHD_00240	CDS	801				hypothetical protein
CLLJADHD_00241	CDS	1284				hypothetical protein
CLLJADHD_00242	CDS	663				hypothetical protein
CLLJADHD_00243	CDS	822				hypothetical protein
CLLJADHD_00244	CDS	429				hypothetical protein
CLLJADHD_00245	CDS	1281				hypothetical protein
CLLJADHD_00246	CDS	711	traR_1			Transcriptional activator protein TraR
CLLJADHD_00247	CDS	153				hypothetical protein
CLLJADHD_00248	CDS	1962	fusA_1		COG0480	Elongation factor G
CLLJADHD_00249	CDS	420			COG1926	Putative phosphoribosyl transferase
CLLJADHD_00250	CDS	663			COG1926	Putative phosphoribosyl transferase
CLLJADHD_00251	CDS	459				hypothetical protein
CLLJADHD_00252	CDS	657				hypothetical protein
CLLJADHD_00253	CDS	408				hypothetical protein
CLLJADHD_00254	CDS	336				IS630 family transposase ISPye35
CLLJADHD_00255	CDS	426				hypothetical protein
CLLJADHD_00256	CDS	333				hypothetical protein
CLLJADHD_00257	CDS	765			COG0330	putative protein
CLLJADHD_00258	CDS	1350				hypothetical protein
CLLJADHD_00259	CDS	237				hypothetical protein
CLLJADHD_00260	CDS	891	benM_1			HTH-type transcriptional regulator BenM
CLLJADHD_00261	CDS	453				hypothetical protein
CLLJADHD_00262	CDS	906				IS3 family transposase IS868
CLLJADHD_00263	CDS	582				hypothetical protein
CLLJADHD_00264	CDS	294				hypothetical protein
CLLJADHD_00265	CDS	606	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
CLLJADHD_00266	CDS	147				hypothetical protein
CLLJADHD_00267	CDS	138				hypothetical protein
CLLJADHD_00268	CDS	1104				hypothetical protein
CLLJADHD_00269	CDS	741				hypothetical protein
CLLJADHD_00270	CDS	966				IS110 family transposase ISRle1
CLLJADHD_00271	CDS	702				IS6 family transposase ISRsp9
CLLJADHD_00272	CDS	450	dnaJ_1			Chaperone protein DnaJ
CLLJADHD_00273	CDS	228				hypothetical protein
CLLJADHD_00274	CDS	1503	sctC_1			Type 3 secretion system secretin
CLLJADHD_00275	CDS	357				hypothetical protein
CLLJADHD_00276	CDS	510				hypothetical protein
CLLJADHD_00277	CDS	765	ompR_1			Transcriptional regulatory protein OmpR
CLLJADHD_00278	CDS	402				hypothetical protein
CLLJADHD_00279	CDS	561				hypothetical protein
CLLJADHD_00280	CDS	921	traC_1	2.7.7.-		DNA primase TraC
CLLJADHD_00281	CDS	246				hypothetical protein
CLLJADHD_00282	CDS	294				hypothetical protein
CLLJADHD_00283	CDS	714				hypothetical protein
CLLJADHD_00284	CDS	297				hypothetical protein
CLLJADHD_00285	CDS	498				hypothetical protein
CLLJADHD_00286	CDS	918	pcpR_2			PCP degradation transcriptional activation protein
CLLJADHD_00287	CDS	981				hypothetical protein
CLLJADHD_00288	CDS	744	ompR_2			Transcriptional regulatory protein OmpR
CLLJADHD_00289	CDS	759	mtrA_1		COG0745	DNA-binding response regulator MtrA
CLLJADHD_00290	CDS	1395	ade_1	3.5.4.2		Adenine deaminase
CLLJADHD_00291	CDS	1362				hypothetical protein
CLLJADHD_00292	CDS	1065	arcB_1	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
CLLJADHD_00293	CDS	864	nit1_1	3.5.1.128		Deaminated glutathione amidase
CLLJADHD_00294	CDS	654	ligK_1	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
CLLJADHD_00295	CDS	867	rdpA	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
CLLJADHD_00296	CDS	1089	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CLLJADHD_00297	CDS	804	ydcV_1			Inner membrane ABC transporter permease protein YdcV
CLLJADHD_00298	CDS	900	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
CLLJADHD_00299	CDS	1044				hypothetical protein
CLLJADHD_00300	CDS	633				hypothetical protein
CLLJADHD_00301	CDS	618				hypothetical protein
CLLJADHD_00302	CDS	1155				hypothetical protein
CLLJADHD_00303	CDS	567				hypothetical protein
CLLJADHD_00304	CDS	3324	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
CLLJADHD_00305	CDS	297				hypothetical protein
CLLJADHD_00306	CDS	216				hypothetical protein
CLLJADHD_00307	CDS	1968				hypothetical protein
CLLJADHD_00308	CDS	405				hypothetical protein
CLLJADHD_00309	CDS	267				hypothetical protein
CLLJADHD_00310	CDS	312				hypothetical protein
CLLJADHD_00311	CDS	153				hypothetical protein
CLLJADHD_00312	CDS	936		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
CLLJADHD_00313	CDS	648				hypothetical protein
CLLJADHD_00314	CDS	1869	adeC	3.5.4.2		Adenine deaminase
CLLJADHD_00315	CDS	1170	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
CLLJADHD_00316	CDS	1107				hypothetical protein
CLLJADHD_00317	CDS	1545	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CLLJADHD_00318	CDS	1083	rfuC_2		COG4603	putative riboflavin import permease protein RfuC
CLLJADHD_00319	CDS	945	rfuD_2		COG1079	putative riboflavin import permease protein RfuD
CLLJADHD_00320	CDS	777	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CLLJADHD_00321	CDS	921	traC_2	2.7.7.-		DNA primase TraC
CLLJADHD_00322	CDS	891	benM_2			HTH-type transcriptional regulator BenM
CLLJADHD_00323	CDS	1428				ISNCY family transposase ISRel10
CLLJADHD_00324	CDS	1092	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
CLLJADHD_00325	CDS	1455				hypothetical protein
CLLJADHD_00326	CDS	936				hypothetical protein
CLLJADHD_00327	CDS	198	vjbR_1		COG2771	HTH-type quorum sensing-dependent transcriptional regulator VjbR
CLLJADHD_00328	CDS	300				hypothetical protein
CLLJADHD_00329	CDS	414				hypothetical protein
CLLJADHD_00330	CDS	366				hypothetical protein
CLLJADHD_00331	CDS	273				hypothetical protein
CLLJADHD_00332	CDS	219				hypothetical protein
CLLJADHD_00333	CDS	192				hypothetical protein
CLLJADHD_00334	CDS	648				hypothetical protein
CLLJADHD_00335	CDS	102				hypothetical protein
CLLJADHD_00336	CDS	468				hypothetical protein
CLLJADHD_00337	CDS	264				hypothetical protein
CLLJADHD_00338	CDS	234				hypothetical protein
CLLJADHD_00339	CDS	225				hypothetical protein
CLLJADHD_00340	CDS	240				hypothetical protein
CLLJADHD_00341	CDS	189				hypothetical protein
CLLJADHD_00342	CDS	1023				hypothetical protein
CLLJADHD_00343	CDS	1299	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
CLLJADHD_00344	tRNA	77				tRNA-Pro(cgg)
CLLJADHD_00345	CDS	408				hypothetical protein
CLLJADHD_00346	CDS	3396	aas	6.2.1.20		Bifunctional protein Aas
CLLJADHD_00347	CDS	282				hypothetical protein
CLLJADHD_00348	CDS	687				hypothetical protein
CLLJADHD_00349	CDS	606				hypothetical protein
CLLJADHD_00350	CDS	780	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
CLLJADHD_00351	CDS	1179				hypothetical protein
CLLJADHD_00352	CDS	1548		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
CLLJADHD_00353	CDS	1182				hypothetical protein
CLLJADHD_00354	CDS	3423				hypothetical protein
CLLJADHD_00355	CDS	675				hypothetical protein
CLLJADHD_00356	CDS	330				hypothetical protein
CLLJADHD_00357	CDS	639				hypothetical protein
CLLJADHD_00358	tRNA	74				tRNA-Gln(ttg)
CLLJADHD_00359	CDS	912	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
CLLJADHD_00360	CDS	1569				hypothetical protein
CLLJADHD_00361	CDS	486				hypothetical protein
CLLJADHD_00362	CDS	2271	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
CLLJADHD_00363	CDS	159				hypothetical protein
CLLJADHD_00364	CDS	393				hypothetical protein
CLLJADHD_00365	CDS	330				hypothetical protein
CLLJADHD_00366	CDS	1542				IS66 family transposase ISRle3
CLLJADHD_00367	CDS	345				hypothetical protein
CLLJADHD_00368	CDS	1386				IS1182 family transposase ISRle11
CLLJADHD_00369	CDS	1011			COG2826	IS30 family transposase ISRssp4
CLLJADHD_00370	CDS	708	sugA_1		COG1175	Trehalose transport system permease protein SugA
CLLJADHD_00371	CDS	282				hypothetical protein
CLLJADHD_00372	CDS	345	ccoP_1		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
CLLJADHD_00373	CDS	219				hypothetical protein
CLLJADHD_00374	CDS	351				hypothetical protein
CLLJADHD_00375	CDS	348				hypothetical protein
CLLJADHD_00376	tRNA	77				tRNA-Met(cat)
