locus_tag	ftype	length_bp	gene	EC_number	COG	product
EIAOFNNN_00037	CDS	408				hypothetical protein
EIAOFNNN_00038	CDS	1821				hypothetical protein
EIAOFNNN_00039	CDS	324			COG0718	Nucleoid-associated protein
EIAOFNNN_00040	CDS	618				hypothetical protein
EIAOFNNN_00041	CDS	606	recR		COG0353	Recombination protein RecR
EIAOFNNN_00042	CDS	705				hypothetical protein
EIAOFNNN_00043	CDS	345				hypothetical protein
EIAOFNNN_00044	CDS	378			COG3039	IS5 family transposase ISRel13
EIAOFNNN_00045	CDS	669				hypothetical protein
EIAOFNNN_00046	CDS	405	swrC_1		COG0841	Swarming motility protein SwrC
EIAOFNNN_00047	CDS	528	mdtC_1			Multidrug resistance protein MdtC
EIAOFNNN_00048	CDS	663	ompR_1			Transcriptional regulatory protein OmpR
EIAOFNNN_00049	CDS	1434	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EIAOFNNN_00050	CDS	528				hypothetical protein
EIAOFNNN_00051	tRNA	77				tRNA-Met(cat)
EIAOFNNN_00052	rRNA	109				5S ribosomal RNA
EIAOFNNN_00053	CDS	987				hypothetical protein
EIAOFNNN_00054	CDS	1542				hypothetical protein
EIAOFNNN_00055	CDS	234				hypothetical protein
EIAOFNNN_00056	CDS	276				hypothetical protein
EIAOFNNN_00057	CDS	105				hypothetical protein
EIAOFNNN_00058	CDS	1347				hypothetical protein
EIAOFNNN_00059	CDS	1335				ISNCY family transposase ISRle10
EIAOFNNN_00060	CDS	111				hypothetical protein
EIAOFNNN_00061	CDS	1383				IS1380 family transposase ISRsp7
EIAOFNNN_00062	CDS	450				hypothetical protein
EIAOFNNN_00063	CDS	1164				IS481 family transposase ISHne2
EIAOFNNN_00064	CDS	552				hypothetical protein
EIAOFNNN_00065	CDS	939				IS110 family transposase ISCc2
EIAOFNNN_00066	CDS	129				hypothetical protein
EIAOFNNN_00067	CDS	150				hypothetical protein
EIAOFNNN_00068	CDS	204				hypothetical protein
EIAOFNNN_00069	tRNA	76				tRNA-Ala(tgc)
EIAOFNNN_00070	CDS	408	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
EIAOFNNN_00071	CDS	477				hypothetical protein
EIAOFNNN_00072	CDS	609	dmlR_1			HTH-type transcriptional regulator DmlR
EIAOFNNN_00073	CDS	510				hypothetical protein
EIAOFNNN_00074	CDS	306				hypothetical protein
EIAOFNNN_00075	CDS	288				hypothetical protein
EIAOFNNN_00076	CDS	438				hypothetical protein
EIAOFNNN_00077	CDS	219				hypothetical protein
EIAOFNNN_00078	CDS	483				hypothetical protein
EIAOFNNN_00079	CDS	426	dppA_1		COG0747	Periplasmic dipeptide transport protein
EIAOFNNN_00080	CDS	480	sfnC_1	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
EIAOFNNN_00081	CDS	204				hypothetical protein
EIAOFNNN_00082	CDS	210				hypothetical protein
EIAOFNNN_00083	CDS	486				hypothetical protein
EIAOFNNN_00084	CDS	237				hypothetical protein
EIAOFNNN_00085	CDS	174				hypothetical protein
EIAOFNNN_00086	CDS	405				hypothetical protein
EIAOFNNN_00087	CDS	378			COG3039	IS5 family transposase ISRel13
EIAOFNNN_00088	CDS	369			COG3039	IS5 family transposase ISRel13
EIAOFNNN_00089	CDS	882	parB			Chromosome-partitioning protein ParB
EIAOFNNN_00090	CDS	795	parA			Chromosome partitioning protein ParA
EIAOFNNN_00091	CDS	618	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
EIAOFNNN_00092	CDS	1878	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EIAOFNNN_00093	CDS	1314	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
EIAOFNNN_00094	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EIAOFNNN_00095	CDS	537				hypothetical protein
EIAOFNNN_00096	CDS	1008	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
EIAOFNNN_00097	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
EIAOFNNN_00098	CDS	600	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
EIAOFNNN_00099	CDS	858	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EIAOFNNN_00100	CDS	612	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
EIAOFNNN_00101	CDS	723	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
EIAOFNNN_00102	CDS	483	secB		COG1952	Protein-export protein SecB
EIAOFNNN_00103	CDS	516				hypothetical protein
EIAOFNNN_00104	CDS	696				hypothetical protein
EIAOFNNN_00105	CDS	1119				hypothetical protein
EIAOFNNN_00106	CDS	567				hypothetical protein
EIAOFNNN_00107	CDS	378				hypothetical protein
EIAOFNNN_00108	CDS	2436	gyrB_1	5.6.2.2		DNA gyrase subunit B
EIAOFNNN_00109	CDS	600	rutE	1.1.1.298		malonic semialdehyde reductase RutE
EIAOFNNN_00110	CDS	285				hypothetical protein
EIAOFNNN_00111	CDS	960	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
EIAOFNNN_00112	CDS	843		4.3.2.3		Ureidoglycolate lyase
EIAOFNNN_00113	CDS	1278				hypothetical protein
EIAOFNNN_00114	CDS	435				hypothetical protein
EIAOFNNN_00115	CDS	705				hypothetical protein
EIAOFNNN_00116	CDS	753	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EIAOFNNN_00117	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EIAOFNNN_00118	CDS	840	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EIAOFNNN_00119	CDS	906	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
EIAOFNNN_00120	CDS	1329	fpgS	6.3.2.17		Folylpolyglutamate synthase
EIAOFNNN_00121	CDS	321				Thioredoxin C-1
EIAOFNNN_00122	CDS	3552	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
EIAOFNNN_00123	CDS	3186				hypothetical protein
EIAOFNNN_00124	CDS	732	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
EIAOFNNN_00125	CDS	1518				hypothetical protein
EIAOFNNN_00126	CDS	2577	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EIAOFNNN_00127	CDS	1401	ahcY_1	3.3.1.1		Adenosylhomocysteinase
EIAOFNNN_00128	CDS	276				hypothetical protein
EIAOFNNN_00129	CDS	402	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
EIAOFNNN_00130	CDS	453	hprK	2.7.4.-		HPr kinase/phosphorylase
EIAOFNNN_00131	CDS	1791	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EIAOFNNN_00132	CDS	735	baeR		COG0745	Transcriptional regulatory protein BaeR
EIAOFNNN_00133	CDS	1611	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
EIAOFNNN_00134	CDS	441	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
EIAOFNNN_00135	CDS	612	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
EIAOFNNN_00136	CDS	996	coaA_1	2.7.1.33	COG1072	Pantothenate kinase
EIAOFNNN_00137	CDS	324	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
EIAOFNNN_00138	CDS	789	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
EIAOFNNN_00139	CDS	747	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
EIAOFNNN_00140	CDS	558				hypothetical protein
EIAOFNNN_00141	CDS	183				hypothetical protein
EIAOFNNN_00142	CDS	651	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
EIAOFNNN_00143	CDS	486				hypothetical protein
EIAOFNNN_00144	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
EIAOFNNN_00145	CDS	486	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
EIAOFNNN_00146	CDS	513	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
EIAOFNNN_00147	CDS	1308	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
EIAOFNNN_00148	CDS	948				hypothetical protein
EIAOFNNN_00149	CDS	1416		1.14.-.-		Putative cytochrome P450 132
EIAOFNNN_00150	CDS	2172	glcB	2.3.3.9	COG2225	Malate synthase G
EIAOFNNN_00151	CDS	684				hypothetical protein
EIAOFNNN_00152	CDS	495				hypothetical protein
EIAOFNNN_00153	CDS	579	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
EIAOFNNN_00154	CDS	1329	regB	2.7.13.3		Sensor histidine kinase RegB
EIAOFNNN_00155	CDS	2466	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
EIAOFNNN_00156	CDS	948	lhpI	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
EIAOFNNN_00157	rRNA	491				16S ribosomal RNA (partial)
EIAOFNNN_00158	tRNA	76				tRNA-Ala(tgc)
EIAOFNNN_00159	tRNA	77				tRNA-Met(cat)
EIAOFNNN_00160	CDS	1002	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
EIAOFNNN_00161	CDS	567	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
EIAOFNNN_00162	CDS	441				hypothetical protein
EIAOFNNN_00163	CDS	2580	sfrA	1.-.-.-	COG3383	NADPH-Fe(3+) oxidoreductase subunit alpha
EIAOFNNN_00164	CDS	1266	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
EIAOFNNN_00165	CDS	510	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit 2
EIAOFNNN_00166	CDS	1215	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
EIAOFNNN_00167	CDS	537	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
EIAOFNNN_00168	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
EIAOFNNN_00169	CDS	357	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
EIAOFNNN_00170	CDS	1440	ndhB_1	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
EIAOFNNN_00171	CDS	1476	nuoM_1	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
EIAOFNNN_00172	CDS	1761	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
EIAOFNNN_00173	CDS	255				hypothetical protein
EIAOFNNN_00174	CDS	1464	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
EIAOFNNN_00175	CDS	306	nuoK_1	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
EIAOFNNN_00176	CDS	501	nuoJ_1	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
EIAOFNNN_00177	CDS	3381				hypothetical protein
EIAOFNNN_00178	CDS	1653	cpoB_1			Cell division coordinator CpoB
EIAOFNNN_00179	CDS	492				hypothetical protein
EIAOFNNN_00180	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
EIAOFNNN_00181	CDS	2298	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EIAOFNNN_00182	CDS	2034				hypothetical protein
EIAOFNNN_00183	CDS	957				hypothetical protein
EIAOFNNN_00184	CDS	783	malT			HTH-type transcriptional regulator MalT
EIAOFNNN_00185	CDS	321				hypothetical protein
EIAOFNNN_00186	CDS	1023		5.1.3.2	COG1088	UDP-glucose 4-epimerase
EIAOFNNN_00187	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
EIAOFNNN_00188	CDS	1869				hypothetical protein
EIAOFNNN_00189	CDS	522				hypothetical protein
EIAOFNNN_00190	CDS	972				hypothetical protein
EIAOFNNN_00191	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
EIAOFNNN_00192	CDS	1035	cytR_1		COG1609	HTH-type transcriptional repressor CytR
EIAOFNNN_00193	CDS	1857				hypothetical protein
EIAOFNNN_00194	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
EIAOFNNN_00195	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
EIAOFNNN_00196	CDS	831				hypothetical protein
EIAOFNNN_00197	CDS	1164				hypothetical protein
EIAOFNNN_00198	CDS	1149	xdh_1	1.1.1.179		D-xylose dehydrogenase
EIAOFNNN_00199	CDS	678	nicS			HTH-type transcriptional repressor NicS
EIAOFNNN_00200	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
EIAOFNNN_00201	CDS	960	lacF_1			Lactose transport system permease protein LacF
EIAOFNNN_00202	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
EIAOFNNN_00203	CDS	1098	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
EIAOFNNN_00204	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
EIAOFNNN_00205	CDS	876	thiK	2.7.1.89		Thiamine kinase
EIAOFNNN_00206	CDS	2451	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
EIAOFNNN_00207	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
EIAOFNNN_00208	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
EIAOFNNN_00209	CDS	210	slyX			Protein SlyX
EIAOFNNN_00210	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
EIAOFNNN_00211	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
EIAOFNNN_00212	CDS	810				hypothetical protein
EIAOFNNN_00213	CDS	714	rnd_1	3.1.13.5		Ribonuclease D
EIAOFNNN_00214	CDS	1566				hypothetical protein
EIAOFNNN_00215	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
EIAOFNNN_00216	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
EIAOFNNN_00217	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
EIAOFNNN_00218	CDS	384				hypothetical protein
EIAOFNNN_00219	tRNA	76				tRNA-Ala(ggc)
EIAOFNNN_00220	CDS	909				hypothetical protein
EIAOFNNN_00221	CDS	1566			COG0645	putative protein
EIAOFNNN_00222	CDS	540	cysQ_1	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
EIAOFNNN_00223	CDS	984	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
EIAOFNNN_00224	CDS	432				hypothetical protein
EIAOFNNN_00225	CDS	357				hypothetical protein
EIAOFNNN_00226	CDS	237				hypothetical protein
EIAOFNNN_00227	CDS	723				hypothetical protein
EIAOFNNN_00228	CDS	789				hypothetical protein
EIAOFNNN_00229	CDS	474				hypothetical protein
EIAOFNNN_00230	CDS	636				hypothetical protein
EIAOFNNN_00231	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
EIAOFNNN_00232	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
EIAOFNNN_00233	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
EIAOFNNN_00234	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
EIAOFNNN_00235	CDS	261				hypothetical protein
EIAOFNNN_00236	CDS	396				hypothetical protein
EIAOFNNN_00237	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
EIAOFNNN_00238	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EIAOFNNN_00239	CDS	270	rpsO		COG0184	30S ribosomal protein S15
EIAOFNNN_00240	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
EIAOFNNN_00241	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EIAOFNNN_00242	CDS	405	rbfA			Ribosome-binding factor A
EIAOFNNN_00243	CDS	2754	infB			Translation initiation factor IF-2
EIAOFNNN_00244	CDS	693				hypothetical protein
EIAOFNNN_00245	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
EIAOFNNN_00246	CDS	606	rimP			Ribosome maturation factor RimP
EIAOFNNN_00247	CDS	1632	entS_1			Enterobactin exporter EntS
EIAOFNNN_00248	CDS	456				hypothetical protein
EIAOFNNN_00249	CDS	369			COG3039	IS5 family transposase ISRel13
EIAOFNNN_00250	CDS	270			COG3039	IS5 family transposase ISRel13
EIAOFNNN_00251	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
EIAOFNNN_00252	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EIAOFNNN_00253	CDS	564	cycM		COG3474	Cytochrome c-552
EIAOFNNN_00254	CDS	948				hypothetical protein
EIAOFNNN_00255	CDS	96				hypothetical protein
EIAOFNNN_00256	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
EIAOFNNN_00257	CDS	540				hypothetical protein
EIAOFNNN_00258	CDS	1002		1.1.1.29		Glycerate dehydrogenase
EIAOFNNN_00259	CDS	474				hypothetical protein
EIAOFNNN_00260	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
EIAOFNNN_00261	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
EIAOFNNN_00262	CDS	366				hypothetical protein
EIAOFNNN_00263	CDS	201				hypothetical protein
EIAOFNNN_00264	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
EIAOFNNN_00265	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
EIAOFNNN_00266	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
EIAOFNNN_00267	CDS	222				hypothetical protein
EIAOFNNN_00268	CDS	618				hypothetical protein
EIAOFNNN_00269	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
EIAOFNNN_00270	CDS	2385			COG2199	putative signaling protein
EIAOFNNN_00271	CDS	417				hypothetical protein
EIAOFNNN_00272	CDS	3108	polA	2.7.7.7	COG0258	DNA polymerase I
EIAOFNNN_00273	CDS	2328				hypothetical protein
EIAOFNNN_00274	CDS	504				hypothetical protein
EIAOFNNN_00275	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
EIAOFNNN_00276	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
EIAOFNNN_00277	CDS	762				hypothetical protein
EIAOFNNN_00278	CDS	1344				hypothetical protein
EIAOFNNN_00279	CDS	960				hypothetical protein
EIAOFNNN_00280	CDS	906				hypothetical protein
EIAOFNNN_00281	CDS	849	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
EIAOFNNN_00282	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EIAOFNNN_00283	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
EIAOFNNN_00284	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
EIAOFNNN_00285	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
EIAOFNNN_00286	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
EIAOFNNN_00287	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
EIAOFNNN_00288	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
EIAOFNNN_00289	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
EIAOFNNN_00290	CDS	636	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EIAOFNNN_00291	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
EIAOFNNN_00292	CDS	1788	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EIAOFNNN_00293	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
EIAOFNNN_00294	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EIAOFNNN_00295	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
EIAOFNNN_00296	CDS	1833	appA_1			Oligopeptide-binding protein AppA
EIAOFNNN_00297	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
EIAOFNNN_00298	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
EIAOFNNN_00299	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
EIAOFNNN_00300	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
EIAOFNNN_00301	CDS	345				hypothetical protein
EIAOFNNN_00302	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
EIAOFNNN_00303	CDS	240				hypothetical protein
EIAOFNNN_00304	CDS	210				hypothetical protein
EIAOFNNN_00305	CDS	552				hypothetical protein
EIAOFNNN_00306	CDS	477	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
EIAOFNNN_00307	tRNA	90				tRNA-Ser(gga)
EIAOFNNN_00308	CDS	318				hypothetical protein
EIAOFNNN_00309	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
EIAOFNNN_00310	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EIAOFNNN_00311	CDS	1104				hypothetical protein
EIAOFNNN_00312	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
EIAOFNNN_00313	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
EIAOFNNN_00314	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
EIAOFNNN_00315	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
EIAOFNNN_00316	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
EIAOFNNN_00317	CDS	570				hypothetical protein
EIAOFNNN_00318	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
EIAOFNNN_00319	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
EIAOFNNN_00320	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
EIAOFNNN_00321	CDS	582				hypothetical protein
EIAOFNNN_00322	CDS	636				hypothetical protein
EIAOFNNN_00323	CDS	411				hypothetical protein
EIAOFNNN_00324	CDS	186				hypothetical protein
EIAOFNNN_00325	CDS	513				hypothetical protein
EIAOFNNN_00326	CDS	816				hypothetical protein
EIAOFNNN_00327	CDS	1500	sctC			Type 3 secretion system secretin
EIAOFNNN_00328	CDS	732				hypothetical protein
EIAOFNNN_00329	CDS	1278				hypothetical protein
EIAOFNNN_00330	CDS	1476				hypothetical protein
EIAOFNNN_00331	CDS	1008				hypothetical protein
EIAOFNNN_00332	CDS	987				hypothetical protein
EIAOFNNN_00333	CDS	633	rhtC_1		COG1280	Threonine efflux protein
EIAOFNNN_00334	CDS	828	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
EIAOFNNN_00335	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
EIAOFNNN_00336	CDS	351				hypothetical protein
EIAOFNNN_00337	CDS	858				hypothetical protein
EIAOFNNN_00338	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
EIAOFNNN_00339	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
EIAOFNNN_00340	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
EIAOFNNN_00341	CDS	273				hypothetical protein
EIAOFNNN_00342	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
EIAOFNNN_00343	CDS	921	argP			HTH-type transcriptional regulator ArgP
EIAOFNNN_00344	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
EIAOFNNN_00345	CDS	195				hypothetical protein
EIAOFNNN_00346	CDS	2922	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
EIAOFNNN_00347	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
EIAOFNNN_00348	CDS	1020				hypothetical protein
EIAOFNNN_00349	CDS	1293				hypothetical protein
EIAOFNNN_00350	CDS	1050	egl	3.2.1.4		Endoglucanase
EIAOFNNN_00351	CDS	1608				hypothetical protein
EIAOFNNN_00352	CDS	333				hypothetical protein
