locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODPPFEAP_00058	CDS	1098	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
ODPPFEAP_00059	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
ODPPFEAP_00060	CDS	876	thiK_1	2.7.1.89		Thiamine kinase
ODPPFEAP_00061	CDS	2451	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
ODPPFEAP_00062	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
ODPPFEAP_00063	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
ODPPFEAP_00064	CDS	210	slyX			Protein SlyX
ODPPFEAP_00065	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
ODPPFEAP_00066	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
ODPPFEAP_00067	CDS	810				hypothetical protein
ODPPFEAP_00068	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
ODPPFEAP_00069	CDS	1566				hypothetical protein
ODPPFEAP_00070	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
ODPPFEAP_00071	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
ODPPFEAP_00072	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
ODPPFEAP_00073	CDS	384				hypothetical protein
ODPPFEAP_00074	tRNA	76				tRNA-Ala(ggc)
ODPPFEAP_00075	CDS	240				hypothetical protein
ODPPFEAP_00076	CDS	720				hypothetical protein
ODPPFEAP_00077	CDS	789				hypothetical protein
ODPPFEAP_00078	CDS	474				hypothetical protein
ODPPFEAP_00079	CDS	636				hypothetical protein
ODPPFEAP_00080	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
ODPPFEAP_00081	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
ODPPFEAP_00082	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
ODPPFEAP_00083	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
ODPPFEAP_00084	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
ODPPFEAP_00085	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
ODPPFEAP_00086	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ODPPFEAP_00087	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
ODPPFEAP_00088	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
ODPPFEAP_00089	CDS	405	rbfA			Ribosome-binding factor A
ODPPFEAP_00090	CDS	2754	infB			Translation initiation factor IF-2
ODPPFEAP_00091	CDS	693				hypothetical protein
ODPPFEAP_00092	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
ODPPFEAP_00093	CDS	606	rimP			Ribosome maturation factor RimP
ODPPFEAP_00094	CDS	1632	entS_1			Enterobactin exporter EntS
ODPPFEAP_00095	CDS	471				hypothetical protein
ODPPFEAP_00096	CDS	1260				Tn3 family transposase TnXax1
ODPPFEAP_00097	CDS	606	recR		COG0353	Recombination protein RecR
ODPPFEAP_00098	CDS	630				hypothetical protein
ODPPFEAP_00099	CDS	324			COG0718	Nucleoid-associated protein
ODPPFEAP_00100	CDS	1821				hypothetical protein
ODPPFEAP_00101	CDS	411				hypothetical protein
ODPPFEAP_00102	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
ODPPFEAP_00103	CDS	696				hypothetical protein
ODPPFEAP_00104	CDS	261				hypothetical protein
ODPPFEAP_00105	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
ODPPFEAP_00106	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
ODPPFEAP_00107	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
ODPPFEAP_00108	CDS	564	cycM		COG3474	Cytochrome c-552
ODPPFEAP_00109	CDS	948				hypothetical protein
ODPPFEAP_00110	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
ODPPFEAP_00111	CDS	540				hypothetical protein
ODPPFEAP_00112	CDS	1002		1.1.1.29		Glycerate dehydrogenase
ODPPFEAP_00113	CDS	489				hypothetical protein
ODPPFEAP_00114	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
ODPPFEAP_00115	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
ODPPFEAP_00116	CDS	366				hypothetical protein
ODPPFEAP_00117	CDS	201				hypothetical protein
ODPPFEAP_00118	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
ODPPFEAP_00119	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
ODPPFEAP_00120	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
ODPPFEAP_00121	CDS	222				hypothetical protein
ODPPFEAP_00122	CDS	651				hypothetical protein
ODPPFEAP_00123	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
ODPPFEAP_00124	CDS	2385			COG2199	putative signaling protein
ODPPFEAP_00125	CDS	417				hypothetical protein
ODPPFEAP_00126	CDS	174				hypothetical protein
ODPPFEAP_00127	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
ODPPFEAP_00128	CDS	2346				hypothetical protein
ODPPFEAP_00129	CDS	504				hypothetical protein
ODPPFEAP_00130	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
ODPPFEAP_00131	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
ODPPFEAP_00132	CDS	696				hypothetical protein
ODPPFEAP_00133	CDS	1344				hypothetical protein
ODPPFEAP_00134	CDS	960				hypothetical protein
ODPPFEAP_00135	CDS	906				hypothetical protein
ODPPFEAP_00136	CDS	849	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
ODPPFEAP_00137	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
ODPPFEAP_00138	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
ODPPFEAP_00139	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
ODPPFEAP_00140	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
ODPPFEAP_00141	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
ODPPFEAP_00142	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
ODPPFEAP_00143	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
ODPPFEAP_00144	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
ODPPFEAP_00145	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ODPPFEAP_00146	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ODPPFEAP_00147	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
ODPPFEAP_00148	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
ODPPFEAP_00149	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
ODPPFEAP_00150	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
ODPPFEAP_00151	CDS	1833	appA_1			Oligopeptide-binding protein AppA
ODPPFEAP_00152	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
ODPPFEAP_00153	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
ODPPFEAP_00154	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
ODPPFEAP_00155	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
ODPPFEAP_00156	CDS	345				hypothetical protein
ODPPFEAP_00157	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
ODPPFEAP_00158	CDS	240				hypothetical protein
ODPPFEAP_00159	CDS	210				hypothetical protein
ODPPFEAP_00160	CDS	552				hypothetical protein
ODPPFEAP_00161	CDS	477	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
ODPPFEAP_00162	tRNA	90				tRNA-Ser(gga)
ODPPFEAP_00163	CDS	318				hypothetical protein
ODPPFEAP_00164	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
ODPPFEAP_00165	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
ODPPFEAP_00166	CDS	1104				hypothetical protein
ODPPFEAP_00167	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
ODPPFEAP_00168	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
ODPPFEAP_00169	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
ODPPFEAP_00170	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
ODPPFEAP_00171	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
ODPPFEAP_00172	CDS	570				hypothetical protein
ODPPFEAP_00173	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
ODPPFEAP_00174	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
ODPPFEAP_00175	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
ODPPFEAP_00176	CDS	582				hypothetical protein
ODPPFEAP_00177	CDS	636				hypothetical protein
ODPPFEAP_00178	CDS	411				hypothetical protein
ODPPFEAP_00179	CDS	180				hypothetical protein
ODPPFEAP_00180	CDS	513				hypothetical protein
ODPPFEAP_00181	CDS	816				hypothetical protein
ODPPFEAP_00182	CDS	1500	sctC			Type 3 secretion system secretin
ODPPFEAP_00183	CDS	705				hypothetical protein
ODPPFEAP_00184	CDS	1278				hypothetical protein
ODPPFEAP_00185	CDS	1476				hypothetical protein
ODPPFEAP_00186	CDS	1008				hypothetical protein
ODPPFEAP_00187	CDS	987				hypothetical protein
ODPPFEAP_00188	CDS	633	rhtC_1		COG1280	Threonine efflux protein
ODPPFEAP_00189	CDS	834	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
ODPPFEAP_00190	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
ODPPFEAP_00191	CDS	351				hypothetical protein
ODPPFEAP_00192	CDS	858		3.4.22.-		Dipeptidyl-peptidase 6
ODPPFEAP_00193	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
ODPPFEAP_00194	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
ODPPFEAP_00195	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
ODPPFEAP_00196	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
ODPPFEAP_00197	CDS	921	argP_1			HTH-type transcriptional regulator ArgP
ODPPFEAP_00198	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
ODPPFEAP_00199	CDS	195				hypothetical protein
ODPPFEAP_00200	CDS	2928	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
ODPPFEAP_00201	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ODPPFEAP_00202	CDS	1017				hypothetical protein
ODPPFEAP_00203	CDS	1296				hypothetical protein
ODPPFEAP_00204	CDS	1050	egl	3.2.1.4		Endoglucanase
ODPPFEAP_00205	CDS	1614				hypothetical protein
ODPPFEAP_00206	CDS	333				hypothetical protein
ODPPFEAP_00207	CDS	384				hypothetical protein
ODPPFEAP_00208	CDS	759		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
ODPPFEAP_00209	CDS	1149	per	2.6.1.102	COG0399	GDP-perosamine synthase
ODPPFEAP_00210	CDS	753				hypothetical protein
ODPPFEAP_00211	CDS	579	vioB	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
ODPPFEAP_00212	CDS	1239				hypothetical protein
ODPPFEAP_00213	CDS	543	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
ODPPFEAP_00214	CDS	1236				hypothetical protein
ODPPFEAP_00215	CDS	1065	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
ODPPFEAP_00216	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
ODPPFEAP_00217	CDS	291				hypothetical protein
ODPPFEAP_00218	tRNA	87				tRNA-Leu(cag)
ODPPFEAP_00219	CDS	420				hypothetical protein
ODPPFEAP_00220	CDS	294				hypothetical protein
ODPPFEAP_00221	CDS	738				hypothetical protein
ODPPFEAP_00222	CDS	549	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
ODPPFEAP_00223	CDS	453				hypothetical protein
ODPPFEAP_00224	CDS	1833	lepA	3.6.5.-	COG0481	Elongation factor 4
ODPPFEAP_00225	CDS	699	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
ODPPFEAP_00226	CDS	567	sutR		COG1396	HTH-type transcriptional regulator SutR
ODPPFEAP_00227	CDS	519	ttr	2.3.1.-		Acetyltransferase
ODPPFEAP_00228	CDS	612	gph_1	3.1.3.18		Phosphoglycolate phosphatase
ODPPFEAP_00229	CDS	1026	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
ODPPFEAP_00230	CDS	576	recX			Regulatory protein RecX
ODPPFEAP_00231	CDS	912	rhtA		COG5006	Threonine/homoserine exporter RhtA
ODPPFEAP_00232	CDS	402	ctb		COG2346	Group 3 truncated hemoglobin ctb
ODPPFEAP_00233	CDS	984				hypothetical protein
ODPPFEAP_00234	CDS	600				hypothetical protein
ODPPFEAP_00235	CDS	825				hypothetical protein
ODPPFEAP_00236	CDS	432	infC		COG0290	Translation initiation factor IF-3
ODPPFEAP_00237	CDS	204	rpmI		COG0291	50S ribosomal protein L35
ODPPFEAP_00238	CDS	405				hypothetical protein
ODPPFEAP_00239	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
ODPPFEAP_00240	CDS	2424	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ODPPFEAP_00241	CDS	360				hypothetical protein
ODPPFEAP_00242	CDS	996	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
ODPPFEAP_00243	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
ODPPFEAP_00244	CDS	498	yciF		COG3685	Protein YciF
ODPPFEAP_00245	CDS	618				hypothetical protein
ODPPFEAP_00246	CDS	444				hypothetical protein
ODPPFEAP_00247	CDS	948	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
ODPPFEAP_00248	CDS	987		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
ODPPFEAP_00249	CDS	378				hypothetical protein
ODPPFEAP_00250	CDS	1008				hypothetical protein
ODPPFEAP_00251	CDS	1869				hypothetical protein
ODPPFEAP_00252	CDS	246				hypothetical protein
ODPPFEAP_00253	CDS	1689	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ODPPFEAP_00254	CDS	594	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
ODPPFEAP_00255	CDS	501				hypothetical protein
ODPPFEAP_00256	CDS	912				hypothetical protein
ODPPFEAP_00257	CDS	1254		3.4.11.-	COG2309	Aminopeptidase T
ODPPFEAP_00258	CDS	684	sspA		COG0625	Stringent starvation protein A 
ODPPFEAP_00259	CDS	387				hypothetical protein
ODPPFEAP_00260	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
ODPPFEAP_00261	CDS	351	yffB		COG1393	Protein YffB
ODPPFEAP_00262	CDS	1062				hypothetical protein
ODPPFEAP_00263	CDS	600	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
ODPPFEAP_00264	CDS	564	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
ODPPFEAP_00265	CDS	735		1.-.-.-		putative oxidoreductase
ODPPFEAP_00266	CDS	90				hypothetical protein
ODPPFEAP_00267	CDS	240				hypothetical protein
ODPPFEAP_00268	CDS	894	pgrR_2			HTH-type transcriptional regulator PgrR
ODPPFEAP_00269	CDS	291				hypothetical protein
ODPPFEAP_00270	CDS	525				hypothetical protein
ODPPFEAP_00271	CDS	972	pgrR_3			HTH-type transcriptional regulator PgrR
ODPPFEAP_00272	CDS	471				hypothetical protein
ODPPFEAP_00273	CDS	882	rhaS_1			HTH-type transcriptional activator RhaS
ODPPFEAP_00274	CDS	528	yyaP_1		COG0262	putative protein YyaP
ODPPFEAP_00275	CDS	897				hypothetical protein
ODPPFEAP_00276	CDS	735	gdhIV_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 4
ODPPFEAP_00277	CDS	600				hypothetical protein
ODPPFEAP_00278	CDS	1563	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
ODPPFEAP_00279	CDS	639	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
ODPPFEAP_00280	CDS	450				hypothetical protein
ODPPFEAP_00281	CDS	1077				hypothetical protein
ODPPFEAP_00282	CDS	1080				hypothetical protein
ODPPFEAP_00283	CDS	1101				hypothetical protein
ODPPFEAP_00284	CDS	1539				hypothetical protein
ODPPFEAP_00285	CDS	1278				hypothetical protein
ODPPFEAP_00286	CDS	1290	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
ODPPFEAP_00287	CDS	219	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
ODPPFEAP_00288	CDS	870	yeeZ		COG0451	Protein YeeZ
ODPPFEAP_00289	CDS	1158	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
ODPPFEAP_00290	CDS	693	fzlA			FtsZ-localized protein A
ODPPFEAP_00291	CDS	798	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
ODPPFEAP_00292	CDS	153				hypothetical protein
ODPPFEAP_00293	CDS	981				hypothetical protein
ODPPFEAP_00294	CDS	288				hypothetical protein
ODPPFEAP_00295	CDS	708	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
ODPPFEAP_00296	CDS	582				hypothetical protein
ODPPFEAP_00297	CDS	600	olsG	2.1.1.344		Ornithine lipid N-methyltransferase
ODPPFEAP_00298	CDS	1089	dnaN			Beta sliding clamp
ODPPFEAP_00299	CDS	918	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ODPPFEAP_00300	CDS	369				hypothetical protein
ODPPFEAP_00301	CDS	489				hypothetical protein
ODPPFEAP_00302	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
ODPPFEAP_00303	CDS	663	comM_1		COG0606	Competence protein ComM
ODPPFEAP_00304	CDS	1758				hypothetical protein
ODPPFEAP_00305	CDS	393				hypothetical protein
ODPPFEAP_00306	CDS	345				hypothetical protein
ODPPFEAP_00307	CDS	2151				hypothetical protein
ODPPFEAP_00308	CDS	387				hypothetical protein
ODPPFEAP_00309	CDS	822				hypothetical protein
ODPPFEAP_00310	CDS	2019				hypothetical protein
ODPPFEAP_00311	CDS	387				hypothetical protein
ODPPFEAP_00312	CDS	2409				hypothetical protein
ODPPFEAP_00313	CDS	393				hypothetical protein
ODPPFEAP_00314	CDS	564				hypothetical protein
ODPPFEAP_00315	CDS	531				hypothetical protein
ODPPFEAP_00316	CDS	555				hypothetical protein
ODPPFEAP_00317	CDS	819				hypothetical protein
ODPPFEAP_00318	CDS	348				hypothetical protein
ODPPFEAP_00319	CDS	1491				hypothetical protein
ODPPFEAP_00320	CDS	252				hypothetical protein
ODPPFEAP_00321	CDS	858				hypothetical protein
ODPPFEAP_00322	CDS	705				hypothetical protein
ODPPFEAP_00323	CDS	543				hypothetical protein
ODPPFEAP_00324	CDS	210				hypothetical protein
ODPPFEAP_00325	CDS	258				hypothetical protein
ODPPFEAP_00326	CDS	1152				hypothetical protein
ODPPFEAP_00327	CDS	675				hypothetical protein
ODPPFEAP_00328	CDS	1968				hypothetical protein
ODPPFEAP_00329	CDS	174				hypothetical protein
ODPPFEAP_00330	CDS	273				hypothetical protein
ODPPFEAP_00331	CDS	375				hypothetical protein
ODPPFEAP_00332	CDS	171				hypothetical protein
ODPPFEAP_00333	CDS	543				hypothetical protein
ODPPFEAP_00334	CDS	567				hypothetical protein
ODPPFEAP_00335	CDS	780				hypothetical protein
ODPPFEAP_00336	CDS	1374				hypothetical protein
ODPPFEAP_00337	CDS	330				hypothetical protein
ODPPFEAP_00338	CDS	246				hypothetical protein
ODPPFEAP_00339	CDS	330				hypothetical protein
ODPPFEAP_00340	CDS	246				hypothetical protein
ODPPFEAP_00341	CDS	177				hypothetical protein
ODPPFEAP_00342	CDS	246				hypothetical protein
ODPPFEAP_00343	CDS	168				hypothetical protein
ODPPFEAP_00344	CDS	243				hypothetical protein
ODPPFEAP_00345	CDS	1656				hypothetical protein
ODPPFEAP_00346	CDS	1752				hypothetical protein
ODPPFEAP_00347	CDS	909	comM_2		COG0606	Competence protein ComM
ODPPFEAP_00348	CDS	963	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
ODPPFEAP_00349	CDS	729				hypothetical protein
ODPPFEAP_00350	CDS	519	mrgA		COG0783	Metalloregulation DNA-binding stress protein
ODPPFEAP_00351	CDS	903				hypothetical protein
ODPPFEAP_00352	CDS	465	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
ODPPFEAP_00353	CDS	903				hypothetical protein
ODPPFEAP_00354	CDS	471	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
ODPPFEAP_00355	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
ODPPFEAP_00356	CDS	891	pgrR_4			HTH-type transcriptional regulator PgrR
ODPPFEAP_00357	CDS	708	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
ODPPFEAP_00358	CDS	387				hypothetical protein
ODPPFEAP_00359	CDS	528				hypothetical protein
ODPPFEAP_00360	CDS	402				hypothetical protein
ODPPFEAP_00361	CDS	1530				hypothetical protein
ODPPFEAP_00362	CDS	1293	yycB		COG2807	putative transporter YycB
ODPPFEAP_00363	CDS	678	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
ODPPFEAP_00364	CDS	912				hypothetical protein
ODPPFEAP_00365	CDS	813	egtC	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ODPPFEAP_00366	CDS	1206	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
ODPPFEAP_00367	CDS	750	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
