locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEOONHHG_00259	CDS	360				hypothetical protein
CEOONHHG_00260	CDS	996	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
CEOONHHG_00261	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
CEOONHHG_00262	CDS	498	yciF		COG3685	Protein YciF
CEOONHHG_00263	CDS	618				hypothetical protein
CEOONHHG_00264	CDS	444				hypothetical protein
CEOONHHG_00265	CDS	948	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
CEOONHHG_00266	CDS	987		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
CEOONHHG_00267	CDS	378				hypothetical protein
CEOONHHG_00268	CDS	1008				hypothetical protein
CEOONHHG_00269	CDS	1869				hypothetical protein
CEOONHHG_00270	CDS	246				hypothetical protein
CEOONHHG_00271	CDS	1689	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CEOONHHG_00272	CDS	594	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
CEOONHHG_00273	CDS	501				hypothetical protein
CEOONHHG_00274	CDS	912				hypothetical protein
CEOONHHG_00275	CDS	1254		3.4.11.-	COG2309	Aminopeptidase T
CEOONHHG_00276	CDS	684	sspA		COG0625	Stringent starvation protein A 
CEOONHHG_00277	CDS	387				hypothetical protein
CEOONHHG_00278	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
CEOONHHG_00279	CDS	351	yffB		COG1393	Protein YffB
CEOONHHG_00280	CDS	1062				hypothetical protein
CEOONHHG_00281	CDS	600	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
CEOONHHG_00282	CDS	564	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
CEOONHHG_00283	CDS	735		1.-.-.-		putative oxidoreductase
CEOONHHG_00284	CDS	90				hypothetical protein
CEOONHHG_00285	CDS	240				hypothetical protein
CEOONHHG_00286	CDS	894	pgrR_2			HTH-type transcriptional regulator PgrR
CEOONHHG_00287	CDS	291				hypothetical protein
CEOONHHG_00288	CDS	525				hypothetical protein
CEOONHHG_00289	CDS	972	pgrR_3			HTH-type transcriptional regulator PgrR
CEOONHHG_00290	CDS	471				hypothetical protein
CEOONHHG_00291	CDS	882	rhaS_1			HTH-type transcriptional activator RhaS
CEOONHHG_00292	CDS	528	yyaP_1		COG0262	putative protein YyaP
CEOONHHG_00293	CDS	897				hypothetical protein
CEOONHHG_00294	CDS	735	gdhIV_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 4
CEOONHHG_00295	CDS	600				hypothetical protein
CEOONHHG_00296	CDS	1563	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
CEOONHHG_00297	CDS	639	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CEOONHHG_00298	CDS	450				hypothetical protein
CEOONHHG_00299	CDS	1077				hypothetical protein
CEOONHHG_00300	CDS	1080				hypothetical protein
CEOONHHG_00301	CDS	1101				hypothetical protein
CEOONHHG_00302	CDS	1539				hypothetical protein
CEOONHHG_00303	CDS	1278				hypothetical protein
CEOONHHG_00304	CDS	1290	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
CEOONHHG_00305	CDS	219	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
CEOONHHG_00306	CDS	870	yeeZ		COG0451	Protein YeeZ
CEOONHHG_00307	CDS	1158	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
CEOONHHG_00308	CDS	693	fzlA			FtsZ-localized protein A
CEOONHHG_00309	CDS	798	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
CEOONHHG_00310	CDS	153				hypothetical protein
CEOONHHG_00311	CDS	981				hypothetical protein
CEOONHHG_00312	CDS	288				hypothetical protein
CEOONHHG_00313	CDS	708	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
CEOONHHG_00314	CDS	582				hypothetical protein
CEOONHHG_00315	CDS	600	olsG	2.1.1.344		Ornithine lipid N-methyltransferase
CEOONHHG_00316	CDS	1089	dnaN			Beta sliding clamp
CEOONHHG_00317	CDS	918	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CEOONHHG_00318	CDS	369				hypothetical protein
CEOONHHG_00319	CDS	489				hypothetical protein
CEOONHHG_00320	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
CEOONHHG_00321	CDS	663	comM_1		COG0606	Competence protein ComM
CEOONHHG_00322	CDS	1758				hypothetical protein
CEOONHHG_00323	CDS	393				hypothetical protein
CEOONHHG_00324	CDS	666				hypothetical protein
CEOONHHG_00325	CDS	345				hypothetical protein
CEOONHHG_00326	CDS	2151				hypothetical protein
CEOONHHG_00327	CDS	387				hypothetical protein
CEOONHHG_00328	CDS	822				hypothetical protein
CEOONHHG_00329	CDS	2724				hypothetical protein
CEOONHHG_00330	CDS	387				hypothetical protein
CEOONHHG_00331	CDS	2409				hypothetical protein
CEOONHHG_00332	CDS	393				hypothetical protein
CEOONHHG_00333	CDS	564				hypothetical protein
CEOONHHG_00334	CDS	531				hypothetical protein
CEOONHHG_00335	CDS	555				hypothetical protein
CEOONHHG_00336	CDS	819				hypothetical protein
CEOONHHG_00337	CDS	348				hypothetical protein
CEOONHHG_00338	CDS	1491				hypothetical protein
CEOONHHG_00339	CDS	252				hypothetical protein
CEOONHHG_00340	CDS	858				hypothetical protein
CEOONHHG_00341	CDS	705				hypothetical protein
CEOONHHG_00342	CDS	543				hypothetical protein
CEOONHHG_00343	CDS	210				hypothetical protein
CEOONHHG_00344	CDS	258				hypothetical protein
CEOONHHG_00345	CDS	1152				hypothetical protein
CEOONHHG_00346	CDS	675				hypothetical protein
CEOONHHG_00347	CDS	1968				hypothetical protein
CEOONHHG_00348	CDS	174				hypothetical protein
CEOONHHG_00349	CDS	273				hypothetical protein
CEOONHHG_00350	CDS	375				hypothetical protein
CEOONHHG_00351	CDS	171				hypothetical protein
CEOONHHG_00352	CDS	543				hypothetical protein
CEOONHHG_00353	CDS	567				hypothetical protein
CEOONHHG_00354	CDS	780				hypothetical protein
CEOONHHG_00355	CDS	1374				hypothetical protein
CEOONHHG_00356	CDS	330				hypothetical protein
CEOONHHG_00357	CDS	246				hypothetical protein
CEOONHHG_00358	CDS	330				hypothetical protein
CEOONHHG_00359	CDS	246				hypothetical protein
CEOONHHG_00360	CDS	177				hypothetical protein
CEOONHHG_00361	CDS	246				hypothetical protein
CEOONHHG_00362	CDS	168				hypothetical protein
CEOONHHG_00363	CDS	243				hypothetical protein
CEOONHHG_00364	CDS	1656				hypothetical protein
CEOONHHG_00365	CDS	1752				hypothetical protein
CEOONHHG_00366	CDS	909	comM_2		COG0606	Competence protein ComM
CEOONHHG_00367	CDS	963	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
CEOONHHG_00368	CDS	729				hypothetical protein
CEOONHHG_00369	CDS	519	mrgA		COG0783	Metalloregulation DNA-binding stress protein
CEOONHHG_00370	CDS	903				hypothetical protein
CEOONHHG_00371	CDS	465	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
CEOONHHG_00372	CDS	903				hypothetical protein
CEOONHHG_00373	CDS	471	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
CEOONHHG_00374	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
CEOONHHG_00375	CDS	891	pgrR_4			HTH-type transcriptional regulator PgrR
CEOONHHG_00376	CDS	708	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
CEOONHHG_00377	CDS	387				hypothetical protein
CEOONHHG_00378	CDS	528				hypothetical protein
CEOONHHG_00379	CDS	402				hypothetical protein
CEOONHHG_00380	CDS	1530				hypothetical protein
CEOONHHG_00381	CDS	1293	yycB		COG2807	putative transporter YycB
CEOONHHG_00382	CDS	678	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
CEOONHHG_00383	CDS	912				hypothetical protein
