	H012.fsa	L019.fsa	G077.fsa	L008.fsa	H082.fsa	G067.fsa	G099.fsa	V074.fsa	V068.fsa	G011.fsa	G028.fsa	V050.fsa	H011.fsa	L104.fsa	G007.fsa	G073.fsa	G008.fsa	V060.fsa	V100.fsa	G004.fsa	H005.fsa	G108.fsa	V002.fsa	V057.fsa	V069.fsa	L074.fsa	G016.fsa	L111.fsa	V030.fsa	L079.fsa	L070.fsa	V010.fsa	H178.fsa	V014.fsa	L102.fsa	G094.fsa	V116.fsa	H031.fsa	G109.fsa	L082.fsa	G051.fsa	H130.fsa	V067.fsa	H127.fsa	V006.fsa	V008.fsa	G093.fsa	V004.fsa	G083.fsa	G088.fsa	V043.fsa	L117.fsa
G028.fsa	0.9459793494407905	0.9893769145283628	0.9899769164719802	0.9898808772588852	0.9569360297259577	0.989781708413079	0.9892656562822482	0.9602036666488464	0.9463717843677623	0.9457590237523614	1.0	0.9901824401970911	0.946068402280356	0.9935525891830366	0.9895384218615786	0.9889015989342314	0.9892976499179862	0.8544216630177637	0.9459760583695104	0.9896864430411964	0.9463382686611226	0.9897488312963397	0.9889098843781946	0.9884457959778441	0.9911571486245034	0.988031940554844	0.9466171629329228	0.9888255534601732	0.9879530228976272	0.9899433133803548	0.9893026703965355	0.946574849167093	0.9309244130233392	0.9461594988989384	0.9878615595583389	0.9569459751900854	0.9928878637864555	0.9474778589617288	0.9911785845631266	0.9299342116647114	0.992160716508861	0.9896269959281087	0.9456598004469879	0.9459246801190547	0.9898417780150138	0.9457619540861079	0.9481558773351458	0.9456359498135523	0.9455853272179486	0.9893807133854117	0.9901570777775968	0.9462073407888311
V050.fsa	0.9458508018761267	0.9898820167029305	0.9898605034976669	0.9970535380450638	0.9569979538714565	0.9894771517614575	0.9969286391663246	0.9603529413063769	0.9464183665600834	0.9459872749861252	0.9901824401970911	1.0	0.9459273473764004	0.99042758538087	0.9892208550083263	0.9888938144084881	0.9898227779546461	0.8544988172353913	0.9456394110390874	0.9893968924223736	0.9461475108164129	0.9893904860404285	0.9888459778897719	0.9895820099274554	0.9902214776866587	0.989875608803609	0.9466321848956096	0.9887604240249529	0.9898624611921181	0.9898187607883462	0.9899084457160521	0.9465042484222551	0.9306299841443456	0.9459981626154409	0.9897380714416487	0.9570321934267619	0.9895431676569882	0.9474776487215228	0.9900210228694589	0.929734555984556	0.9897258383847398	0.9891643046645775	0.9457822150168764	0.945770053481468	0.9894536976411777	0.9459370095695123	0.9477701479571299	0.9458912780746032	0.9457664471486064	0.9898768689959219	0.9998617671911559	0.9462719381713975
H011.fsa	0.9997279197444062	0.9457828502617359	0.9458557446387724	0.9454250730437431	0.9475723478213073	0.9457796446614066	0.9454346797743205	0.9467910360401441	0.9756065223364841	0.977711898162437	0.946068402280356	0.9459273473764004	1.0	0.9456180574656117	0.945310919356557	0.9458791143980319	0.9457513548255962	0.853336883901982	0.9678562329957998	0.9456186254700673	0.9829786777079651	0.9457463737460556	0.9459015918728543	0.9455737120145433	0.9448280464889117	0.9458415793876201	0.9688294538269309	0.9455165893747128	0.9455598535572437	0.9456109167993161	0.9457108108015384	0.9831336772114553	0.9272161330396712	0.9997863890626736	0.945605161737323	0.9475623552020199	0.9456673951327152	0.95166237904081	0.9448610578342711	0.9269002660994575	0.9452355383235008	0.9453070552362905	0.976726389687057	0.9998137374487133	0.9456036079390782	0.976964748275632	0.9524869368863923	0.9770710715291997	0.9769131105157323	0.9457293400031809	0.9459677134651366	0.9687737920218923
L104.fsa	0.9456290061454956	0.9895622120721287	0.9885703491683889	0.9899620323917846	0.9565906169416475	0.9901899411683505	0.9899965004028606	0.9601310338243484	0.9462884500383304	0.9455549171012902	0.9935525891830366	0.99042758538087	0.9456180574656117	1.0	0.9901821889761148	0.9879725809921586	0.9895889808830518	0.8539223288698112	0.945445014262847	0.9910317721504945	0.9458242993628607	0.9902054516739077	0.988047382349085	0.9888185939160582	0.988593669257044	0.9884904209592887	0.9465857747763372	0.9881530591797771	0.9882141699352857	0.9883994295158208	0.9896409450401705	0.9461416971326719	0.9318097252851839	0.945736130427677	0.9882062519378769	0.9566180932335201	0.9956445703373388	0.9473812997611161	0.9886342083481312	0.9304987053454952	0.99301734513433	0.9902436604343872	0.9453849356129768	0.9455675053530805	0.990539162966597	0.9455962375450334	0.9476923952377025	0.9454598145846821	0.9453853438351973	0.9896305917441824	0.9904133708533265	0.9462830960731724
G007.fsa	0.9451283580345942	0.9878210427985871	0.9886758933248971	0.988153372428382	0.9568494511058842	0.9977079558056787	0.9886310739185172	0.9599685545082601	0.9460023641212776	0.9459315704789711	0.9895384218615786	0.9892208550083263	0.945310919356557	0.9901821889761148	1.0	0.9884734664520816	0.9878221776954147	0.8571046956958985	0.9449583850627561	0.9955232926995832	0.945591119166935	0.9977115266365781	0.9885817965822465	0.9923248841785577	0.9876671979753057	0.9898124908150225	0.9462857554701335	0.9881816323691808	0.989784569171713	0.9883919202614542	0.9878839779675612	0.9459459367640604	0.9306567161838516	0.9454812537428406	0.9892632243946723	0.9568887780942777	0.9886844494971253	0.9469539764067564	0.9875388731613726	0.9298696442414582	0.9888494886347776	0.9997481438314744	0.945521252476562	0.9450872431437312	0.9970021494174709	0.9455944106530964	0.9471277073697344	0.9457750042886802	0.9453261511660362	0.9879352687182128	0.989254325309511	0.9459012376558964
G073.fsa	0.9458442870264665	0.9880638626082652	0.9881975378598556	0.9880875118573756	0.9572358483283699	0.9883718288645138	0.9881621909509118	0.9601670827103074	0.9460955243605288	0.9461058281494278	0.9889015989342314	0.9888938144084881	0.9458791143980319	0.9879725809921586	0.9884734664520816	1.0	0.9880304409641347	0.8538481818776364	0.9452827867180917	0.988526992605094	0.9463397522576086	0.9883580369566799	0.9999128150275495	0.9883785377886917	0.9880795389616581	0.9887008562812927	0.9461457752600854	0.9957996641169765	0.9887142232318754	0.9881737577229497	0.9880039136209608	0.9463919317728793	0.9308355051733537	0.9459025707699921	0.9886144411986069	0.9572261543197575	0.9876406255509245	0.9473401460533383	0.9880705276968589	0.9300864191996642	0.9878730400325249	0.9884744929346961	0.946103572051299	0.945718500084464	0.9883670409002051	0.9461081579959912	0.9472829879599263	0.946076869713821	0.9459952336616594	0.9880433712938426	0.9888725693267553	0.9459296041658753
G008.fsa	0.9457585710300783	0.999914919338952	0.9899325495950517	0.9897600863546258	0.9574515803495484	0.9887340222890186	0.9890782998539225	0.9603051877497998	0.9461604084103736	0.9459165181577103	0.9892976499179862	0.9898227779546461	0.9457513548255962	0.9895889808830518	0.9878221776954147	0.9880304409641347	1.0	0.8601818586751354	0.9455607415315401	0.9894865174293663	0.9458069852119779	0.9887055127092539	0.9880803960120831	0.9884653345479548	0.9887870864022199	0.9883071141224113	0.9464112322198627	0.9873486092198617	0.9884205622884753	0.9899819002062832	0.9999550975915993	0.9459530980532571	0.9308346581931349	0.9457795937112092	0.9883103277862756	0.9574809187522654	0.9889934690347819	0.9471679169241375	0.9887830161668314	0.9299589210782596	0.9882608987427258	0.9885883488331286	0.9459748822327269	0.9455919342886665	0.9887829083760251	0.9459806177110008	0.9472740734371466	0.9459706073869492	0.9458566260619351	0.9999300173367933	0.9897592895522668	0.9459289662685189
V060.fsa	0.8533794895248474	0.860119368722353	0.8538669748797489	0.8541833888458796	0.8532648439386648	0.8588510437942476	0.8540350647954191	0.8534194793523079	0.8534448534783523	0.8531903438693991	0.8544216630177637	0.8544988172353913	0.853336883901982	0.8539223288698112	0.8571046956958985	0.8538481818776364	0.8601818586751354	1.0	0.8530068142177734	0.8539403174168365	0.8532556725543715	0.8589059473920502	0.8538258613002255	0.8620052891705695	0.8536411808614481	0.8536442247228485	0.8530619336633374	0.8564028899789295	0.8536462518013779	0.8538753171426575	0.8602936537617274	0.8535008705499377	0.8541830624116836	0.853591260391221	0.8540465719341895	0.8535172128411201	0.8543697383666755	0.8529444730030877	0.8535989646192608	0.8537495202395621	0.8540196970298932	0.8543983654443018	0.8528862304544331	0.8532829130794022	0.8604512252333119	0.8532484531548538	0.8529164181882737	0.8528330893374376	0.8529070676716928	0.8602373247454412	0.8545008439166939	0.8531904430876791
V100.fsa	0.9680378790412525	0.9455912152405306	0.9464826206440025	0.9443329874673447	0.9464625408198852	0.9453863879133632	0.9445380267942886	0.9453434365131886	0.9676956028283075	0.9677774384663416	0.9459760583695104	0.9456394110390874	0.9678562329957998	0.945445014262847	0.9449583850627561	0.9452827867180917	0.9455607415315401	0.8530068142177734	1.0	0.9456223789529657	0.9674721463554551	0.9454880583552296	0.945376827242596	0.945443258744414	0.9443505094646267	0.9456725233700216	0.9726889423842503	0.9455792607073646	0.9456980525495713	0.9463843131799448	0.9456443440612762	0.9676620418966428	0.9295410784741117	0.967988499552129	0.9453315737380402	0.9465649433664486	0.9445179482632197	0.9550973573931292	0.9442476900527697	0.9265690083420586	0.944316432501353	0.9450178832601935	0.9679651076975144	0.9683433677325817	0.9460562015668295	0.9682245251268368	0.9541483989299387	0.9679140521764149	0.967582810369069	0.9456446771250948	0.9457006400915947	0.971308085660807
G004.fsa	0.945642404288356	0.9894791090993622	0.9889774502226047	0.9888496918234928	0.9570276953852135	0.9958850374392189	0.9893265604025312	0.9603498441722946	0.9460767155469169	0.9459463293614337	0.9896864430411964	0.9893968924223736	0.9456186254700673	0.9910317721504945	0.9955232926995832	0.988526992605094	0.9894865174293663	0.8539403174168365	0.9456223789529657	1.0	0.9457829994357618	0.9959093463351862	0.98851685228835	0.9920766676530262	0.9884298907789214	0.9901874787934629	0.9463801130598835	0.9885258782909503	0.9901129282273753	0.9889360091603909	0.9894854185957331	0.9461373926299206	0.9316133515680106	0.9457890091274228	0.9903182936195026	0.9570822686584752	0.9894671020555279	0.9472050353340703	0.9883956374165886	0.9314743727636574	0.9900545133512243	0.9950382677996542	0.9458283406232886	0.9456211926928361	0.9953002410885289	0.9459180150803579	0.9473691949839077	0.9458475237768639	0.9457949023965297	0.9895063757507979	0.9893964942933327	0.9460785236683233
H005.fsa	0.9822963219378131	0.9457839913072511	0.9457816814608007	0.9457273196520604	0.9473699898966446	0.9456769149427833	0.9456799599584502	0.9465646647435804	0.9749425633709465	0.9776356829556776	0.9463382686611226	0.9461475108164129	0.9829786777079651	0.9458242993628607	0.945591119166935	0.9463397522576086	0.9458069852119779	0.8532556725543715	0.9674721463554551	0.9457829994357618	1.0	0.9457083100687442	0.9463992059192021	0.9455557393208261	0.9451813583266555	0.9459959557487874	0.9685709455831842	0.9458785927111962	0.9459137806986939	0.9457661863023454	0.9457351081166747	0.9993413680341234	0.9274977201053223	0.9830020644408562	0.9458026814627155	0.947350804191375	0.9460511316106579	0.9515993261150473	0.9451728407616702	0.926628538315214	0.9455522805407087	0.945560403760452	0.9777257946807577	0.9822624890488951	0.9455770300892454	0.9776826361727562	0.9518613852198159	0.9777963345193941	0.9776243495111149	0.9457334664155912	0.9462397588955822	0.968904168287636
G108.fsa	0.9455530810984764	0.9887147807657499	0.9887799141190607	0.9887290315218441	0.956838465118942	0.9999401673068417	0.989192542856049	0.9600194935074954	0.946122016785027	0.9459634845326897	0.9897488312963397	0.9893904860404285	0.9457463737460556	0.9902054516739077	0.9977115266365781	0.9883580369566799	0.9887055127092539	0.8589059473920502	0.9454880583552296	0.9959093463351862	0.9457083100687442	1.0	0.9884274379209543	0.9930917279563136	0.9880811186632732	0.9899023093592639	0.9463203672458653	0.9878810402538806	0.9899286802253885	0.9887409021811817	0.9887695513318652	0.9459945263307067	0.9307366473214067	0.9457906099796345	0.9899631950808526	0.9568561865882164	0.9896729447527047	0.9470199658399143	0.9881331182108151	0.9299134956924875	0.9898571903197706	0.9984063751490894	0.9459278227851962	0.9454455190485858	0.9978796670328123	0.9459601593516301	0.9471543342544264	0.9459164601623036	0.9458177630850899	0.9887694428866692	0.989408184981227	0.9459317596103607
V002.fsa	0.9458701288144653	0.9880711292292386	0.9881872493238193	0.9881021395133128	0.9572595731963687	0.9884487096074926	0.9881749530428806	0.9601974170370072	0.9461392780640938	0.946110515335136	0.9889098843781946	0.9888459778897719	0.9459015918728543	0.988047382349085	0.9885817965822465	0.9999128150275495	0.9880803960120831	0.8538258613002255	0.945376827242596	0.98851685228835	0.9463992059192021	0.9884274379209543	1.0	0.9885117513270821	0.9881217821139296	0.9887759829847904	0.9461947221471674	0.9957731644327167	0.988773122130103	0.9881597959233499	0.9880263842333736	0.9464284893633644	0.9308492367819742	0.9459263949161663	0.9886703930630104	0.9572628271910405	0.9875912336325986	0.9473762805210106	0.9881252095271044	0.9300790850282278	0.9879489806964808	0.988534825794023	0.9460968201010442	0.9457261820825654	0.9884594143015767	0.9461193556666012	0.9473207732252245	0.9460872198198554	0.9460028774684052	0.988004464811891	0.9888175419257303	0.9459828945746371
V057.fsa	0.9453977054866182	0.9885029696752885	0.9881892850486429	0.9886734543827522	0.9568410374774217	0.9930774593420895	0.9895335522018321	0.959964604115539	0.9461035809515386	0.9457260906624737	0.9884457959778441	0.9895820099274554	0.9455737120145433	0.9888185939160582	0.9923248841785577	0.9883785377886917	0.9884653345479548	0.8620052891705695	0.945443258744414	0.9920766676530262	0.9455557393208261	0.9930917279563136	0.9885117513270821	1.0	0.9873699928815682	0.9972813501678723	0.9463233793520087	0.9872619451334761	0.9973520384369272	0.9882010860591778	0.988603044019083	0.9460347804447317	0.9313978175224616	0.9458597602819224	0.9974242984301439	0.9571244979179718	0.9876122090271583	0.9472482072627216	0.9874029049513782	0.9305667911187688	0.9887127115623433	0.992923270831086	0.9457547361848857	0.9455043366346618	0.9947448097981687	0.9458985956684416	0.9471594866716923	0.9457962359293857	0.945698214904064	0.9885853282935297	0.9895656012608568	0.9461005214261421
V069.fsa	0.9449651760499065	0.9887147629145558	0.9912599959255088	0.9898376344570691	0.956367997943459	0.9880911051199313	0.9893316196302946	0.9596184619196753	0.9460304602537551	0.9448853371099779	0.9911571486245034	0.9902214776866587	0.9448280464889117	0.988593669257044	0.9876671979753057	0.9880795389616581	0.9887870864022199	0.8536411808614481	0.9443505094646267	0.9884298907789214	0.9451813583266555	0.9880811186632732	0.9881217821139296	0.9873699928815682	1.0	0.9872230399857205	0.9455517756892389	0.9875780747882192	0.9870815733522752	0.9911148478115527	0.9887028836171726	0.9454374471849197	0.9297906748897241	0.9449363227463078	0.987128129761831	0.9563933233670421	0.9885620289635695	0.9465196617233642	0.9998696381232818	0.9302126729989232	0.9884826690338833	0.9877981709193225	0.9446533656713995	0.9448311550459022	0.987937007180615	0.9447351186480284	0.9464314596155591	0.9448266448735162	0.9445881597985409	0.9886983637276846	0.9902026766632283	0.9461336187327017
L074.fsa	0.9459184530061704	0.9882833066705409	0.9881009657189406	0.9889067777053667	0.9569559845027159	0.9898702166780312	0.989787329712924	0.9602985593697668	0.9462100224697158	0.9460792611477756	0.988031940554844	0.989875608803609	0.9458415793876201	0.9884904209592887	0.9898124908150225	0.9887008562812927	0.9883071141224113	0.8536442247228485	0.9456725233700216	0.9901874787934629	0.9459959557487874	0.9899023093592639	0.9887759829847904	0.9972813501678723	0.9872230399857205	1.0	0.9462768130288295	0.9879452833528151	0.9997752996413626	0.9881073253387974	0.9882912272189139	0.9462030861914164	0.9308804012745144	0.9459361657310184	0.9995434388439141	0.956969243173808	0.9871748366669488	0.947344336144747	0.9871979303652121	0.9298194274428888	0.9879867254578907	0.9898155170074001	0.9459497747791824	0.9458683965147096	0.9900705798432844	0.9460679938608604	0.9473196850795077	0.9460006897304679	0.9459382882715157	0.9883142406569865	0.9898243976931992	0.9458488541704339
G016.fsa	0.9683497733687089	0.9464288384396533	0.9471282510239656	0.9458901109626517	0.9476240075046616	0.9463074726560632	0.9457718824416622	0.9459591312130405	0.9678107461406049	0.9688219434693931	0.9466171629329228	0.9466321848956096	0.9688294538269309	0.9465857747763372	0.9462857554701335	0.9461457752600854	0.9464112322198627	0.8530619336633374	0.9726889423842503	0.9463801130598835	0.9685709455831842	0.9463203672458653	0.9461947221471674	0.9463233793520087	0.9455517756892389	0.9462768130288295	1.0	0.9461870238950741	0.9461988116693948	0.9470775604244223	0.9463967672158874	0.9686462736404847	0.9283286771174716	0.9688742202577548	0.9460803677730598	0.9475904462910546	0.9458094781016101	0.9554307285002452	0.9455307803699166	0.9272450932569454	0.9455136783235344	0.9462738015366928	0.9692593566374472	0.9683393114426192	0.9463705257934459	0.969535357809962	0.9547907643149433	0.9690035653007387	0.9690429158808741	0.9464086668195956	0.946670779576478	0.9971309864682179
L111.fsa	0.9454794099495964	0.9873204679821187	0.987929844537127	0.9877421433515752	0.956849963153042	0.9879269401789537	0.9880458579241238	0.959783498700115	0.9458375224856994	0.9457254630696313	0.9888255534601732	0.9887604240249529	0.9455165893747128	0.9881530591797771	0.9881816323691808	0.9957996641169765	0.9873486092198617	0.8564028899789295	0.9455792607073646	0.9885258782909503	0.9458785927111962	0.9878810402538806	0.9957731644327167	0.9872619451334761	0.9875780747882192	0.9879452833528151	0.9461870238950741	1.0	0.9878921032213741	0.9878711669612908	0.9873484755935931	0.9459458588632196	0.9313371755091453	0.9455522642929375	0.9879232027893161	0.9568601294403848	0.9870597068146616	0.947292896274563	0.9876460746573783	0.930147130195818	0.9875397964513227	0.9882457822229307	0.9456941999906933	0.9453832088723321	0.9879761397431205	0.9457476691625406	0.9472313422390709	0.9456771576525727	0.9456591137794015	0.987363687264011	0.9887092140786361	0.9459577463153358
