locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPLECIBJ_00114	CDS	372				hypothetical protein
HPLECIBJ_00115	CDS	507				hypothetical protein
HPLECIBJ_00116	CDS	798				hypothetical protein
HPLECIBJ_00117	CDS	396				hypothetical protein
HPLECIBJ_00118	CDS	987				hypothetical protein
HPLECIBJ_00119	CDS	1542				hypothetical protein
HPLECIBJ_00120	CDS	234				hypothetical protein
HPLECIBJ_00121	CDS	276				hypothetical protein
HPLECIBJ_00122	CDS	105				hypothetical protein
HPLECIBJ_00123	CDS	1125				IS481 family transposase ISRm20
HPLECIBJ_00124	CDS	570				hypothetical protein
HPLECIBJ_00125	CDS	195				hypothetical protein
HPLECIBJ_00126	CDS	333	purF_1	2.4.2.14		Amidophosphoribosyltransferase
HPLECIBJ_00127	CDS	222	glmU_1	2.7.7.23		Bifunctional protein GlmU
HPLECIBJ_00128	CDS	351				hypothetical protein
HPLECIBJ_00129	CDS	189				hypothetical protein
HPLECIBJ_00130	CDS	111				hypothetical protein
HPLECIBJ_00131	CDS	243	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
HPLECIBJ_00132	CDS	381				hypothetical protein
HPLECIBJ_00133	CDS	207				hypothetical protein
HPLECIBJ_00134	CDS	219	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
HPLECIBJ_00135	CDS	333	yghU_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
HPLECIBJ_00136	CDS	306				hypothetical protein
HPLECIBJ_00137	CDS	231				hypothetical protein
HPLECIBJ_00138	rRNA	1477				16S ribosomal RNA
HPLECIBJ_00139	tRNA	77				tRNA-Ile(gat)
HPLECIBJ_00140	tRNA	76				tRNA-Ala(tgc)
HPLECIBJ_00141	rRNA	2931				23S ribosomal RNA
HPLECIBJ_00142	rRNA	109				5S ribosomal RNA
HPLECIBJ_00143	tRNA	77				tRNA-Met(cat)
HPLECIBJ_00144	CDS	126				hypothetical protein
HPLECIBJ_00145	CDS	3381				hypothetical protein
HPLECIBJ_00146	CDS	1674	cpoB_1			Cell division coordinator CpoB
HPLECIBJ_00147	CDS	492				hypothetical protein
HPLECIBJ_00148	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
HPLECIBJ_00149	CDS	2298	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPLECIBJ_00150	CDS	2022				hypothetical protein
HPLECIBJ_00151	CDS	957				hypothetical protein
HPLECIBJ_00152	CDS	783	malT_1			HTH-type transcriptional regulator MalT
HPLECIBJ_00153	CDS	321				hypothetical protein
HPLECIBJ_00154	CDS	1023		5.1.3.2	COG1088	UDP-glucose 4-epimerase
HPLECIBJ_00155	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HPLECIBJ_00156	CDS	1866				hypothetical protein
HPLECIBJ_00157	CDS	522				hypothetical protein
HPLECIBJ_00158	CDS	969				hypothetical protein
HPLECIBJ_00159	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
HPLECIBJ_00160	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
HPLECIBJ_00161	CDS	1857				hypothetical protein
HPLECIBJ_00162	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
HPLECIBJ_00163	CDS	1278	yteT	1.-.-.-	COG0673	Putative oxidoreductase YteT
HPLECIBJ_00164	CDS	825				hypothetical protein
HPLECIBJ_00165	CDS	1164				hypothetical protein
HPLECIBJ_00166	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
HPLECIBJ_00167	CDS	678	nicS			HTH-type transcriptional repressor NicS
HPLECIBJ_00168	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
HPLECIBJ_00169	CDS	960	lacF_1			Lactose transport system permease protein LacF
HPLECIBJ_00170	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
HPLECIBJ_00171	CDS	1098	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
HPLECIBJ_00172	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
HPLECIBJ_00173	CDS	876	thiK_1	2.7.1.89		Thiamine kinase
HPLECIBJ_00174	CDS	2451	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
HPLECIBJ_00175	CDS	1455	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
HPLECIBJ_00176	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
HPLECIBJ_00177	CDS	210	slyX			Protein SlyX
HPLECIBJ_00178	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
HPLECIBJ_00179	CDS	1284	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
HPLECIBJ_00180	CDS	810				hypothetical protein
HPLECIBJ_00181	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
HPLECIBJ_00182	CDS	1566				hypothetical protein
HPLECIBJ_00183	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
HPLECIBJ_00184	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
HPLECIBJ_00185	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
HPLECIBJ_00186	CDS	384				hypothetical protein
HPLECIBJ_00187	tRNA	76				tRNA-Ala(ggc)
HPLECIBJ_00188	CDS	378				hypothetical protein
HPLECIBJ_00189	CDS	930	atsK	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
HPLECIBJ_00190	CDS	1029	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
HPLECIBJ_00191	CDS	954	ssuA_1			Putative aliphatic sulfonates-binding protein
HPLECIBJ_00192	CDS	948	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
HPLECIBJ_00193	CDS	723				hypothetical protein
HPLECIBJ_00194	CDS	789				hypothetical protein
HPLECIBJ_00195	CDS	474				hypothetical protein
HPLECIBJ_00196	CDS	636				hypothetical protein
HPLECIBJ_00197	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
HPLECIBJ_00198	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
HPLECIBJ_00199	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
HPLECIBJ_00200	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HPLECIBJ_00201	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
HPLECIBJ_00202	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HPLECIBJ_00203	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HPLECIBJ_00204	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
HPLECIBJ_00205	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
HPLECIBJ_00206	CDS	405	rbfA			Ribosome-binding factor A
HPLECIBJ_00207	CDS	2754	infB			Translation initiation factor IF-2
HPLECIBJ_00208	CDS	693				hypothetical protein
HPLECIBJ_00209	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
HPLECIBJ_00210	CDS	606	rimP			Ribosome maturation factor RimP
HPLECIBJ_00211	CDS	1632	entS_1			Enterobactin exporter EntS
HPLECIBJ_00212	CDS	456				hypothetical protein
HPLECIBJ_00213	CDS	1434				hypothetical protein
HPLECIBJ_00214	CDS	606	recR		COG0353	Recombination protein RecR
HPLECIBJ_00215	CDS	630	yiiM		COG2258	Protein YiiM
HPLECIBJ_00216	CDS	324			COG0718	Nucleoid-associated protein
HPLECIBJ_00217	CDS	1821				hypothetical protein
HPLECIBJ_00218	CDS	411				hypothetical protein
HPLECIBJ_00219	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
HPLECIBJ_00220	CDS	696				hypothetical protein
HPLECIBJ_00221	CDS	261				hypothetical protein
HPLECIBJ_00222	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
HPLECIBJ_00223	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
HPLECIBJ_00224	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
HPLECIBJ_00225	CDS	564	cycM		COG3474	Cytochrome c-552
HPLECIBJ_00226	CDS	948				hypothetical protein
HPLECIBJ_00227	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
HPLECIBJ_00228	CDS	540				hypothetical protein
HPLECIBJ_00229	CDS	1002		1.1.1.29		Glycerate dehydrogenase
HPLECIBJ_00230	CDS	489				hypothetical protein
HPLECIBJ_00231	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
HPLECIBJ_00232	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
HPLECIBJ_00233	CDS	366				hypothetical protein
HPLECIBJ_00234	CDS	201				hypothetical protein
HPLECIBJ_00235	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
HPLECIBJ_00236	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
HPLECIBJ_00237	CDS	2124	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
HPLECIBJ_00238	CDS	222				hypothetical protein
HPLECIBJ_00239	CDS	624				hypothetical protein
HPLECIBJ_00240	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
HPLECIBJ_00241	CDS	2385			COG2199	putative signaling protein
HPLECIBJ_00242	CDS	417				hypothetical protein
HPLECIBJ_00243	CDS	174				hypothetical protein
HPLECIBJ_00244	CDS	3051	polA	2.7.7.7	COG0258	DNA polymerase I
HPLECIBJ_00245	CDS	2346				hypothetical protein
HPLECIBJ_00246	CDS	504				hypothetical protein
HPLECIBJ_00247	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
HPLECIBJ_00248	CDS	1125	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
HPLECIBJ_00249	CDS	762				hypothetical protein
HPLECIBJ_00250	CDS	1353				hypothetical protein
HPLECIBJ_00251	CDS	981				hypothetical protein
HPLECIBJ_00252	CDS	912	ptxB			putative phosphite transport system-binding protein PtxB
HPLECIBJ_00253	CDS	846	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
HPLECIBJ_00254	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
HPLECIBJ_00255	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
HPLECIBJ_00256	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
HPLECIBJ_00257	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
HPLECIBJ_00258	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
HPLECIBJ_00259	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
HPLECIBJ_00260	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
HPLECIBJ_00261	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
HPLECIBJ_00262	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HPLECIBJ_00263	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HPLECIBJ_00264	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HPLECIBJ_00265	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
HPLECIBJ_00266	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
HPLECIBJ_00267	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
HPLECIBJ_00268	CDS	1833	appA_1			Oligopeptide-binding protein AppA
HPLECIBJ_00269	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
HPLECIBJ_00270	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
HPLECIBJ_00271	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
HPLECIBJ_00272	CDS	960	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
HPLECIBJ_00273	CDS	345				hypothetical protein
HPLECIBJ_00274	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
HPLECIBJ_00275	CDS	240				hypothetical protein
HPLECIBJ_00276	CDS	210				hypothetical protein
HPLECIBJ_00277	CDS	765				hypothetical protein
HPLECIBJ_00278	tRNA	90				tRNA-Ser(gga)
HPLECIBJ_00279	CDS	318				hypothetical protein
HPLECIBJ_00280	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
HPLECIBJ_00281	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
HPLECIBJ_00282	CDS	1104				hypothetical protein
HPLECIBJ_00283	CDS	972	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
HPLECIBJ_00284	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
HPLECIBJ_00285	CDS	801	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
HPLECIBJ_00286	CDS	777	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
HPLECIBJ_00287	CDS	1308	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
HPLECIBJ_00288	CDS	534				hypothetical protein
HPLECIBJ_00289	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
HPLECIBJ_00290	CDS	969	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
HPLECIBJ_00291	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
HPLECIBJ_00292	CDS	585				hypothetical protein
HPLECIBJ_00293	CDS	636				hypothetical protein
HPLECIBJ_00294	CDS	411				hypothetical protein
HPLECIBJ_00295	CDS	180				hypothetical protein
HPLECIBJ_00296	CDS	513				hypothetical protein
HPLECIBJ_00297	CDS	816				hypothetical protein
HPLECIBJ_00298	CDS	1500	sctC			Type 3 secretion system secretin
HPLECIBJ_00299	CDS	759				hypothetical protein
HPLECIBJ_00300	CDS	1278				hypothetical protein
HPLECIBJ_00301	CDS	1476				hypothetical protein
HPLECIBJ_00302	CDS	1008				hypothetical protein
HPLECIBJ_00303	CDS	987				hypothetical protein
HPLECIBJ_00304	CDS	633	rhtC_1		COG1280	Threonine efflux protein
HPLECIBJ_00305	CDS	837	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
HPLECIBJ_00306	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
HPLECIBJ_00307	CDS	351				hypothetical protein
HPLECIBJ_00308	CDS	858		3.4.22.-		Dipeptidyl-peptidase 6
HPLECIBJ_00309	CDS	1392	aam	3.5.1.13	COG0154	Acylamidase
HPLECIBJ_00310	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
HPLECIBJ_00311	CDS	948	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
HPLECIBJ_00312	CDS	1530	gsiB_1		COG0747	Glutathione-binding protein GsiB
HPLECIBJ_00313	CDS	921	argP_1			HTH-type transcriptional regulator ArgP
HPLECIBJ_00314	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
HPLECIBJ_00315	CDS	195				hypothetical protein
HPLECIBJ_00316	CDS	2922	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
HPLECIBJ_00317	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
HPLECIBJ_00318	CDS	1020				hypothetical protein
HPLECIBJ_00319	CDS	1293				hypothetical protein
HPLECIBJ_00320	CDS	1050	egl	3.2.1.4		Endoglucanase
HPLECIBJ_00321	CDS	1287				hypothetical protein
HPLECIBJ_00322	CDS	333				hypothetical protein
HPLECIBJ_00323	CDS	675				hypothetical protein
HPLECIBJ_00324	CDS	759		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
HPLECIBJ_00325	CDS	1149	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
HPLECIBJ_00326	CDS	126				hypothetical protein
HPLECIBJ_00327	CDS	543	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
HPLECIBJ_00328	CDS	1236				hypothetical protein
HPLECIBJ_00329	CDS	1065	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
HPLECIBJ_00330	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
HPLECIBJ_00331	CDS	291				hypothetical protein
HPLECIBJ_00332	tRNA	87				tRNA-Leu(cag)
HPLECIBJ_00333	CDS	420				hypothetical protein
HPLECIBJ_00334	CDS	294				hypothetical protein
HPLECIBJ_00335	CDS	738				hypothetical protein
HPLECIBJ_00336	CDS	549	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
HPLECIBJ_00337	CDS	453				hypothetical protein
HPLECIBJ_00338	CDS	300	ccdB			Toxin CcdB
HPLECIBJ_00339	CDS	231				hypothetical protein
HPLECIBJ_00340	CDS	1833	lepA	3.6.5.-		Elongation factor 4
HPLECIBJ_00341	CDS	699	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HPLECIBJ_00342	CDS	603	sutR		COG1396	HTH-type transcriptional regulator SutR
HPLECIBJ_00343	CDS	519	ttr	2.3.1.-		Acetyltransferase
HPLECIBJ_00344	CDS	612	gph_1	3.1.3.18		Phosphoglycolate phosphatase
HPLECIBJ_00345	CDS	1026	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
HPLECIBJ_00346	CDS	552	recX			Regulatory protein RecX
HPLECIBJ_00347	CDS	918	rhtA		COG5006	Threonine/homoserine exporter RhtA
HPLECIBJ_00348	CDS	402	ctb		COG2346	Group 3 truncated hemoglobin ctb
HPLECIBJ_00349	CDS	984				hypothetical protein
HPLECIBJ_00350	CDS	600				hypothetical protein
HPLECIBJ_00351	CDS	840				hypothetical protein
HPLECIBJ_00352	CDS	657	infC			Translation initiation factor IF-3
HPLECIBJ_00353	CDS	204	rpmI		COG0291	50S ribosomal protein L35
HPLECIBJ_00354	CDS	405				hypothetical protein
HPLECIBJ_00355	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HPLECIBJ_00356	CDS	2424	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HPLECIBJ_00357	CDS	360				hypothetical protein
HPLECIBJ_00358	CDS	996	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
HPLECIBJ_00359	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
HPLECIBJ_00360	CDS	498	yciF		COG3685	Protein YciF
HPLECIBJ_00361	CDS	654				hypothetical protein
HPLECIBJ_00362	CDS	444				hypothetical protein
HPLECIBJ_00363	CDS	948	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
HPLECIBJ_00364	CDS	987		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
HPLECIBJ_00365	CDS	378				hypothetical protein
HPLECIBJ_00366	CDS	1008				hypothetical protein
HPLECIBJ_00367	CDS	1866				hypothetical protein
HPLECIBJ_00368	CDS	246				hypothetical protein
HPLECIBJ_00369	CDS	1581	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HPLECIBJ_00370	CDS	594	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
HPLECIBJ_00371	CDS	297				hypothetical protein
HPLECIBJ_00372	CDS	1254		3.4.11.-	COG2309	Aminopeptidase T
HPLECIBJ_00373	CDS	684				hypothetical protein
HPLECIBJ_00374	CDS	387				hypothetical protein
HPLECIBJ_00375	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
HPLECIBJ_00376	CDS	351	yffB		COG1393	Protein YffB
HPLECIBJ_00377	CDS	1062				hypothetical protein
HPLECIBJ_00378	CDS	609	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
HPLECIBJ_00379	CDS	564	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
HPLECIBJ_00380	CDS	735		1.-.-.-		putative oxidoreductase
HPLECIBJ_00381	CDS	90				hypothetical protein
HPLECIBJ_00382	CDS	240				hypothetical protein
HPLECIBJ_00383	CDS	897	pgrR_2			HTH-type transcriptional regulator PgrR
HPLECIBJ_00384	CDS	855				hypothetical protein
HPLECIBJ_00385	CDS	546				hypothetical protein
HPLECIBJ_00386	CDS	531	yyaP_1		COG0262	putative protein YyaP
HPLECIBJ_00387	CDS	897				hypothetical protein
HPLECIBJ_00388	CDS	735	gdhIV_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 4
HPLECIBJ_00389	CDS	600				hypothetical protein
HPLECIBJ_00390	CDS	1563	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
HPLECIBJ_00391	CDS	639	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
