locus_tag	ftype	length_bp	gene	EC_number	COG	product
INEKDHDG_00134	CDS	705	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
INEKDHDG_00135	CDS	975	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
INEKDHDG_00136	CDS	1068	linF_1	1.3.1.-	COG1454	Maleylacetate reductase
INEKDHDG_00137	CDS	639	npcC_1	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
INEKDHDG_00138	CDS	360				hypothetical protein
INEKDHDG_00139	CDS	603				hypothetical protein
INEKDHDG_00140	CDS	450				hypothetical protein
INEKDHDG_00141	CDS	783				hypothetical protein
INEKDHDG_00142	CDS	198				hypothetical protein
INEKDHDG_00143	CDS	933				hypothetical protein
INEKDHDG_00144	CDS	828				hypothetical protein
INEKDHDG_00145	CDS	861				hypothetical protein
INEKDHDG_00146	CDS	954				hypothetical protein
INEKDHDG_00147	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INEKDHDG_00148	CDS	240	rpsU_1		COG0828	30S ribosomal protein S21
INEKDHDG_00149	CDS	1770	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
INEKDHDG_00150	CDS	255				hypothetical protein
INEKDHDG_00151	CDS	2079				hypothetical protein
INEKDHDG_00152	CDS	1341				hypothetical protein
INEKDHDG_00153	CDS	501				hypothetical protein
INEKDHDG_00154	CDS	813				hypothetical protein
INEKDHDG_00155	CDS	639				hypothetical protein
INEKDHDG_00156	CDS	405				hypothetical protein
INEKDHDG_00157	CDS	7875				hypothetical protein
INEKDHDG_00158	CDS	1722	shlB			Hemolysin transporter protein ShlB
INEKDHDG_00159	CDS	645				hypothetical protein
INEKDHDG_00160	CDS	507				hypothetical protein
INEKDHDG_00161	CDS	1296				hypothetical protein
INEKDHDG_00162	CDS	1332	bauA_1	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
INEKDHDG_00163	CDS	2448	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
INEKDHDG_00164	CDS	2451	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
INEKDHDG_00165	CDS	930	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
INEKDHDG_00166	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
INEKDHDG_00167	CDS	825	ydcV_2			Inner membrane ABC transporter permease protein YdcV
INEKDHDG_00168	CDS	1152				hypothetical protein
INEKDHDG_00169	CDS	1065				hypothetical protein
INEKDHDG_00170	CDS	1089	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
INEKDHDG_00171	CDS	606				hypothetical protein
INEKDHDG_00172	CDS	852	purU_2	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
INEKDHDG_00173	CDS	936	folD_1		COG0190	Bifunctional protein FolD protein
INEKDHDG_00174	CDS	234				hypothetical protein
INEKDHDG_00175	CDS	453				hypothetical protein
INEKDHDG_00176	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
INEKDHDG_00177	CDS	732				hypothetical protein
INEKDHDG_00178	CDS	1164	ybjJ_1			Inner membrane protein YbjJ
INEKDHDG_00179	CDS	1266	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
INEKDHDG_00180	CDS	1014				hypothetical protein
INEKDHDG_00181	CDS	1101	rbsC_1		COG1172	Ribose import permease protein RbsC
INEKDHDG_00182	CDS	864	frcA_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
INEKDHDG_00183	CDS	120				hypothetical protein
INEKDHDG_00184	CDS	885	purU_3	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
INEKDHDG_00185	CDS	843	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
INEKDHDG_00186	CDS	1233	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
INEKDHDG_00187	CDS	318	doxA_1			Naphthalene 1,2-dioxygenase system, ferredoxin component
INEKDHDG_00188	CDS	1086				hypothetical protein
INEKDHDG_00189	CDS	1158	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
INEKDHDG_00190	CDS	903	thpA_1		COG1879	D-threitol-binding protein
INEKDHDG_00191	CDS	921	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
INEKDHDG_00192	CDS	894	chbG	3.5.1.105		Chitooligosaccharide deacetylase
INEKDHDG_00193	CDS	1005		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
INEKDHDG_00194	CDS	888	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
INEKDHDG_00195	CDS	561				hypothetical protein
INEKDHDG_00196	CDS	402				hypothetical protein
INEKDHDG_00197	CDS	312				hypothetical protein
INEKDHDG_00198	CDS	426				hypothetical protein
INEKDHDG_00199	CDS	951	cysK	2.5.1.47		Cysteine synthase
INEKDHDG_00200	CDS	234				hypothetical protein
INEKDHDG_00201	CDS	471	mglB_1		COG1879	D-galactose-binding periplasmic protein
INEKDHDG_00202	CDS	246		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
INEKDHDG_00203	CDS	1038	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
INEKDHDG_00204	CDS	1272				hypothetical protein
INEKDHDG_00205	CDS	120				hypothetical protein
INEKDHDG_00206	CDS	1347	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
INEKDHDG_00207	CDS	1056	ligU_1	5.3.3.-		(4E)-oxalomesaconate Delta-isomerase
INEKDHDG_00208	CDS	672	ligK_1	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
INEKDHDG_00209	CDS	1260				hypothetical protein
INEKDHDG_00210	CDS	891				hypothetical protein
INEKDHDG_00211	CDS	1023	ligJ_1	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
INEKDHDG_00212	CDS	888	pmdD_1	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
INEKDHDG_00213	CDS	1023				hypothetical protein
INEKDHDG_00214	CDS	462				hypothetical protein
INEKDHDG_00215	CDS	345				hypothetical protein
INEKDHDG_00216	CDS	1542				IS66 family transposase ISRle3
INEKDHDG_00217	CDS	312				hypothetical protein
INEKDHDG_00218	CDS	438				hypothetical protein
INEKDHDG_00219	CDS	591	virD4			Protein VirD4
INEKDHDG_00220	CDS	246				hypothetical protein
INEKDHDG_00221	CDS	261				hypothetical protein
INEKDHDG_00222	CDS	153				hypothetical protein
INEKDHDG_00223	CDS	864	ccoP_1		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
INEKDHDG_00224	CDS	174				hypothetical protein
INEKDHDG_00225	CDS	891	benM_1			HTH-type transcriptional regulator BenM
INEKDHDG_00226	CDS	246				hypothetical protein
INEKDHDG_00227	rRNA	1477				16S ribosomal RNA
INEKDHDG_00228	tRNA	77				tRNA-Ile(gat)
INEKDHDG_00229	tRNA	76				tRNA-Ala(tgc)
INEKDHDG_00230	rRNA	2931				23S ribosomal RNA
INEKDHDG_00231	rRNA	109				5S ribosomal RNA
INEKDHDG_00232	tRNA	77				tRNA-Met(cat)
INEKDHDG_00233	CDS	1491				hypothetical protein
INEKDHDG_00234	CDS	2760				hypothetical protein
INEKDHDG_00235	CDS	210				hypothetical protein
INEKDHDG_00236	CDS	1257	pal_1			Peptidoglycan-associated lipoprotein
INEKDHDG_00237	CDS	1320				hypothetical protein
INEKDHDG_00238	CDS	3891	ndvB_1	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
INEKDHDG_00239	CDS	2466	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
INEKDHDG_00240	CDS	669	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
INEKDHDG_00241	CDS	1689	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
INEKDHDG_00242	CDS	1653	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
INEKDHDG_00243	CDS	492				hypothetical protein
INEKDHDG_00244	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
INEKDHDG_00245	CDS	1647	prsD_1			Type I secretion system ATP-binding protein PrsD
INEKDHDG_00246	CDS	2037				hypothetical protein
INEKDHDG_00247	CDS	957				hypothetical protein
INEKDHDG_00248	CDS	783	malT_1			HTH-type transcriptional regulator MalT
INEKDHDG_00249	CDS	321				hypothetical protein
INEKDHDG_00250	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
INEKDHDG_00251	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
INEKDHDG_00252	CDS	1869				hypothetical protein
INEKDHDG_00253	CDS	522				hypothetical protein
INEKDHDG_00254	CDS	969				hypothetical protein
INEKDHDG_00255	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
INEKDHDG_00256	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
INEKDHDG_00257	CDS	1857				hypothetical protein
INEKDHDG_00258	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
INEKDHDG_00259	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
INEKDHDG_00260	CDS	825				hypothetical protein
INEKDHDG_00261	CDS	1164				hypothetical protein
INEKDHDG_00262	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
INEKDHDG_00263	CDS	678	nicS			HTH-type transcriptional repressor NicS
INEKDHDG_00264	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
INEKDHDG_00265	CDS	960	lacF_1			Lactose transport system permease protein LacF
INEKDHDG_00266	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
INEKDHDG_00267	CDS	1098	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
INEKDHDG_00268	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
INEKDHDG_00269	CDS	876	thiK_1	2.7.1.89		Thiamine kinase
INEKDHDG_00270	CDS	2451	abo_3	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
INEKDHDG_00271	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
INEKDHDG_00272	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
INEKDHDG_00273	CDS	210	slyX			Protein SlyX
INEKDHDG_00274	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
INEKDHDG_00275	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
INEKDHDG_00276	CDS	810				hypothetical protein
INEKDHDG_00277	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
INEKDHDG_00278	CDS	1566				hypothetical protein
INEKDHDG_00279	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
INEKDHDG_00280	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
INEKDHDG_00281	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
INEKDHDG_00282	CDS	384				hypothetical protein
INEKDHDG_00283	tRNA	76				tRNA-Ala(ggc)
INEKDHDG_00284	CDS	240				hypothetical protein
INEKDHDG_00285	CDS	723				hypothetical protein
INEKDHDG_00286	CDS	789				hypothetical protein
INEKDHDG_00287	CDS	474				hypothetical protein
INEKDHDG_00288	CDS	636				hypothetical protein
INEKDHDG_00289	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
INEKDHDG_00290	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
INEKDHDG_00291	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
INEKDHDG_00292	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
INEKDHDG_00293	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
INEKDHDG_00294	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
INEKDHDG_00295	CDS	270	rpsO		COG0184	30S ribosomal protein S15
INEKDHDG_00296	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
INEKDHDG_00297	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
INEKDHDG_00298	CDS	405	rbfA			Ribosome-binding factor A
INEKDHDG_00299	CDS	2751	infB			Translation initiation factor IF-2
INEKDHDG_00300	CDS	693				hypothetical protein
INEKDHDG_00301	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
INEKDHDG_00302	CDS	606	rimP			Ribosome maturation factor RimP
INEKDHDG_00303	CDS	1632	entS_1			Enterobactin exporter EntS
INEKDHDG_00304	CDS	471				hypothetical protein
INEKDHDG_00305	CDS	1260				Tn3 family transposase TnXax1
INEKDHDG_00306	CDS	606	recR		COG0353	Recombination protein RecR
INEKDHDG_00307	CDS	630				hypothetical protein
INEKDHDG_00308	CDS	324			COG0718	Nucleoid-associated protein
INEKDHDG_00309	CDS	1821				hypothetical protein
INEKDHDG_00310	CDS	411				hypothetical protein
INEKDHDG_00311	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
INEKDHDG_00312	CDS	696				hypothetical protein
INEKDHDG_00313	CDS	261				hypothetical protein
INEKDHDG_00314	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
INEKDHDG_00315	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
INEKDHDG_00316	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
INEKDHDG_00317	CDS	564	cycM		COG3474	Cytochrome c-552
INEKDHDG_00318	CDS	948				hypothetical protein
INEKDHDG_00319	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
INEKDHDG_00320	CDS	540				hypothetical protein
INEKDHDG_00321	CDS	1002		1.1.1.29		Glycerate dehydrogenase
INEKDHDG_00322	CDS	489				hypothetical protein
INEKDHDG_00323	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
INEKDHDG_00324	CDS	1125	recF_2		COG1195	DNA replication and repair protein RecF
INEKDHDG_00325	CDS	366				hypothetical protein
INEKDHDG_00326	CDS	201				hypothetical protein
INEKDHDG_00327	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
INEKDHDG_00328	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
INEKDHDG_00329	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
INEKDHDG_00330	CDS	222				hypothetical protein
INEKDHDG_00331	CDS	660				hypothetical protein
INEKDHDG_00332	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
INEKDHDG_00333	CDS	2385			COG2199	putative signaling protein
INEKDHDG_00334	CDS	417				hypothetical protein
INEKDHDG_00335	CDS	174				hypothetical protein
INEKDHDG_00336	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
INEKDHDG_00337	CDS	2346				hypothetical protein
INEKDHDG_00338	CDS	504				hypothetical protein
INEKDHDG_00339	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
INEKDHDG_00340	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
INEKDHDG_00341	CDS	696				hypothetical protein
INEKDHDG_00342	CDS	1353				hypothetical protein
INEKDHDG_00343	CDS	981				hypothetical protein
INEKDHDG_00344	CDS	912	ptxB			putative phosphite transport system-binding protein PtxB
INEKDHDG_00345	CDS	846	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
INEKDHDG_00346	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
INEKDHDG_00347	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
INEKDHDG_00348	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
INEKDHDG_00349	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
INEKDHDG_00350	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
INEKDHDG_00351	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
INEKDHDG_00352	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
INEKDHDG_00353	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
INEKDHDG_00354	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
INEKDHDG_00355	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
INEKDHDG_00356	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
INEKDHDG_00357	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
INEKDHDG_00358	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
INEKDHDG_00359	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
INEKDHDG_00360	CDS	1833	appA_1			Oligopeptide-binding protein AppA
INEKDHDG_00361	CDS	1089	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
INEKDHDG_00362	CDS	1149	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
INEKDHDG_00363	CDS	1638	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
