locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJNIGECA_00050	CDS	678	resA			Thiol-disulfide oxidoreductase ResA
IJNIGECA_00051	CDS	669	dcmA	4.5.1.3		Dichloromethane dehalogenase
IJNIGECA_00052	CDS	720				hypothetical protein
IJNIGECA_00053	CDS	633				hypothetical protein
IJNIGECA_00054	CDS	408				hypothetical protein
IJNIGECA_00055	CDS	669	hisG_1	2.4.2.17		ATP phosphoribosyltransferase
IJNIGECA_00056	CDS	1248				hypothetical protein
IJNIGECA_00057	CDS	192				hypothetical protein
IJNIGECA_00058	CDS	639				hypothetical protein
IJNIGECA_00059	CDS	600				IS110 family transposase ISSfr2
IJNIGECA_00060	CDS	1032				hypothetical protein
IJNIGECA_00061	CDS	1752				hypothetical protein
IJNIGECA_00062	CDS	906				hypothetical protein
IJNIGECA_00063	CDS	369				hypothetical protein
IJNIGECA_00064	CDS	1080				hypothetical protein
IJNIGECA_00065	CDS	795				hypothetical protein
IJNIGECA_00066	CDS	690				hypothetical protein
IJNIGECA_00067	CDS	948				hypothetical protein
IJNIGECA_00068	CDS	801				hypothetical protein
IJNIGECA_00069	CDS	1368				hypothetical protein
IJNIGECA_00070	CDS	720				hypothetical protein
IJNIGECA_00071	CDS	1593	recF_1			DNA replication and repair protein RecF
IJNIGECA_00072	CDS	1083				hypothetical protein
IJNIGECA_00073	CDS	2634				hypothetical protein
IJNIGECA_00074	CDS	1890				hypothetical protein
IJNIGECA_00075	CDS	897				hypothetical protein
IJNIGECA_00076	CDS	747				hypothetical protein
IJNIGECA_00077	CDS	1530				hypothetical protein
IJNIGECA_00078	CDS	834				hypothetical protein
IJNIGECA_00079	CDS	1890	rapA	3.6.4.-		RNA polymerase-associated protein RapA
IJNIGECA_00080	CDS	429				hypothetical protein
IJNIGECA_00081	CDS	1611				hypothetical protein
IJNIGECA_00082	CDS	864				hypothetical protein
IJNIGECA_00083	CDS	1218				hypothetical protein
IJNIGECA_00084	CDS	1263				hypothetical protein
IJNIGECA_00085	CDS	423				hypothetical protein
IJNIGECA_00086	CDS	150				hypothetical protein
IJNIGECA_00087	CDS	1131				hypothetical protein
IJNIGECA_00088	CDS	1149	xerC_1			Tyrosine recombinase XerC
IJNIGECA_00089	CDS	1356				hypothetical protein
IJNIGECA_00090	CDS	1254				hypothetical protein
IJNIGECA_00091	CDS	1299				hypothetical protein
IJNIGECA_00092	CDS	1245				hypothetical protein
IJNIGECA_00093	CDS	996	noc_2			Nucleoid occlusion protein
IJNIGECA_00094	CDS	1191				hypothetical protein
IJNIGECA_00095	CDS	636				hypothetical protein
IJNIGECA_00096	CDS	972			COG0630	Type IV secretion system protein VirB11
IJNIGECA_00097	CDS	411				hypothetical protein
IJNIGECA_00098	CDS	300				hypothetical protein
IJNIGECA_00099	CDS	2463	virB4		COG3451	Type IV secretion system protein virB4
IJNIGECA_00100	CDS	810				hypothetical protein
IJNIGECA_00101	CDS	1191				hypothetical protein
IJNIGECA_00102	CDS	663				hypothetical protein
IJNIGECA_00103	CDS	804				hypothetical protein
IJNIGECA_00104	CDS	480				hypothetical protein
IJNIGECA_00105	CDS	1308				hypothetical protein
IJNIGECA_00106	CDS	537	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
IJNIGECA_00107	CDS	207				hypothetical protein
IJNIGECA_00108	CDS	1257	mexA			Multidrug resistance protein MexA
IJNIGECA_00109	CDS	3147	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
IJNIGECA_00110	CDS	330				hypothetical protein
IJNIGECA_00111	CDS	708				hypothetical protein
IJNIGECA_00112	CDS	1635	glmU_1	2.7.7.23		Bifunctional protein GlmU
IJNIGECA_00113	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
IJNIGECA_00114	CDS	1515	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IJNIGECA_00115	CDS	2175	paoC_1	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
IJNIGECA_00116	CDS	981	paoB_1	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
IJNIGECA_00117	CDS	651	paoA_1	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
IJNIGECA_00118	CDS	738	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
IJNIGECA_00119	CDS	948	pgrR_2			HTH-type transcriptional regulator PgrR
IJNIGECA_00120	CDS	618				hypothetical protein
IJNIGECA_00121	CDS	810	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
IJNIGECA_00122	CDS	450	nicR		COG1846	HTH-type transcriptional repressor NicR
IJNIGECA_00123	CDS	891	pgrR_3			HTH-type transcriptional regulator PgrR
IJNIGECA_00124	CDS	327				hypothetical protein
IJNIGECA_00125	CDS	900	pgrR_4			HTH-type transcriptional regulator PgrR
IJNIGECA_00126	CDS	834	rbtD_1	1.1.1.56		Ribitol 2-dehydrogenase
IJNIGECA_00127	CDS	498				hypothetical protein
IJNIGECA_00128	CDS	978				hypothetical protein
IJNIGECA_00129	CDS	912	azoB_1	1.7.-.-		NAD(P)H azoreductase
IJNIGECA_00130	CDS	414				hypothetical protein
IJNIGECA_00131	CDS	942	pgrR_5			HTH-type transcriptional regulator PgrR
IJNIGECA_00132	CDS	993				hypothetical protein
IJNIGECA_00133	CDS	1083				hypothetical protein
IJNIGECA_00134	CDS	585				hypothetical protein
IJNIGECA_00135	CDS	762				hypothetical protein
IJNIGECA_00136	CDS	348				hypothetical protein
IJNIGECA_00137	CDS	711				hypothetical protein
IJNIGECA_00138	CDS	1056				hypothetical protein
IJNIGECA_00139	CDS	1140				hypothetical protein
IJNIGECA_00140	CDS	390	limA	3.3.2.8		Limonene-1,2-epoxide hydrolase
IJNIGECA_00141	CDS	966	rhaS_1			HTH-type transcriptional activator RhaS
IJNIGECA_00142	CDS	579	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
IJNIGECA_00143	CDS	738	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
IJNIGECA_00144	CDS	537	comR_1			HTH-type transcriptional repressor ComR
IJNIGECA_00145	CDS	936			COG3039	IS5 family transposase IS4811
IJNIGECA_00146	CDS	366				hypothetical protein
IJNIGECA_00147	CDS	2181	paoC_2	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
IJNIGECA_00148	CDS	1002	paoB_2	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
IJNIGECA_00149	CDS	618	paoA_2	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
IJNIGECA_00150	CDS	2157	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
IJNIGECA_00151	CDS	693				hypothetical protein
IJNIGECA_00152	CDS	468	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
IJNIGECA_00153	CDS	828				hypothetical protein
IJNIGECA_00154	CDS	474				hypothetical protein
IJNIGECA_00155	CDS	564				hypothetical protein
IJNIGECA_00156	CDS	639				hypothetical protein
IJNIGECA_00157	CDS	639				hypothetical protein
IJNIGECA_00158	CDS	984				hypothetical protein
IJNIGECA_00159	CDS	1050	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
IJNIGECA_00160	CDS	852	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IJNIGECA_00161	CDS	1314	lgoT			putative L-galactonate transporter
IJNIGECA_00162	CDS	978	rhaS_2			HTH-type transcriptional activator RhaS
IJNIGECA_00163	CDS	1011				hypothetical protein
IJNIGECA_00164	CDS	810				hypothetical protein
IJNIGECA_00165	CDS	777	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
IJNIGECA_00166	CDS	876	occR			Octopine catabolism/uptake operon regulatory protein OccR
IJNIGECA_00167	CDS	1215	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase
IJNIGECA_00168	CDS	1404	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
IJNIGECA_00169	CDS	1581			COG0500	putative protein RP789
IJNIGECA_00170	CDS	1020		3.1.1.-		Lactonase drp35
IJNIGECA_00171	CDS	1383				hypothetical protein
IJNIGECA_00172	CDS	459				hypothetical protein
IJNIGECA_00173	CDS	1293	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
IJNIGECA_00174	CDS	1398	norG_1		COG1167	HTH-type transcriptional regulator NorG
IJNIGECA_00175	CDS	918	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
IJNIGECA_00176	CDS	966	dmlR_2			HTH-type transcriptional regulator DmlR
IJNIGECA_00177	CDS	537	rutF_1	1.5.1.42	COG1853	FMN reductase (NADH) RutF
IJNIGECA_00178	CDS	1305	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
IJNIGECA_00179	CDS	1164			COG0683	Leu/Ile/Val-binding protein 
IJNIGECA_00180	CDS	921	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IJNIGECA_00181	CDS	975				hypothetical protein
IJNIGECA_00182	CDS	753	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IJNIGECA_00183	CDS	717	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IJNIGECA_00184	CDS	786	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
IJNIGECA_00185	CDS	747				hypothetical protein
IJNIGECA_00186	CDS	1374				hypothetical protein
IJNIGECA_00187	CDS	759		4.1.1.112	COG2513	Oxaloacetate decarboxylase
IJNIGECA_00188	CDS	1197		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
IJNIGECA_00189	CDS	435				hypothetical protein
IJNIGECA_00190	CDS	1425	dadD_1	3.5.4.31		5'-deoxyadenosine deaminase
IJNIGECA_00191	CDS	918	hdfR_1			HTH-type transcriptional regulator HdfR
IJNIGECA_00192	CDS	975	hdfR_2			HTH-type transcriptional regulator HdfR
IJNIGECA_00193	CDS	540				hypothetical protein
IJNIGECA_00194	CDS	597				hypothetical protein
IJNIGECA_00195	CDS	1488	tgnC_1	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
IJNIGECA_00196	CDS	1164		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
IJNIGECA_00197	CDS	1125	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
IJNIGECA_00198	CDS	861	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
IJNIGECA_00199	CDS	798		4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
IJNIGECA_00200	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
IJNIGECA_00201	CDS	942	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
IJNIGECA_00202	CDS	1665		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
IJNIGECA_00203	CDS	222				hypothetical protein
IJNIGECA_00204	CDS	618	can	4.2.1.1	COG0288	Carbonic anhydrase 2
IJNIGECA_00205	CDS	3507	pycA_1	6.4.1.1		Pyruvate carboxylase
IJNIGECA_00206	CDS	138				hypothetical protein
IJNIGECA_00207	CDS	1656	mdlC	4.1.1.7		Benzoylformate decarboxylase
IJNIGECA_00208	CDS	453				hypothetical protein
IJNIGECA_00209	CDS	621	comR_2			HTH-type transcriptional repressor ComR
IJNIGECA_00210	CDS	1185	ydhP_1		COG2814	Inner membrane transport protein YdhP
IJNIGECA_00211	CDS	525				hypothetical protein
IJNIGECA_00212	CDS	2208	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
IJNIGECA_00213	CDS	1302		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
IJNIGECA_00214	CDS	1533	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IJNIGECA_00215	CDS	702	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
IJNIGECA_00216	CDS	138				hypothetical protein
IJNIGECA_00217	CDS	1437				hypothetical protein
IJNIGECA_00218	CDS	660				hypothetical protein
IJNIGECA_00219	CDS	966				hypothetical protein
IJNIGECA_00220	CDS	714				hypothetical protein
IJNIGECA_00221	CDS	843				hypothetical protein
IJNIGECA_00222	CDS	1110				hypothetical protein
IJNIGECA_00223	CDS	126				hypothetical protein
IJNIGECA_00224	CDS	1365	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
IJNIGECA_00225	CDS	1194	macA_1		COG0845	Macrolide export protein MacA
IJNIGECA_00226	CDS	1950	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
IJNIGECA_00227	CDS	1152	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IJNIGECA_00228	CDS	723	tgnD_1	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
IJNIGECA_00229	CDS	738	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
IJNIGECA_00230	CDS	954	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
IJNIGECA_00231	CDS	597				hypothetical protein
IJNIGECA_00232	CDS	816	pgrR_6			HTH-type transcriptional regulator PgrR
IJNIGECA_00233	CDS	765	bdcA_3		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
IJNIGECA_00234	CDS	1188	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
IJNIGECA_00235	CDS	927	dmlR_3			HTH-type transcriptional regulator DmlR
IJNIGECA_00236	CDS	999				Zinc-type alcohol dehydrogenase-like protein
IJNIGECA_00237	CDS	330				hypothetical protein
IJNIGECA_00238	CDS	126				hypothetical protein
IJNIGECA_00239	CDS	1158	ampC_1	3.5.2.6		Beta-lactamase
IJNIGECA_00240	CDS	1089				hypothetical protein
IJNIGECA_00241	CDS	105				hypothetical protein
IJNIGECA_00242	CDS	675	qseB_1			Transcriptional regulatory protein QseB
IJNIGECA_00243	CDS	306				hypothetical protein
IJNIGECA_00244	CDS	1905	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
IJNIGECA_00245	CDS	750				hypothetical protein
IJNIGECA_00246	CDS	918	dmlR_4			HTH-type transcriptional regulator DmlR
IJNIGECA_00247	CDS	771				hypothetical protein
IJNIGECA_00248	CDS	969	syrM1			HTH-type transcriptional regulator SyrM 1
IJNIGECA_00249	CDS	1017	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
IJNIGECA_00250	CDS	1101	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IJNIGECA_00251	CDS	1680				hypothetical protein
IJNIGECA_00252	CDS	855				hypothetical protein
IJNIGECA_00253	CDS	243				hypothetical protein
IJNIGECA_00254	CDS	453				hypothetical protein
IJNIGECA_00255	CDS	228	hemA_1	2.3.1.37	COG0156	5-aminolevulinate synthase
IJNIGECA_00256	CDS	735				hypothetical protein
IJNIGECA_00257	CDS	501				hypothetical protein
IJNIGECA_00258	CDS	2199	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IJNIGECA_00259	CDS	1062	rpfG_1	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
IJNIGECA_00260	CDS	333				hypothetical protein
IJNIGECA_00261	CDS	1872				hypothetical protein
IJNIGECA_00262	CDS	471				hypothetical protein
IJNIGECA_00263	CDS	219				hypothetical protein
IJNIGECA_00264	CDS	594				hypothetical protein
IJNIGECA_00265	CDS	183				hypothetical protein
IJNIGECA_00266	CDS	930				IS3 family transposase ISAtu5
IJNIGECA_00267	CDS	267				IS3 family transposase ISAtu5
IJNIGECA_00268	CDS	162	tlpA_1		COG0526	Thiol:disulfide interchange protein TlpA
IJNIGECA_00269	rRNA	1477				16S ribosomal RNA
IJNIGECA_00270	tRNA	77				tRNA-Ile(gat)
IJNIGECA_00271	tRNA	76				tRNA-Ala(tgc)
IJNIGECA_00272	rRNA	2931				23S ribosomal RNA
IJNIGECA_00273	rRNA	109				5S ribosomal RNA
IJNIGECA_00274	tRNA	77				tRNA-Met(cat)
IJNIGECA_00275	CDS	1491				hypothetical protein
IJNIGECA_00276	CDS	2760				hypothetical protein
IJNIGECA_00277	CDS	210				hypothetical protein
IJNIGECA_00278	CDS	1257	pal_1			Peptidoglycan-associated lipoprotein
IJNIGECA_00279	CDS	1320				hypothetical protein
IJNIGECA_00280	CDS	3891	ndvB_1	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
IJNIGECA_00281	CDS	2466	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
IJNIGECA_00282	CDS	669	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IJNIGECA_00283	CDS	1689	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
IJNIGECA_00284	CDS	1653	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
IJNIGECA_00285	CDS	492				hypothetical protein
IJNIGECA_00286	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
IJNIGECA_00287	CDS	2238	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IJNIGECA_00288	CDS	2037				hypothetical protein
IJNIGECA_00289	CDS	957				hypothetical protein
IJNIGECA_00290	CDS	783	malT_1			HTH-type transcriptional regulator MalT
IJNIGECA_00291	CDS	321				hypothetical protein
IJNIGECA_00292	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
IJNIGECA_00293	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IJNIGECA_00294	CDS	1869				hypothetical protein
IJNIGECA_00295	CDS	522				hypothetical protein
IJNIGECA_00296	CDS	969				hypothetical protein
IJNIGECA_00297	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
IJNIGECA_00298	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
IJNIGECA_00299	CDS	1857				hypothetical protein
IJNIGECA_00300	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
IJNIGECA_00301	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
IJNIGECA_00302	CDS	825				hypothetical protein
IJNIGECA_00303	CDS	1164				hypothetical protein
IJNIGECA_00304	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
IJNIGECA_00305	CDS	678	nicS			HTH-type transcriptional repressor NicS
IJNIGECA_00306	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
IJNIGECA_00307	CDS	960	lacF_1			Lactose transport system permease protein LacF
IJNIGECA_00308	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
IJNIGECA_00309	CDS	1074	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IJNIGECA_00310	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
IJNIGECA_00311	CDS	876	thiK_1	2.7.1.89		Thiamine kinase
IJNIGECA_00312	CDS	2451	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
IJNIGECA_00313	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
IJNIGECA_00314	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
IJNIGECA_00315	CDS	210	slyX			Protein SlyX
IJNIGECA_00316	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
IJNIGECA_00317	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
IJNIGECA_00318	CDS	810				hypothetical protein
IJNIGECA_00319	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
IJNIGECA_00320	CDS	1566				hypothetical protein
IJNIGECA_00321	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
IJNIGECA_00322	CDS	648	cmk	2.7.4.25	COG0283	Cytidylate kinase
IJNIGECA_00323	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
IJNIGECA_00324	CDS	384				hypothetical protein
IJNIGECA_00325	tRNA	76				tRNA-Ala(ggc)
IJNIGECA_00326	CDS	333				hypothetical protein
IJNIGECA_00327	CDS	723				hypothetical protein
IJNIGECA_00328	CDS	789				hypothetical protein
IJNIGECA_00329	CDS	474				hypothetical protein
IJNIGECA_00330	CDS	636				hypothetical protein
IJNIGECA_00331	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
IJNIGECA_00332	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
IJNIGECA_00333	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
IJNIGECA_00334	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
IJNIGECA_00335	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
IJNIGECA_00336	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
IJNIGECA_00337	CDS	270	rpsO		COG0184	30S ribosomal protein S15
IJNIGECA_00338	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
IJNIGECA_00339	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
IJNIGECA_00340	CDS	405	rbfA			Ribosome-binding factor A
IJNIGECA_00341	CDS	2754	infB			Translation initiation factor IF-2
IJNIGECA_00342	CDS	693				hypothetical protein
IJNIGECA_00343	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
IJNIGECA_00344	CDS	606	rimP			Ribosome maturation factor RimP
IJNIGECA_00345	CDS	1632	entS_1			Enterobactin exporter EntS
IJNIGECA_00346	CDS	471				hypothetical protein
IJNIGECA_00347	CDS	1260				Tn3 family transposase TnXax1
IJNIGECA_00348	CDS	606	recR		COG0353	Recombination protein RecR
IJNIGECA_00349	CDS	630				hypothetical protein
IJNIGECA_00350	CDS	324			COG0718	Nucleoid-associated protein
IJNIGECA_00351	CDS	1821				hypothetical protein
IJNIGECA_00352	CDS	411				hypothetical protein
IJNIGECA_00353	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
IJNIGECA_00354	CDS	696				hypothetical protein
IJNIGECA_00355	CDS	261				hypothetical protein
IJNIGECA_00356	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
IJNIGECA_00357	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
IJNIGECA_00358	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
IJNIGECA_00359	CDS	564	cycM		COG3474	Cytochrome c-552
IJNIGECA_00360	CDS	948				hypothetical protein
IJNIGECA_00361	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
IJNIGECA_00362	CDS	540				hypothetical protein
IJNIGECA_00363	CDS	1002		1.1.1.29		Glycerate dehydrogenase
IJNIGECA_00364	CDS	489				hypothetical protein
IJNIGECA_00365	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
IJNIGECA_00366	CDS	1125	recF_2		COG1195	DNA replication and repair protein RecF
IJNIGECA_00367	CDS	366				hypothetical protein
IJNIGECA_00368	CDS	201				hypothetical protein
IJNIGECA_00369	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
IJNIGECA_00370	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
IJNIGECA_00371	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
IJNIGECA_00372	CDS	222				hypothetical protein
IJNIGECA_00373	CDS	651				hypothetical protein
IJNIGECA_00374	CDS	1389	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
IJNIGECA_00375	CDS	2385			COG2199	putative signaling protein
IJNIGECA_00376	CDS	417				hypothetical protein
IJNIGECA_00377	CDS	174				hypothetical protein
IJNIGECA_00378	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
IJNIGECA_00379	CDS	1683	ftsK		COG1674	DNA translocase FtsK
IJNIGECA_00380	CDS	504				hypothetical protein
IJNIGECA_00381	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
