locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFEINPEI_00203	CDS	849				hypothetical protein
KFEINPEI_00204	CDS	354				hypothetical protein
KFEINPEI_00205	CDS	1509	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
KFEINPEI_00206	CDS	1062				hypothetical protein
KFEINPEI_00207	CDS	1416	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
KFEINPEI_00208	CDS	879	dapA_1	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
KFEINPEI_00209	CDS	1443	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
KFEINPEI_00210	CDS	786	thrB_2	2.7.1.39	COG2334	Homoserine kinase
KFEINPEI_00211	CDS	444	lrp_2		COG1522	Leucine-responsive regulatory protein
KFEINPEI_00212	CDS	354				hypothetical protein
KFEINPEI_00213	CDS	924	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
KFEINPEI_00214	CDS	1125	argE_1	3.5.1.16		Acetylornithine deacetylase
KFEINPEI_00215	CDS	930	dmlR_1			HTH-type transcriptional regulator DmlR
KFEINPEI_00216	CDS	1428	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
KFEINPEI_00217	CDS	1296				hypothetical protein
KFEINPEI_00218	CDS	552	acs	6.2.1.1		Acetyl-coenzyme A synthetase
KFEINPEI_00219	CDS	105				hypothetical protein
KFEINPEI_00220	CDS	786	linC_1	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
KFEINPEI_00221	CDS	1101	thiO	1.4.3.19	COG0665	Glycine oxidase
KFEINPEI_00222	CDS	1422	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
KFEINPEI_00223	CDS	294				hypothetical protein
KFEINPEI_00224	CDS	900	dapAL_1	4.-.-.-		putative DapA-like lyase
KFEINPEI_00225	CDS	879		3.1.1.-		Lactonase drp35
KFEINPEI_00226	CDS	1164	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KFEINPEI_00227	CDS	1341	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
KFEINPEI_00228	CDS	876	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
KFEINPEI_00229	CDS	699	pcaR_1		COG1414	Pca regulon regulatory protein
KFEINPEI_00230	CDS	609	pcaG_1	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
KFEINPEI_00231	CDS	669	pcaH_1	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
KFEINPEI_00232	CDS	549	yrdA_1		COG0663	Protein YrdA
KFEINPEI_00233	CDS	801	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
KFEINPEI_00234	CDS	903				hypothetical protein
KFEINPEI_00235	CDS	762	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KFEINPEI_00236	CDS	666	yecS_1		COG0765	L-cystine transport system permease protein YecS
KFEINPEI_00237	CDS	657	artQ		COG0765	Arginine transport system permease protein ArtQ
KFEINPEI_00238	CDS	732				hypothetical protein
KFEINPEI_00239	CDS	1533	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
KFEINPEI_00240	CDS	666				hypothetical protein
KFEINPEI_00241	CDS	1698	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
KFEINPEI_00242	CDS	204				hypothetical protein
KFEINPEI_00243	CDS	2037	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
KFEINPEI_00244	CDS	771	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
KFEINPEI_00245	CDS	1194	xylH_1		COG4214	Xylose transport system permease protein XylH
KFEINPEI_00246	CDS	1092	xylF_1		COG4213	D-xylose-binding periplasmic protein
KFEINPEI_00247	CDS	102				hypothetical protein
KFEINPEI_00248	CDS	1026	purR_1			HTH-type transcriptional repressor PurR
KFEINPEI_00249	CDS	969				hypothetical protein
KFEINPEI_00250	CDS	1530	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
KFEINPEI_00251	CDS	924	araD_1	4.2.1.43		L-2-keto-3-deoxyarabonate dehydratase
KFEINPEI_00252	CDS	675	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
KFEINPEI_00253	CDS	1260	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
KFEINPEI_00254	CDS	1344	aldHT_1	1.2.1.5		Aldehyde dehydrogenase, thermostable
KFEINPEI_00255	CDS	675	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
KFEINPEI_00256	CDS	375				hypothetical protein
KFEINPEI_00257	CDS	663				hypothetical protein
KFEINPEI_00258	CDS	795				hypothetical protein
KFEINPEI_00259	CDS	900				hypothetical protein
KFEINPEI_00260	CDS	1104	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFEINPEI_00261	CDS	1038	ydcS_1	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
KFEINPEI_00262	CDS	987	pld1_1	1.1.1.107		Pyridoxal 4-dehydrogenase
KFEINPEI_00263	CDS	861				hypothetical protein
KFEINPEI_00264	CDS	585				hypothetical protein
KFEINPEI_00265	CDS	441	fucU_1	5.1.3.29	COG4154	L-fucose mutarotase
KFEINPEI_00266	CDS	447				hypothetical protein
KFEINPEI_00267	CDS	351				hypothetical protein
KFEINPEI_00268	CDS	117				hypothetical protein
KFEINPEI_00269	CDS	294				hypothetical protein
KFEINPEI_00270	CDS	789	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KFEINPEI_00271	CDS	1659	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
KFEINPEI_00272	CDS	768	bpoC_1	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
KFEINPEI_00273	CDS	1188	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
KFEINPEI_00274	CDS	969				hypothetical protein
KFEINPEI_00275	CDS	108				hypothetical protein
KFEINPEI_00276	CDS	975	rhaR_1			HTH-type transcriptional activator RhaR
KFEINPEI_00277	CDS	1641		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KFEINPEI_00278	CDS	495				hypothetical protein
KFEINPEI_00279	CDS	1620	mpdB_1	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
KFEINPEI_00280	CDS	930	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
KFEINPEI_00281	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
KFEINPEI_00282	CDS	813	nadX	1.4.1.21		L-aspartate dehydrogenase
KFEINPEI_00283	CDS	1506	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
KFEINPEI_00284	CDS	1065	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
KFEINPEI_00285	CDS	843	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
KFEINPEI_00286	CDS	945	sugA_1		COG1175	Trehalose transport system permease protein SugA
KFEINPEI_00287	CDS	1302				hypothetical protein
KFEINPEI_00288	CDS	1326	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
KFEINPEI_00289	CDS	1605	mpdB_2	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
KFEINPEI_00290	CDS	735	glaR_1		COG1802	HTH-type transcriptional repressor GlaR
KFEINPEI_00291	CDS	858				hypothetical protein
KFEINPEI_00292	CDS	1035	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
KFEINPEI_00293	CDS	399				hypothetical protein
KFEINPEI_00294	CDS	1011	spnN	1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
KFEINPEI_00295	CDS	1464	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
KFEINPEI_00296	CDS	1002	rbsC_1		COG1172	Ribose import permease protein RbsC
KFEINPEI_00297	CDS	1866	cpoB_1			Cell division coordinator CpoB
KFEINPEI_00298	CDS	1590	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
KFEINPEI_00299	CDS	969	rbsB_1		COG1879	Ribose import binding protein RbsB
KFEINPEI_00300	CDS	1095				hypothetical protein
KFEINPEI_00301	CDS	1551	araG_1	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
KFEINPEI_00302	CDS	966				hypothetical protein
KFEINPEI_00303	CDS	969	rbsC_2		COG1172	Ribose import permease protein RbsC
KFEINPEI_00304	CDS	582				hypothetical protein
KFEINPEI_00305	CDS	1140	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
KFEINPEI_00306	CDS	882	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
KFEINPEI_00307	CDS	789	ydcV_1			Inner membrane ABC transporter permease protein YdcV
KFEINPEI_00308	CDS	1086	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFEINPEI_00309	CDS	681	glaR_2		COG1802	HTH-type transcriptional repressor GlaR
KFEINPEI_00310	CDS	1029		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase 1
KFEINPEI_00311	CDS	684	glaR_3		COG1802	HTH-type transcriptional repressor GlaR
KFEINPEI_00312	CDS	1695	betA_1	1.1.99.1		Oxygen-dependent choline dehydrogenase
KFEINPEI_00313	CDS	879				hypothetical protein
KFEINPEI_00314	CDS	333		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase 2
KFEINPEI_00315	CDS	909	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KFEINPEI_00316	CDS	1023				hypothetical protein
KFEINPEI_00317	CDS	930	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
KFEINPEI_00318	CDS	750	etfB_2			Electron transfer flavoprotein subunit beta
KFEINPEI_00319	CDS	876	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
KFEINPEI_00320	CDS	1176	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KFEINPEI_00321	CDS	1224	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KFEINPEI_00322	CDS	894	gcvA_2			Glycine cleavage system transcriptional activator
KFEINPEI_00323	CDS	1434	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
KFEINPEI_00324	CDS	1578	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
KFEINPEI_00325	CDS	1149	camA	1.18.1.5		Putidaredoxin reductase CamA
KFEINPEI_00326	CDS	321	terPB			Terpredoxin
KFEINPEI_00327	CDS	1209		1.14.-.-		Cytochrome P450-pinF2, plant-inducible
KFEINPEI_00328	CDS	945	syrM1			HTH-type transcriptional regulator SyrM 1
KFEINPEI_00329	CDS	540				hypothetical protein
KFEINPEI_00330	CDS	1116	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
KFEINPEI_00331	CDS	735				hypothetical protein
KFEINPEI_00332	CDS	843				hypothetical protein
KFEINPEI_00333	CDS	906	bphC_1	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
KFEINPEI_00334	CDS	888			COG1073	putative protein
KFEINPEI_00335	CDS	1056	yjmC_1	1.1.1.-	COG2055	putative oxidoreductase YjmC
KFEINPEI_00336	CDS	3042	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
KFEINPEI_00337	CDS	753				hypothetical protein
KFEINPEI_00338	CDS	534	ligD_2		COG1793	Multifunctional non-homologous end joining protein LigD
KFEINPEI_00339	CDS	282				hypothetical protein
KFEINPEI_00340	CDS	270				hypothetical protein
KFEINPEI_00341	CDS	873				hypothetical protein
KFEINPEI_00342	CDS	423				hypothetical protein
KFEINPEI_00343	CDS	906	pgrR_1			HTH-type transcriptional regulator PgrR
KFEINPEI_00344	CDS	912	dmlR_2			HTH-type transcriptional regulator DmlR
KFEINPEI_00345	CDS	258				hypothetical protein
KFEINPEI_00346	CDS	1479	gbsA_3	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
KFEINPEI_00347	CDS	513				hypothetical protein
KFEINPEI_00348	CDS	696	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
KFEINPEI_00349	CDS	291				hypothetical protein
KFEINPEI_00350	CDS	1983	nfdA_1	3.5.1.91		N-substituted formamide deformylase
KFEINPEI_00351	CDS	444				hypothetical protein
KFEINPEI_00352	CDS	1599	entS_1			Enterobactin exporter EntS
KFEINPEI_00353	CDS	798				hypothetical protein
KFEINPEI_00354	CDS	573				hypothetical protein
KFEINPEI_00355	CDS	858	dhaAF_1	3.8.1.5		Haloalkane dehalogenase
KFEINPEI_00356	CDS	741	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
KFEINPEI_00357	CDS	402				hypothetical protein
KFEINPEI_00358	CDS	345				hypothetical protein
KFEINPEI_00359	CDS	150				hypothetical protein
KFEINPEI_00360	CDS	957		1.3.1.103		2-haloacrylate reductase
KFEINPEI_00361	CDS	399				hypothetical protein
KFEINPEI_00362	CDS	954				hypothetical protein
KFEINPEI_00363	CDS	1272				hypothetical protein
KFEINPEI_00364	CDS	1704				hypothetical protein
KFEINPEI_00365	CDS	285				hypothetical protein
KFEINPEI_00366	CDS	429	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
KFEINPEI_00367	CDS	921				hypothetical protein
KFEINPEI_00368	CDS	489				hypothetical protein
