locus_tag	ftype	length_bp	gene	EC_number	COG	product
BGEBEIBC_00052	CDS	780	yedY1_1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
BGEBEIBC_00053	CDS	687	ygeA_1	5.1.1.13		L-aspartate/glutamate-specific racemase
BGEBEIBC_00054	CDS	267				hypothetical protein
BGEBEIBC_00055	CDS	720				hypothetical protein
BGEBEIBC_00056	CDS	912	pgrR_1			HTH-type transcriptional regulator PgrR
BGEBEIBC_00057	CDS	648				hypothetical protein
BGEBEIBC_00058	tRNA	77				tRNA-Met(cat)
BGEBEIBC_00059	CDS	198				hypothetical protein
BGEBEIBC_00060	CDS	1206	pcaF_1	2.3.1.174		Beta-ketoadipyl-CoA thiolase
BGEBEIBC_00061	CDS	705	pcaJ_1	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
BGEBEIBC_00062	CDS	708	pcaI_1	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
BGEBEIBC_00063	CDS	762	pcaR_1		COG1414	Pca regulon regulatory protein
BGEBEIBC_00064	CDS	225				hypothetical protein
BGEBEIBC_00065	CDS	789	nimR			HTH-type transcriptional regulator NimR
BGEBEIBC_00066	CDS	969				hypothetical protein
BGEBEIBC_00067	CDS	303				hypothetical protein
BGEBEIBC_00068	CDS	804				hypothetical protein
BGEBEIBC_00069	CDS	324				hypothetical protein
BGEBEIBC_00070	CDS	699				IS3 family transposase ISRle4
BGEBEIBC_00071	CDS	267				IS3 family transposase ISRle4
BGEBEIBC_00072	CDS	921	paoD_1		COG1975	Molybdenum cofactor insertion chaperone PaoD
BGEBEIBC_00073	CDS	999	mlhB_1	3.1.1.83		Monoterpene epsilon-lactone hydrolase
BGEBEIBC_00074	CDS	936	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
BGEBEIBC_00075	CDS	1383				IS1380 family transposase ISRsp7
BGEBEIBC_00076	CDS	1623	betA_1	1.1.99.1		Oxygen-dependent choline dehydrogenase
BGEBEIBC_00077	CDS	969	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
BGEBEIBC_00078	CDS	738	ucpA_1	1.-.-.-		Oxidoreductase UcpA
BGEBEIBC_00079	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BGEBEIBC_00080	CDS	774	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
BGEBEIBC_00081	CDS	1002				hypothetical protein
BGEBEIBC_00082	CDS	906	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BGEBEIBC_00083	CDS	1263				hypothetical protein
BGEBEIBC_00084	CDS	972	aes_1	3.1.1.-		Acetyl esterase
BGEBEIBC_00085	CDS	1650	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
BGEBEIBC_00086	CDS	903	dmlR_1			HTH-type transcriptional regulator DmlR
BGEBEIBC_00087	CDS	627	leuE_1		COG1280	Leucine efflux protein
BGEBEIBC_00088	CDS	753	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
BGEBEIBC_00089	CDS	534	comR_2			HTH-type transcriptional repressor ComR
BGEBEIBC_00090	CDS	1113		1.-.-.-		NADH oxidase
BGEBEIBC_00091	CDS	372	hxlR		COG1733	HTH-type transcriptional activator HxlR
BGEBEIBC_00092	CDS	1584	emrB_1			Colistin resistance protein EmrB
BGEBEIBC_00093	CDS	1191	emrA_1			Colistin resistance protein EmrA
BGEBEIBC_00094	CDS	666				hypothetical protein
BGEBEIBC_00095	CDS	537				hypothetical protein
BGEBEIBC_00096	CDS	525				hypothetical protein
BGEBEIBC_00097	CDS	1272			COG0654	putative protein
BGEBEIBC_00098	CDS	366				hypothetical protein
BGEBEIBC_00099	CDS	813				hypothetical protein
BGEBEIBC_00100	CDS	996				hypothetical protein
BGEBEIBC_00101	CDS	210	cspA_1		COG1278	Cold shock protein CspA
BGEBEIBC_00102	CDS	267	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
BGEBEIBC_00103	CDS	297				hypothetical protein
BGEBEIBC_00104	CDS	810	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BGEBEIBC_00105	CDS	786				hypothetical protein
BGEBEIBC_00106	CDS	267				hypothetical protein
BGEBEIBC_00107	CDS	741				hypothetical protein
BGEBEIBC_00108	CDS	159				hypothetical protein
BGEBEIBC_00109	CDS	93				hypothetical protein
BGEBEIBC_00110	CDS	96				hypothetical protein
BGEBEIBC_00111	CDS	375				hypothetical protein
BGEBEIBC_00112	CDS	585				hypothetical protein
BGEBEIBC_00113	CDS	1386	rclA_1		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
BGEBEIBC_00114	CDS	267				hypothetical protein
BGEBEIBC_00115	CDS	378				hypothetical protein
BGEBEIBC_00116	CDS	975				hypothetical protein
BGEBEIBC_00117	CDS	549				hypothetical protein
BGEBEIBC_00118	CDS	771	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
BGEBEIBC_00119	CDS	801	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
BGEBEIBC_00120	CDS	867	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
BGEBEIBC_00121	CDS	918	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
BGEBEIBC_00122	CDS	1020	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
BGEBEIBC_00123	CDS	948	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
BGEBEIBC_00124	CDS	1566	appA_1			Oligopeptide-binding protein AppA
BGEBEIBC_00125	CDS	798	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
BGEBEIBC_00126	CDS	657				hypothetical protein
BGEBEIBC_00127	CDS	759				hypothetical protein
BGEBEIBC_00128	CDS	900	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
BGEBEIBC_00129	CDS	1500	stp_1			Multidrug resistance protein Stp
BGEBEIBC_00130	CDS	300				hypothetical protein
BGEBEIBC_00131	CDS	864	hdfR_1			HTH-type transcriptional regulator HdfR
BGEBEIBC_00132	CDS	1173				hypothetical protein
BGEBEIBC_00133	CDS	300				hypothetical protein
BGEBEIBC_00134	CDS	681	dmlR_2			HTH-type transcriptional regulator DmlR
BGEBEIBC_00135	CDS	252				hypothetical protein
BGEBEIBC_00136	CDS	1434	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
BGEBEIBC_00137	CDS	1575	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
BGEBEIBC_00138	CDS	771	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
BGEBEIBC_00139	CDS	1311	hpsN	1.1.1.308		Sulfopropanediol 3-dehydrogenase
BGEBEIBC_00140	CDS	981	degA_1		COG1609	HTH-type transcriptional regulator DegA
BGEBEIBC_00141	CDS	1212				hypothetical protein
BGEBEIBC_00142	CDS	1407	atzA	3.8.1.8		Atrazine chlorohydrolase
BGEBEIBC_00143	CDS	870	gltC_1			HTH-type transcriptional regulator GltC
BGEBEIBC_00144	CDS	486	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
BGEBEIBC_00145	CDS	849	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
BGEBEIBC_00146	CDS	2382	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
BGEBEIBC_00147	CDS	786	camK	3.7.1.18		6-oxocamphor hydrolase
BGEBEIBC_00148	CDS	771	kynB	3.5.1.9		Kynurenine formamidase
BGEBEIBC_00149	CDS	1338	ttuB_1			Putative tartrate transporter
BGEBEIBC_00150	CDS	648				hypothetical protein
BGEBEIBC_00151	CDS	1410	stp_2			Multidrug resistance protein Stp
BGEBEIBC_00152	CDS	534	comR_3			HTH-type transcriptional repressor ComR
BGEBEIBC_00153	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
BGEBEIBC_00154	CDS	1536	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BGEBEIBC_00155	CDS	1038				hypothetical protein
BGEBEIBC_00156	CDS	348				hypothetical protein
BGEBEIBC_00157	CDS	1062				hypothetical protein
BGEBEIBC_00158	CDS	795	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BGEBEIBC_00159	CDS	1056				hypothetical protein
BGEBEIBC_00160	CDS	741	linC_1	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
BGEBEIBC_00161	CDS	801	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
BGEBEIBC_00162	CDS	426				hypothetical protein
BGEBEIBC_00163	CDS	957				hypothetical protein
BGEBEIBC_00164	CDS	882				hypothetical protein
BGEBEIBC_00165	CDS	201				hypothetical protein
BGEBEIBC_00166	CDS	588				hypothetical protein
BGEBEIBC_00167	CDS	960	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
BGEBEIBC_00168	CDS	741	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
BGEBEIBC_00169	CDS	753				hypothetical protein
BGEBEIBC_00170	CDS	1056	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
BGEBEIBC_00171	CDS	663				hypothetical protein
BGEBEIBC_00172	CDS	540				hypothetical protein
BGEBEIBC_00173	CDS	315				hypothetical protein
BGEBEIBC_00174	CDS	225				IS3 family transposase ISRle4
BGEBEIBC_00175	CDS	294				hypothetical protein
BGEBEIBC_00176	CDS	426				hypothetical protein
BGEBEIBC_00177	CDS	1128				hypothetical protein
BGEBEIBC_00178	CDS	1467				hypothetical protein
BGEBEIBC_00179	CDS	267				hypothetical protein
BGEBEIBC_00180	CDS	492	ydbD	1.11.1.6	COG3546	putative manganese catalase
BGEBEIBC_00181	CDS	261				hypothetical protein
BGEBEIBC_00182	CDS	483				hypothetical protein
BGEBEIBC_00183	CDS	162				hypothetical protein
BGEBEIBC_00184	CDS	2211				hypothetical protein
BGEBEIBC_00185	CDS	1095	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BGEBEIBC_00186	CDS	1629	groL5_1			60 kDa chaperonin 5
BGEBEIBC_00187	CDS	315	groS5_1			10 kDa chaperonin 5
BGEBEIBC_00188	CDS	273				hypothetical protein
BGEBEIBC_00189	CDS	291				hypothetical protein
BGEBEIBC_00190	CDS	219				hypothetical protein
BGEBEIBC_00191	CDS	192				hypothetical protein
BGEBEIBC_00192	CDS	1548	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
BGEBEIBC_00193	CDS	138				hypothetical protein
BGEBEIBC_00194	CDS	1773	ade_1	3.5.4.2	COG1001	Adenine deaminase
BGEBEIBC_00195	CDS	774	rhaS_1			HTH-type transcriptional activator RhaS
BGEBEIBC_00196	CDS	1368	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
BGEBEIBC_00197	CDS	1206				hypothetical protein
BGEBEIBC_00198	CDS	1080	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BGEBEIBC_00199	CDS	570	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BGEBEIBC_00200	CDS	570	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BGEBEIBC_00201	CDS	699	sugB_1		COG0395	Trehalose transport system permease protein SugB
BGEBEIBC_00202	CDS	1098				hypothetical protein
BGEBEIBC_00203	CDS	1104				hypothetical protein
BGEBEIBC_00204	CDS	921	traC_1	2.7.7.-		DNA primase TraC
BGEBEIBC_00205	CDS	246				hypothetical protein
BGEBEIBC_00206	CDS	1686				hypothetical protein
BGEBEIBC_00207	CDS	621				hypothetical protein
BGEBEIBC_00208	CDS	297			COG3039	IS5 family transposase IS869
BGEBEIBC_00209	CDS	372			COG3039	IS5 family transposase IS869
BGEBEIBC_00210	CDS	426				hypothetical protein
BGEBEIBC_00211	CDS	267				IS3 family transposase ISAtu5
BGEBEIBC_00212	CDS	930				IS3 family transposase ISAtu5
BGEBEIBC_00213	CDS	150				hypothetical protein
BGEBEIBC_00214	CDS	939	bmaC_1			Adhesin BmaC autotransporter
BGEBEIBC_00215	CDS	315				hypothetical protein
BGEBEIBC_00216	CDS	267				IS3 family transposase ISRle4
BGEBEIBC_00217	CDS	360				hypothetical protein
BGEBEIBC_00218	CDS	294	arcB_1	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
BGEBEIBC_00219	CDS	324				hypothetical protein
BGEBEIBC_00220	rRNA	1477				16S ribosomal RNA
BGEBEIBC_00221	tRNA	77				tRNA-Ile(gat)
BGEBEIBC_00222	tRNA	76				tRNA-Ala(tgc)
BGEBEIBC_00223	rRNA	2931				23S ribosomal RNA
BGEBEIBC_00224	rRNA	109				5S ribosomal RNA
BGEBEIBC_00225	tRNA	77				tRNA-Met(cat)
BGEBEIBC_00226	tRNA	77				tRNA-Met(cat)
BGEBEIBC_00227	CDS	1491				hypothetical protein
BGEBEIBC_00228	CDS	2760				hypothetical protein
BGEBEIBC_00229	CDS	210				hypothetical protein
BGEBEIBC_00230	CDS	1257	pal_1			Peptidoglycan-associated lipoprotein
BGEBEIBC_00231	CDS	1320				hypothetical protein
BGEBEIBC_00232	CDS	3891	ndvB_1	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
BGEBEIBC_00233	CDS	2466	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
BGEBEIBC_00234	CDS	669	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BGEBEIBC_00235	CDS	1689	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
BGEBEIBC_00236	CDS	1653	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
BGEBEIBC_00237	CDS	492				hypothetical protein
BGEBEIBC_00238	CDS	1350	prsE_1			Type I secretion system membrane fusion protein PrsE
BGEBEIBC_00239	CDS	2238	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BGEBEIBC_00240	CDS	2037				hypothetical protein
BGEBEIBC_00241	CDS	957				hypothetical protein
BGEBEIBC_00242	CDS	783	malT_1			HTH-type transcriptional regulator MalT
BGEBEIBC_00243	CDS	321				hypothetical protein
BGEBEIBC_00244	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
BGEBEIBC_00245	CDS	984	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BGEBEIBC_00246	CDS	1869				hypothetical protein
BGEBEIBC_00247	CDS	522				hypothetical protein
BGEBEIBC_00248	CDS	972				hypothetical protein
BGEBEIBC_00249	CDS	1287	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
BGEBEIBC_00250	CDS	1020	cytR_1		COG1609	HTH-type transcriptional repressor CytR
BGEBEIBC_00251	CDS	1857				hypothetical protein
BGEBEIBC_00252	CDS	1011		1.17.1.9		Formate dehydrogenase, mitochondrial
BGEBEIBC_00253	CDS	1278	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
BGEBEIBC_00254	CDS	825				hypothetical protein
BGEBEIBC_00255	CDS	1164				hypothetical protein
BGEBEIBC_00256	CDS	1149	xdh	1.1.1.179		D-xylose dehydrogenase
BGEBEIBC_00257	CDS	678	nicS			HTH-type transcriptional repressor NicS
BGEBEIBC_00258	CDS	1287	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
BGEBEIBC_00259	CDS	960	lacF_1			Lactose transport system permease protein LacF
BGEBEIBC_00260	CDS	888	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
BGEBEIBC_00261	CDS	1098	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BGEBEIBC_00262	CDS	1077	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
BGEBEIBC_00263	CDS	894	thiK_1	2.7.1.89		Thiamine kinase
BGEBEIBC_00264	CDS	2451	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
BGEBEIBC_00265	CDS	1458	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
BGEBEIBC_00266	CDS	1416	uxaC	5.3.1.12	COG1904	Uronate isomerase
BGEBEIBC_00267	CDS	210	slyX			Protein SlyX
BGEBEIBC_00268	CDS	1482	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
BGEBEIBC_00269	CDS	1281	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
BGEBEIBC_00270	CDS	810				hypothetical protein
BGEBEIBC_00271	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
BGEBEIBC_00272	CDS	1566				hypothetical protein
BGEBEIBC_00273	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
BGEBEIBC_00274	CDS	648	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
BGEBEIBC_00275	CDS	1359	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
BGEBEIBC_00276	CDS	384				hypothetical protein
BGEBEIBC_00277	tRNA	76				tRNA-Ala(ggc)
BGEBEIBC_00278	CDS	240				hypothetical protein
BGEBEIBC_00279	CDS	723				hypothetical protein
BGEBEIBC_00280	CDS	789				hypothetical protein
BGEBEIBC_00281	CDS	474				hypothetical protein
BGEBEIBC_00282	CDS	636				hypothetical protein
BGEBEIBC_00283	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
BGEBEIBC_00284	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
BGEBEIBC_00285	CDS	1233	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
BGEBEIBC_00286	CDS	807	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BGEBEIBC_00287	CDS	1017	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
BGEBEIBC_00288	CDS	2139	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BGEBEIBC_00289	CDS	270	rpsO		COG0184	30S ribosomal protein S15
BGEBEIBC_00290	CDS	852	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
BGEBEIBC_00291	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BGEBEIBC_00292	CDS	405	rbfA			Ribosome-binding factor A
BGEBEIBC_00293	CDS	2754	infB			Translation initiation factor IF-2
BGEBEIBC_00294	CDS	693				hypothetical protein
BGEBEIBC_00295	CDS	1602	nusA		COG0195	Transcription termination/antitermination protein NusA
BGEBEIBC_00296	CDS	606	rimP			Ribosome maturation factor RimP
BGEBEIBC_00297	CDS	1632	entS_1			Enterobactin exporter EntS
BGEBEIBC_00298	CDS	471				hypothetical protein
BGEBEIBC_00299	CDS	1260				Tn3 family transposase TnXax1
BGEBEIBC_00300	CDS	606	recR		COG0353	Recombination protein RecR
BGEBEIBC_00301	CDS	630				hypothetical protein
BGEBEIBC_00302	CDS	324			COG0718	Nucleoid-associated protein
BGEBEIBC_00303	CDS	1821				hypothetical protein
BGEBEIBC_00304	CDS	411				hypothetical protein
BGEBEIBC_00305	CDS	960	nudC	3.6.1.22		NADH pyrophosphatase
BGEBEIBC_00306	CDS	696				hypothetical protein
BGEBEIBC_00307	CDS	261				hypothetical protein
BGEBEIBC_00308	CDS	369	ehpR			Phenazine antibiotic resistance protein EhpR
BGEBEIBC_00309	CDS	855	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
BGEBEIBC_00310	CDS	756	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BGEBEIBC_00311	CDS	564	cycM		COG3474	Cytochrome c-552
BGEBEIBC_00312	CDS	948				hypothetical protein
BGEBEIBC_00313	CDS	993	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
BGEBEIBC_00314	CDS	540				hypothetical protein
BGEBEIBC_00315	CDS	1002		1.1.1.29		Glycerate dehydrogenase
BGEBEIBC_00316	CDS	489				hypothetical protein
BGEBEIBC_00317	CDS	825	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
BGEBEIBC_00318	CDS	1125	recF		COG1195	DNA replication and repair protein RecF
BGEBEIBC_00319	CDS	366				hypothetical protein
BGEBEIBC_00320	CDS	201				hypothetical protein
BGEBEIBC_00321	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
BGEBEIBC_00322	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
BGEBEIBC_00323	CDS	2358	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
BGEBEIBC_00324	CDS	222				hypothetical protein
BGEBEIBC_00325	CDS	651				hypothetical protein
BGEBEIBC_00326	CDS	1389	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
BGEBEIBC_00327	CDS	2385			COG2199	putative signaling protein
BGEBEIBC_00328	CDS	417				hypothetical protein
BGEBEIBC_00329	CDS	174				hypothetical protein
BGEBEIBC_00330	CDS	3000	polA	2.7.7.7	COG0258	DNA polymerase I
BGEBEIBC_00331	CDS	2346				hypothetical protein
BGEBEIBC_00332	CDS	504				hypothetical protein
BGEBEIBC_00333	CDS	597	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
BGEBEIBC_00334	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
BGEBEIBC_00335	CDS	696				hypothetical protein
BGEBEIBC_00336	CDS	1344				hypothetical protein
BGEBEIBC_00337	CDS	960				hypothetical protein
BGEBEIBC_00338	CDS	906				hypothetical protein
BGEBEIBC_00339	CDS	849	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
BGEBEIBC_00340	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BGEBEIBC_00341	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
BGEBEIBC_00342	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
BGEBEIBC_00343	CDS	876	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
BGEBEIBC_00344	CDS	1107	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
BGEBEIBC_00345	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
BGEBEIBC_00346	CDS	477	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
BGEBEIBC_00347	CDS	738	phnF		COG2188	putative transcriptional regulator PhnF
BGEBEIBC_00348	CDS	636	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BGEBEIBC_00349	CDS	825	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BGEBEIBC_00350	CDS	1788	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
BGEBEIBC_00351	CDS	1026	glk_1	2.7.1.2	COG0837	Glucokinase
BGEBEIBC_00352	CDS	381	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
BGEBEIBC_00353	CDS	1077	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
BGEBEIBC_00354	CDS	1833	appA_2			Oligopeptide-binding protein AppA
